id_detail,id_order,id_product,amount,unit_price
1,38213,267,10,4.49
2,8276,476,26,19.99
3,24179,722,34,29.99
4,25838,418,33,4.99
5,3779,651,39,1.79
6,20138,211,1,1.89
7,20365,60,19,26.99
8,18996,381,39,1.5
9,5790,148,18,59.99
10,42619,692,46,24.99
11,39352,308,6,14.99
12,44477,753,21,6.99
13,43145,422,26,79.99
14,48248,695,24,5.99
15,28550,407,17,6.49
16,1658,692,6,19.99
17,30562,684,16,34.99
18,29587,493,8,45
19,13423,580,22,59.99
20,33355,466,39,2.99
21,12406,169,44,5.29
22,4557,510,44,3.79
23,31866,472,42,149.99
24,11459,101,27,34.99
25,16932,552,6,249.99
26,5464,660,7,2.99
27,40599,52,7,69.99
28,31762,703,16,22.99
29,5114,294,37,3.29
30,15820,96,17,34.99
31,32368,376,1,7.99
32,21555,326,29,1.99
33,31864,361,20,3.99
34,39805,220,11,24.99
35,45048,742,6,49.99
36,9940,190,32,19.99
37,16298,481,18,9.99
38,13410,800,28,3.79
39,17417,84,44,6.99
40,43454,324,9,99.99
41,25519,66,31,39.99
42,28441,529,27,2.49
43,17480,173,42,39.99
44,42711,392,19,19.99
45,48654,380,48,12.99
46,17879,742,21,4.99
47,2243,634,45,49.99
48,28641,70,7,59.99
49,24658,324,13,2.49
50,35324,84,2,5.49
51,10410,482,31,3.49
52,37580,360,32,45.99
53,4211,606,50,19.99
54,40403,797,8,12.99
55,15904,531,3,3.99
56,45011,165,20,19.99
57,17068,649,28,4.19
58,37485,746,39,3.79
59,39988,713,45,29.99
60,46701,169,28,49.99
61,28712,573,46,12.99
62,29275,45,29,3.49
63,21627,204,48,3.79
64,34638,327,19,8.99
65,39045,374,41,3.29
66,3533,219,33,3.99
67,14083,72,45,4.49
68,22050,786,49,29.99
69,35696,307,26,2.99
70,31810,733,21,9.99
71,43807,118,15,34.99
72,31437,344,8,12.99
73,48256,477,17,2.49
74,9970,718,16,39.99
75,21528,249,17,89.99
76,32297,397,6,49.99
77,26694,602,6,24.99
78,11260,275,6,89.99
79,3814,368,20,79.99
80,25381,783,20,89.99
81,32293,374,43,19.99
82,22925,203,16,3.59
83,12983,77,49,22.99
84,47954,729,6,34.99
85,17347,488,21,2.99
86,6636,83,26,9.99
87,7374,795,28,44.99
88,39800,69,9,22.99
89,13321,149,22,19.99
90,23372,605,29,3.49
91,47469,235,5,22.99
92,40707,411,9,7.99
93,25706,81,11,8.99
94,42107,92,25,69.99
95,13116,251,10,1.29
96,33675,283,37,3.99
97,49712,275,32,3.29
98,25401,186,41,24.99
99,17659,488,39,4.59
100,8528,6,15,1.29
101,15315,31,3,4.99
102,33787,634,48,35
103,6217,136,50,2.49
104,21995,430,27,29.99
105,46169,226,14,69.99
106,7518,516,4,3.59
107,41388,557,7,49.99
108,12331,23,30,49.99
109,12481,53,19,49.99
110,9770,114,50,14.99
111,6090,93,35,34.99
112,5936,328,30,49.99
113,36711,630,50,15.99
114,38005,102,49,6.89
115,17243,455,6,2.49
116,12111,418,25,12.99
117,42213,722,38,49.99
118,14636,168,23,5.99
119,6561,658,33,14.99
120,35923,352,44,4.99
121,42348,250,41,199.99
122,46072,596,30,22.99
123,5208,443,24,2.79
124,38702,751,20,49.99
125,32435,137,41,2.29
126,46919,84,24,1.79
127,46111,335,25,19.99
128,38061,269,14,199.99
129,41888,598,33,1.89
130,47268,525,33,22.99
131,49727,71,49,14.99
132,2226,300,41,39.99
133,918,270,44,49.99
134,31976,664,36,2.19
135,2528,303,43,29.99
136,31488,581,31,5.99
137,42084,760,38,4.49
138,32971,21,13,34.99
139,37707,481,10,4.29
140,35,75,17,24.99
141,33056,416,29,39.99
142,45749,210,5,8.99
143,2854,792,42,119.99
144,9284,512,18,39.99
145,4214,601,31,99.99
146,30258,73,46,3.49
147,16772,325,23,22.99
148,32636,728,34,15.99
149,20579,668,6,89.99
150,5762,553,14,24.99
151,45929,607,16,49.95
152,812,430,27,5.49
153,41712,483,17,3.49
154,24178,596,11,19.99
155,2616,459,46,1.99
156,9403,646,35,22.99
157,6340,721,25,3.79
158,10739,605,5,19.99
159,11381,222,1,18.99
160,31660,762,36,8.99
161,26872,132,6,8.99
162,42573,666,26,34.99
163,45832,425,43,29.99
164,42952,282,45,29.99
165,4722,696,24,3.49
166,5358,311,5,3.29
167,20469,729,29,2.49
168,13901,799,14,39.99
169,33832,618,33,5.59
170,7340,111,3,1.99
171,17909,729,1,4.49
172,38830,186,27,7.49
173,26884,478,40,6.99
174,21381,638,31,39.99
175,37418,89,30,34.99
176,15439,34,25,6.99
177,6809,122,35,4.29
178,25788,116,8,2.39
179,48472,714,19,34.99
180,46627,565,13,129.99
181,40871,791,11,3.29
182,3869,290,9,89.99
183,10473,415,30,9.99
184,24490,505,27,3.49
185,11087,229,47,59.99
186,19389,534,45,39.99
187,8656,258,47,1.99
188,29659,772,38,22.99
189,24531,161,19,3.49
190,16841,147,3,29.99
191,18742,678,48,6.49
192,29193,594,4,19.99
193,25377,713,31,3.99
194,19568,750,38,3.49
195,30850,454,7,4.49
196,39277,26,50,49.99
197,38286,2,7,4.99
198,38638,353,44,6.99
199,6621,246,41,4.99
200,20161,155,42,3.99
201,27364,516,33,8.99
202,13686,60,32,19.99
203,13118,95,23,1.99
204,33949,173,24,2.99
205,35619,23,11,4.99
206,34837,799,2,14.99
207,21850,769,31,9.99
208,10906,518,27,149.99
209,22751,619,49,1.99
210,27963,607,17,12.99
211,47087,597,38,59.99
212,23813,466,20,1.99
213,29359,231,44,59.99
214,45790,223,26,89.99
215,36758,207,16,39.99
216,41731,720,3,69.99
217,28375,729,41,29.99
218,36704,727,6,3.99
219,24957,335,12,19.99
220,29025,230,6,19.99
221,35777,690,9,1.29
222,7835,257,28,2.99
223,5516,285,23,7.49
224,14469,656,40,19.99
225,38402,298,34,29.99
226,26813,47,41,2.99
227,29300,784,49,12.99
228,8623,790,32,2.49
229,40864,213,33,3.39
230,4570,60,26,59.99
231,28941,507,12,1.99
232,21316,633,45,199
233,19042,548,2,24.99
234,21816,495,28,5.79
235,35113,218,15,29.99
236,30642,719,23,39.99
237,16604,134,16,2.29
238,41567,727,15,5.49
239,14232,165,11,5.49
240,47015,751,20,3.29
241,8005,93,15,4.49
242,6872,34,45,24.99
243,17626,438,13,3.89
244,36865,79,49,5.49
245,12846,170,26,18.99
246,34775,662,49,59.99
247,199,190,7,7.99
248,46402,238,42,39.99
249,48686,515,29,3.99
250,11485,642,31,4.99
251,25334,387,10,64.99
252,27939,466,19,5.99
253,10716,239,2,99.99
254,14279,36,13,39.99
255,47877,584,40,12.99
256,9059,139,1,3.39
257,550,72,19,29.99
258,36576,708,41,24.99
259,34519,67,38,34.99
260,48938,357,33,29.99
261,6188,708,33,24.99
262,46047,260,40,29.99
263,4629,747,22,3.99
264,22654,5,17,89.99
265,13528,648,6,49.99
266,46438,156,36,1.49
267,29494,66,13,19.99
268,40885,722,13,9.99
269,6041,133,44,3.5
270,22132,260,42,4.99
271,26682,620,3,24.99
272,1698,206,47,199
273,6880,607,17,12.99
274,9123,61,50,2.49
275,23595,215,22,5.49
276,24978,538,42,24.99
277,27974,257,18,2.99
278,17719,681,26,79.99
279,38986,332,24,15.99
280,2118,791,38,6.49
281,18568,200,48,45.99
282,49417,284,7,59.99
283,5510,52,17,3.29
284,30174,700,18,8.99
285,44612,728,30,39.99
286,9881,671,13,3.19
287,40452,68,13,34.99
288,45999,54,11,89.99
289,10477,253,48,39.99
290,2925,483,47,79.99
291,23324,708,29,6.99
292,7984,28,2,79.99
293,29630,677,48,39.99
294,20287,209,9,64.99
295,10979,616,25,3.99
296,17304,162,6,4.99
297,16758,788,19,3.49
298,11869,75,2,14.99
299,19778,570,26,3.99
300,46955,575,40,10.99
301,29806,316,6,249.99
302,23335,76,50,99.99
303,42261,153,8,24.99
304,27242,763,21,2.99
305,48775,102,37,19.99
306,22104,670,1,49.99
307,44879,521,30,14.99
308,30785,696,48,2.79
309,44602,434,1,7.99
310,10641,384,49,3.99
311,6130,84,37,39.99
312,19993,417,49,34.99
313,21775,69,20,89.99
314,1152,302,9,14.99
315,25541,199,48,29.99
316,1381,262,40,49.99
317,48345,298,40,39.99
318,18204,101,40,34.99
319,32674,174,17,12.99
320,24187,628,45,3.79
321,21473,433,11,15.99
322,46357,777,7,39.99
323,27815,191,32,14.99
324,13303,563,25,3.99
325,22866,324,3,2.49
326,3280,369,45,34.99
327,29995,551,30,29.99
328,9957,534,47,14.99
329,39575,607,33,199.99
330,48159,740,24,2.99
331,32815,669,3,19.99
332,35283,582,43,8.99
333,49552,708,32,4.99
334,30370,580,9,34.99
335,984,461,37,39.99
336,24239,18,42,3.99
337,28553,238,21,12.99
338,5582,729,6,5.49
339,21805,474,3,149.99
340,2198,212,15,9.99
341,40637,569,10,4.29
342,16363,303,11,39.99
343,29790,660,21,20.99
344,8480,118,7,4.19
345,46384,619,43,249.99
346,19855,702,17,3.29
347,16692,488,37,14.99
348,5531,579,23,5.49
349,47714,12,38,3.59
350,26778,197,13,29.99
351,22242,193,23,2.69
352,36324,572,1,39.99
353,24619,760,9,2.99
354,36509,501,44,19.99
355,37103,544,43,59.99
356,27101,592,23,24.99
357,4521,519,28,6.49
358,49229,319,43,1.39
359,41762,480,18,1.99
360,12272,339,34,29.99
361,13502,346,47,59.99
362,43022,657,36,9.99
363,5171,532,11,24.99
364,20559,22,13,39.99
365,46164,216,49,2.99
366,18241,469,17,149.99
367,43071,205,45,8.99
368,33228,133,13,69.99
369,4218,383,14,2.59
370,17894,539,2,39.99
371,518,329,17,49.99
372,23940,289,43,14.99
373,38799,241,16,22.99
374,38852,451,11,3.29
375,25068,254,48,49.99
376,46796,140,29,3.99
377,14984,574,21,19.99
378,13765,368,42,2.79
379,27748,589,39,34.99
380,7495,448,24,24.99
381,49130,339,14,2.79
382,11505,551,7,19.99
383,14306,223,11,79.99
384,16591,201,19,49.99
385,16787,125,49,8.99
386,30555,680,36,1.79
387,4962,331,17,49.99
388,43951,165,18,6.99
389,43603,679,22,12.99
390,18875,150,34,199.99
391,40825,262,3,6.49
392,43746,122,19,6.49
393,13459,190,18,34.99
394,10655,561,24,199.99
395,9251,702,1,24.99
396,31864,584,45,5.99
397,7615,261,16,1.99
398,34157,252,29,29.99
399,14160,346,18,29.99
400,36260,448,12,79.99
401,26780,85,29,69.99
402,18690,560,39,24.99
403,28760,144,26,34.99
404,40164,724,44,89.99
405,12207,28,43,39.99
406,13527,218,42,4.49
407,13824,129,34,8.99
408,19027,108,20,34.99
409,42771,29,37,12.99
410,3505,225,31,5.49
411,49494,555,25,8.99
412,34243,715,18,6.99
413,3576,140,22,35.99
414,21191,781,32,44.99
415,24592,706,20,3.49
416,21712,187,29,3.99
417,43811,699,2,1.49
418,31679,483,42,5.49
419,23914,259,48,3.49
420,2093,149,20,59.99
421,42735,47,35,44.99
422,11314,408,24,5.49
423,23056,160,18,2.49
424,44568,569,9,22.99
425,36931,665,14,1.5
426,40088,164,48,5.99
427,40245,82,39,24.99
428,27300,488,15,39.99
429,32348,425,28,3.49
430,25737,716,46,4.99
431,47508,646,38,2.59
432,22237,114,26,5.49
433,20478,697,31,19.99
434,26810,676,34,4.49
435,32901,679,15,109.99
436,13158,212,25,34.99
437,42547,629,20,15.99
438,6360,63,24,3.99
439,19082,622,32,22.99
440,21387,246,47,7.49
441,31454,267,35,49.99
442,618,469,1,4.99
443,27248,632,20,5.49
444,42289,402,30,39.99
445,9077,455,40,18.99
446,3627,49,6,299.99
447,15634,166,41,39.99
448,48315,142,16,129.99
449,47619,122,40,29.99
450,32440,753,21,12.99
451,2126,319,49,3.99
452,33707,40,15,5.29
453,46592,523,14,14.99
454,19800,800,48,1.99
455,47862,408,2,4.09
456,10754,451,49,49.99
457,2802,118,27,14.99
458,26854,183,32,5.49
459,49494,377,15,3.29
460,29532,193,9,3.99
461,18277,134,31,12.99
462,38016,784,15,24.99
463,33309,314,20,3.99
464,18558,54,40,2.29
465,42107,626,27,49.99
466,48332,670,33,34.99
467,25344,582,8,19.99
468,45030,691,49,89.99
469,25464,69,22,39.99
470,32942,456,25,3.29
471,48807,563,14,149.99
472,5885,662,35,8.99
473,9480,192,14,3.99
474,10708,432,44,34.99
475,8465,577,2,4.99
476,28958,95,41,4.19
477,17226,356,40,19.99
478,38047,234,11,3.99
479,35196,150,21,19.99
480,1664,645,34,3.49
481,18795,451,7,19.99
482,10357,288,5,8.99
483,41015,614,33,3.49
484,26447,179,9,29.99
485,26383,386,13,49.99
486,3087,497,34,22.99
487,16989,160,12,4.99
488,16644,766,33,34.99
489,18814,318,1,2.79
490,47395,583,21,24.99
491,6721,580,45,99.99
492,34308,252,24,14.99
493,47318,729,5,3.49
494,6964,244,27,39.99
