id_detail,id_order,id_product,amount,unit_price
1,34784,557,1,19.99
2,1795,537,40,3.99
3,47068,368,3,4.99
4,46891,259,8,3.49
5,45372,414,30,2.99
6,21257,24,45,2.99
7,23236,189,40,49.99
8,18742,677,20,19.99
9,29190,176,6,1.99
10,21950,691,23,12.99
11,32473,347,40,14.99
12,24721,788,11,39.99
13,40023,163,20,22.99
14,14103,639,13,5.89
15,38819,556,17,12.99
16,44015,586,34,2.99
17,7647,280,49,79.99
18,42509,49,17,14.99
19,13066,726,22,22.99
20,9659,23,31,9.99
21,25205,295,41,3.69
22,37689,117,16,29.99
23,31353,762,21,5.99
24,8857,236,6,3.49
25,12943,143,19,49.99
26,16046,90,50,3.29
27,43427,20,48,39.99
28,42861,192,23,39.99
29,12361,95,24,1.29
30,27579,670,48,89.99
31,13344,432,2,18.99
32,36029,793,13,5.99
33,7297,408,11,19.99
34,30393,460,21,4.49
35,13122,54,11,119.99
36,49318,545,14,15.99
37,32615,761,48,24.99
38,38775,95,26,79.99
39,37923,627,2,2.89
40,29189,568,37,2.99
41,3482,217,6,19.99
42,18017,11,23,49.99
43,25537,601,13,3.29
44,9125,481,5,29.99
45,15067,635,23,5.99
46,30638,434,17,79.99
47,18888,789,36,49.99
48,18847,786,39,29.99
49,42565,535,31,1.79
50,29278,571,13,29.99
51,24569,531,41,6.49
52,36937,670,16,29.99
53,40953,201,27,44.99
54,13017,797,11,39.99
55,45520,299,21,7.49
56,33415,219,32,1.99
57,28437,740,38,39.99
58,34245,539,3,79.99
59,1510,619,49,5.49
60,31244,1,27,45
61,41791,693,7,19.99
62,44038,19,1,4.99
63,32518,713,50,14.99
64,49816,291,38,2.49
65,49499,631,26,49.99
66,15008,301,46,3.99
67,49767,328,9,4.29
68,30698,447,35,22.99
69,19052,500,11,34.99
70,21490,782,38,19.99
71,42172,531,10,29.99
72,30836,787,30,39.99
73,12812,32,7,6.99
74,11204,594,35,44.99
75,45971,341,3,5.49
76,23338,603,5,24.99
77,5430,175,14,99.99
