id_detail,id_order,id_product,amount,unit_price
1,29176,739,23,109.99
2,3290,461,37,3.99
3,27084,601,14,59.99
4,27810,355,14,39.99
5,34193,274,11,1.89
6,41592,461,48,1.29
7,22981,264,45,29.99
8,16579,553,21,15.99
9,39860,479,23,54.99
10,10934,752,21,44.99
11,44186,60,2,4.49
12,36347,415,8,2.49
13,26304,83,47,79.99
14,39136,335,45,24.99
15,692,418,29,3.29
16,22315,529,17,2.79
17,16115,512,22,4.49
18,1515,393,23,5.49
19,3976,158,20,79.99
20,36787,180,35,89.99
21,21713,310,35,1.89
22,29308,72,12,3.59
23,12816,722,26,34.99
24,49798,157,7,39.99
25,12828,49,48,2.99
26,35321,118,18,3.29
27,17833,757,33,14.99
28,14091,343,42,19.99
29,5904,786,34,89.99
30,30517,672,14,39.99
31,28257,60,36,5.99
32,39264,699,28,3.49
33,29052,422,48,24.99
34,19503,130,49,39.99
35,24208,554,30,29.99
36,9352,632,10,24.99
37,33131,436,17,4.49
38,3959,222,42,349.99
39,6518,159,43,39.99
40,23653,760,37,4.29
41,5306,668,44,4.49
42,14110,527,10,79.99
43,22417,364,15,4.79
44,35665,716,44,2.99
45,4837,695,17,34.99
46,3534,488,25,4.99
47,11846,779,33,29.99
48,10606,745,21,4.99
49,15820,149,6,59.99
50,20500,733,44,4.99
51,14713,320,31,1.39
52,29950,730,20,19.99
53,44238,592,15,39.99
54,21939,670,20,5.49
55,17092,678,5,15.99
56,26831,220,20,39.99
57,41071,722,4,2.99
58,3362,110,10,15.99
59,24238,651,10,4.49
60,40716,124,41,59.99
61,2201,647,50,22.99
62,47738,286,44,3.49
63,24640,164,49,2.99
64,37007,604,6,34.99
65,30469,121,49,9.99
66,11025,235,30,8.99
67,39462,344,10,34.99
68,8012,34,16,59.99
69,33809,673,42,19.99
70,215,515,38,5.49
71,10627,661,4,2.49
72,30724,614,22,3.49
73,513,31,49,3.29
74,39851,262,1,3.29
75,24885,383,34,6.99
76,20882,628,39,49.99
77,46980,617,14,19.99
78,31802,510,35,59.99
79,35886,763,26,99.99
80,5750,794,10,4.49
81,41826,666,28,59.99
82,10770,751,3,59.99
83,25763,64,43,0.99
84,23042,340,46,29.99
85,43640,447,49,3.49
86,39251,97,49,22.99
87,1926,634,31,2.99
88,6075,456,34,6.29
89,34156,130,41,8.99
90,40791,557,29,24.99
91,37500,571,45,2.79
92,32073,144,5,2.49
93,35264,479,12,49.99
94,44265,733,10,9.99
95,23708,358,3,8.99
96,2667,221,41,5.49
97,28415,171,27,8.99
98,21671,384,7,39.99
99,3232,394,23,3.29
100,12366,619,24,2.49
101,4487,313,37,3.29
102,642,553,25,79.99
103,15302,753,30,15.99
104,13068,479,38,59.99
105,21211,563,25,2.99
106,20331,89,31,34.99
107,25498,147,26,39.99
108,9055,115,36,9.99
109,28491,151,17,12.99
110,44593,575,49,39.99
111,17918,111,48,14.99
112,26300,421,47,39.99
113,37702,317,35,2.29
114,34280,14,23,34.99
115,25976,763,29,10.99
116,4615,579,35,89.99
117,38701,670,43,10.99
118,6832,486,9,39.99
119,9369,167,15,39.99
120,23647,430,8,24.99
121,49920,731,46,15.99
122,13947,482,9,49.99
123,34010,40,27,29.99
124,2474,398,3,4.99
125,32563,402,47,4.99
126,35159,67,2,22.99
127,33384,413,14,24.99
128,36338,750,50,2.89
129,23261,252,39,89.99
130,32738,295,40,4.99
131,38347,548,32,5.99
132,10973,575,7,4.99
133,10650,444,16,59.99
134,41824,697,13,79.99
135,30716,563,39,9.49
136,48130,677,22,11.99
137,10350,587,48,4.49
138,47656,437,6,3.99
139,22850,652,29,5.29
140,26092,645,35,299.99
141,48555,745,50,44.99
142,44242,336,21,34.99
143,21545,482,43,59.99
144,32692,172,46,24.99
145,25966,292,47,49.99
146,11607,166,19,8.99
147,18763,386,45,12.99
148,46306,471,28,5.99
149,15702,738,28,39.99
150,24600,630,25,4.59
151,20593,583,12,5.99
152,44480,678,38,3.49
153,43164,45,7,3.49
154,9462,29,26,39.99
155,2415,578,10,3.49
156,12840,607,30,59.99
157,38309,238,10,14.99
158,15360,693,16,4.79
159,4823,719,21,32.99
160,36037,629,23,3.99
161,39106,308,34,4.29
