id_detail,id_order,id_product,amount,unit_price
1,29710,61,20,249.99
2,22281,128,47,29.99
3,29336,450,45,99.99
4,16735,164,35,14.99
5,12842,21,17,29.99
6,45541,28,5,3.99
7,14252,179,46,3.79
8,9605,181,24,4.99
9,45104,684,29,4.99
10,14701,341,17,49.99
11,18355,510,47,1.89
12,25408,591,40,2.99
13,27001,503,31,4.29
14,26360,518,42,3.99
15,37422,713,16,3.49
16,3616,476,23,1.99
17,15210,397,43,5.99
18,4018,558,31,24.99
19,46485,106,19,19.99
20,19830,570,49,54.99
21,19403,608,18,39.99
22,19418,413,45,5.49
23,21668,775,37,3.29
24,32470,734,45,9.99
25,28026,446,48,3.99
26,28833,673,27,29.99
27,28538,657,28,29.99
28,24826,592,13,39.99
29,8122,87,40,1.99
30,7044,115,32,49.99
31,39176,446,36,44.99
32,12165,50,2,8.99
33,13731,377,25,18.99
34,12754,609,35,24.99
35,40180,570,25,2.99
36,10133,166,41,24.99
37,23191,531,8,29.99
38,43719,249,4,4.99
39,4116,729,1,18.99
40,40546,231,35,8.99
41,26460,426,47,6.99
42,25313,465,31,5.99
43,19266,612,34,24.99
44,25716,407,31,6.29
45,36208,544,1,3.49
46,42916,632,11,20.99
47,41996,660,43,4.49
48,18346,102,38,24.99
49,8131,530,9,4.99
50,34550,448,29,3.49
51,21663,297,49,3.49
52,38245,202,34,24.99
53,25955,169,5,24.99
54,18231,569,9,3.29
55,32598,477,33,4.79
56,21261,583,14,39.99
57,41495,287,27,24.99
58,8572,734,2,89.99
59,10298,663,17,7.99
60,21739,535,33,24.99
61,5908,560,1,19.99
62,2762,231,41,79.99
63,18854,5,35,3.99
64,16511,72,2,35.99
65,7586,746,42,2.99
66,23805,557,23,12.99
67,39742,218,41,29.99
68,8282,25,21,4.99
69,48950,101,22,4.29
70,24490,164,29,1.49
71,21819,132,49,3.99
72,15218,163,4,19.99
73,49873,62,49,4.29
74,2623,560,30,2.29
75,35351,679,24,5.99
76,8709,568,12,3.59
77,30398,180,27,22.99
78,6633,557,48,8.99
79,4988,555,35,5.49
80,30723,500,17,8.99
81,46849,158,5,34.99
82,30192,275,45,19.99
83,33091,351,48,29.99
84,34964,36,15,349.99
85,46895,31,28,2.39
86,14308,661,18,3.99
87,24363,539,19,3.29
88,3993,70,28,6.49
89,14629,469,25,49.99
90,47781,745,33,1.99
91,42027,462,30,4.49
92,44714,109,4,29.99
93,3947,722,5,5.99
94,45535,588,34,5.49
95,19388,521,25,8.49
96,40889,186,4,3.49
97,41117,280,26,7.49
98,19315,495,24,3.99
99,3831,237,34,59.99
100,8027,23,4,2.5
101,7153,31,1,10.99
102,31016,474,32,54.99
103,8646,154,40,3.49
104,48392,733,12,1.89
105,39010,18,47,6.99
106,18599,131,37,29.99
107,16996,66,3,2.79
108,44723,782,47,3.79
109,47805,617,32,22.99
110,186,683,12,19.99
111,27555,320,5,6.49
112,37745,358,34,149.99
113,48504,454,10,2.99
114,6360,351,37,49.99
115,35331,338,11,2.79
116,14935,144,49,9.99
117,37304,429,45,4.29
118,4274,407,15,1.79
119,3897,161,44,24.99
120,42383,217,45,899.99
121,3502,781,23,1.99
122,47987,712,29,2.29
123,1303,391,44,14.99
124,12762,630,13,34.99
125,16383,637,20,199.99
126,2762,477,27,39.99
127,1114,492,28,8.99
128,39988,232,33,99.99
129,35620,738,2,1.99
130,2385,702,24,2.49
131,32302,747,20,7.99
132,47542,569,26,5.49
133,42964,292,9,39.99
134,40264,332,34,2.49
135,40046,333,6,4.89
136,48432,783,22,3.29
137,48713,273,44,5.99
138,10884,101,39,19.99
139,1338,143,6,29.99
140,22550,97,42,199.99
141,41161,126,14,3.79
142,29367,422,42,3.49
143,46344,313,37,2.29
144,39235,608,36,3.29
145,22179,195,43,169.99
146,27250,560,14,89.99
147,6578,581,30,3.99
148,37923,614,46,19.99
149,36757,522,32,109.99
150,7468,136,6,4.29
151,18716,651,22,5.79
152,23962,118,22,19.99
153,8263,436,11,2.09
154,32262,793,34,9.99
155,6833,649,40,4.49
156,21871,94,28,2.99
157,23757,250,5,14.99
158,488,613,31,24.99
159,8501,337,39,29.99
160,17698,554,1,5.99
161,25324,411,8,79.99
162,33922,749,38,3.49
163,29906,47,14,25.99
164,47310,675,5,2.49
165,7984,303,27,34.99
166,40435,675,28,34.99
167,7222,676,8,3.49
168,14780,769,22,24.99
