id_detail,id_order,id_product,amount,unit_price
1,31704,137,40,8.49
2,12348,187,47,19.99
3,6408,736,15,4.99
4,36005,230,40,34.99
5,3493,71,43,3.29
6,46121,51,3,4.49
7,24989,78,23,4.49
8,12598,472,50,24.99
9,42684,227,29,29.99
10,36785,63,15,3.49
11,7994,69,48,9.99
12,30382,125,27,1.99
13,15473,164,13,15.99
14,35485,527,1,24.99
15,33550,598,31,22.99
16,15980,757,4,14.99
17,42987,651,41,5.99
18,7804,124,49,4.29
19,26391,784,31,14.99
20,11030,545,31,29.99
21,26843,16,47,49.99
22,26363,45,1,5.99
23,10305,456,33,3.99
24,48864,35,31,4.09
25,25511,698,30,29.99
26,15497,741,14,59.99
27,2279,768,26,249.99
28,4074,670,9,6.49
29,22006,546,6,19.99
30,6086,678,27,12.99
31,1831,379,24,4.49
32,29060,137,50,12.99
33,35946,2,32,5.49
34,8839,685,38,24.99
35,49282,570,28,19.99
36,37578,216,32,24.99
37,24670,284,24,4.99
38,31444,685,28,4.49
39,1467,217,7,2.99
40,26856,681,50,2.29
41,38663,581,7,1.99
42,34783,776,8,3.59
43,31990,694,45,2.29
44,15213,172,33,6.29
45,48312,216,15,49.99
46,12822,67,8,3.49
47,29046,750,18,79.99
48,20243,689,44,14.99
49,47420,66,44,19.99
50,49713,7,4,24.99
51,26686,188,47,4.19
52,37681,265,24,89.99
53,24278,347,2,49.99
54,43785,46,7,6.49
55,3776,242,33,129.99
56,42433,329,20,14.99
57,7185,297,49,29.99
58,14113,288,19,2.59
59,28556,72,19,59.99
60,27738,253,33,59.99
61,21451,681,21,4.29
62,3736,308,46,8.49
63,10314,394,28,2.49
64,15372,506,48,4.99
65,7118,734,19,14.99
66,35706,166,9,5.99
67,16071,12,2,22.99
68,5310,776,25,49.99
69,42409,481,30,59.99
70,39889,188,16,69.99
71,33214,671,44,5.49
72,23143,498,6,4.29
73,43561,101,4,3.99
74,31690,781,36,29.99
75,39982,3,14,3.29
76,27772,256,47,3.79
77,37582,26,20,29.99
78,12488,484,15,99.99
79,24555,517,30,22.99
80,13656,643,11,12.99
81,43036,128,15,5.49
82,23953,91,2,6.99
83,42829,144,28,4.59
84,18765,606,44,3.69
85,45159,616,34,9.99
86,19171,295,21,19.99
87,2351,63,10,2.99
88,32171,222,3,3.49
89,12655,131,22,24.99
90,37049,543,40,3.49
91,6413,648,20,2.99
92,27580,614,34,39.99
93,24983,345,28,39.99
94,9468,143,11,49.99
95,29009,146,43,24.99
96,29694,718,11,3.79
97,18354,796,34,3.49
98,41696,121,35,3.59
99,47046,282,40,2.99
100,21299,489,5,5.49
101,4277,637,12,59.99
102,49857,198,41,49.99
103,36693,217,36,22.99
104,26708,794,25,15.99
105,4270,363,35,12.99
106,18183,273,20,9.99
107,30909,343,49,79.99
108,29628,394,31,3.49
109,15272,5,26,19.99
110,26982,317,12,2.49
111,35697,450,50,22.99
112,44965,690,21,4.29
113,23359,37,27,4.49
114,14781,732,25,4.49
115,33298,195,29,18.99
116,1254,481,49,2.89
117,4998,387,26,45.99
118,35380,111,26,19.99
119,28734,563,3,129.99
120,181,241,20,25.99
121,35083,333,47,12.99
122,6828,128,49,49.99
123,16972,220,44,199.99
124,17930,686,21,89.99
125,27458,326,32,79.99
126,19135,310,50,34.99
127,47162,535,24,19.99
128,6219,253,44,3.49
129,36022,418,43,19.99
130,43175,95,36,24.99
131,3490,574,50,3.99
132,24454,617,10,89.99
133,40451,73,28,22.99
134,11005,32,24,4.49
135,21240,491,39,3.99
136,47067,368,24,199.99
137,19186,422,46,29.99
138,9127,426,29,2.99
139,42774,393,5,19.99
140,43162,73,17,89.99
141,37151,403,19,12.99
142,15743,175,34,24.99
143,19185,737,15,69.99
144,39043,791,21,59.99
145,29828,418,40,89.99
146,49734,187,42,39.99
147,35985,249,20,15.99
148,21081,468,12,3.99
149,16046,599,14,29.99
150,13949,584,42,39.99
151,5148,472,5,49.99
152,42521,99,29,1.99
153,823,543,35,89.99
154,26181,503,5,19.99
