id_detail,id_order,id_product,amount,unit_price
1,33341,139,4,19.99
2,15375,240,31,14.99
3,47741,732,11,2.49
4,22422,462,28,19.99
5,27570,6,26,79.99
6,48879,15,19,29.99
7,35394,25,47,2.79
8,43180,672,35,3.29
9,14164,353,16,3.49
10,14151,622,30,12.99
11,44840,676,23,3.49
12,27039,18,33,29.99
13,10428,721,24,49.99
14,2211,673,20,6.99
15,44396,8,48,49.99
16,31684,176,4,299.99
17,45252,195,40,24.99
18,9276,338,4,9.99
19,48215,263,17,99.99
20,31605,42,47,24.99
21,17968,127,9,19.99
22,10888,305,17,4.49
23,35939,420,20,3.59
24,11349,5,4,1.99
25,33500,406,44,34.99
26,44516,161,17,29.99
27,19472,131,24,6.49
28,15969,344,14,4.99
29,19698,437,12,39.99
30,11702,641,21,59.99
31,9159,688,28,14.99
32,45678,514,19,3.49
33,18619,686,6,18.99
34,42936,515,30,4.99
35,35599,661,19,3.99
36,32137,408,10,3.99
37,8903,739,18,1.89
38,22992,92,26,89.99
39,7899,633,49,19.99
40,13044,746,23,4.29
41,1318,88,1,2.49
42,29161,733,50,24.99
43,47113,611,8,34.99
44,34277,268,5,59.99
45,41530,641,26,10.99
46,48991,457,42,39.99
47,26537,738,48,19.99
48,49438,213,17,3.49
49,48661,103,49,19.99
50,48415,386,35,5.99
51,49838,741,39,22.99
52,19545,594,28,19.99
53,25426,613,50,39.99
54,3754,242,48,49.99
55,9142,162,44,24.99
56,14768,84,5,3.59
57,16675,638,27,34.99
58,33987,45,30,29.99
59,6747,603,19,24.99
60,26606,188,42,39.99
61,41867,141,43,14.99
62,4747,107,45,34.99
63,31667,751,33,2.49
64,47308,193,13,6.99
65,45362,771,48,14.99
66,1015,291,28,39.99
67,28395,220,2,3.79
68,44045,214,19,2.99
69,20814,213,21,2.79
70,4465,744,34,8.99
71,45965,654,10,4.99
72,3590,65,37,2.49
73,12299,119,45,3.29
74,10294,617,18,3.69
75,36382,718,15,4.49
76,23407,697,40,6.49
77,18172,711,20,2.99
78,5979,427,30,3.79
79,33965,337,21,1.29
80,19414,558,5,5.49
81,43067,331,46,24.99
82,14401,582,12,32.99
83,8331,453,41,99.99
84,8409,563,23,2.79
85,9998,648,26,2.99
86,17875,18,49,3.49
87,7556,59,19,1.99
88,9984,46,48,18.99
89,11764,109,22,19.99
90,18193,579,28,1.99
91,38927,611,5,49.99
92,16001,646,28,3.49
93,23073,391,8,6.99
94,45759,343,29,2.29
95,9259,626,29,4.79
96,14734,356,12,59.99
97,30258,440,42,14.99
98,6925,142,32,8.99
99,6600,719,16,5.99
100,45760,261,23,34.99
101,24634,130,12,199.99
102,5810,250,12,69.99
103,47739,69,44,3.99
104,48090,121,37,5.29
105,11370,208,28,14.99
106,1773,271,47,29.99
107,606,481,2,15.99
108,15239,88,7,14.99
109,23945,613,26,12.99
110,4974,799,33,14.99
111,10569,115,42,5.99
112,6039,409,2,39.99
113,23980,639,44,4.29
114,47268,443,5,15.99
115,39297,289,33,14.99
116,42743,554,45,7.99
117,23143,6,12,4.99
118,21637,364,3,4.99
119,37349,573,14,9.49
120,16799,671,23,24.99
121,20946,159,27,3.59
122,33318,139,11,15.99
123,48825,580,12,2.49
124,24798,447,11,2.79
125,11493,782,45,12.99
126,15762,362,40,29.99
127,35317,11,7,6.49
128,14117,290,23,2.99
129,22668,703,3,59.99
130,35689,565,27,59.99
131,11855,182,34,4.99
132,35673,562,2,4.99
133,20746,574,6,299.99
134,32411,360,32,2.99
135,35480,533,2,2.49
136,44969,439,16,1.79
137,7087,141,43,3.49
138,10026,678,33,4.19
139,32289,375,15,4.99
140,43135,219,2,59.99
141,34132,149,45,4.99
142,37714,534,13,2.49
143,5054,642,45,2.49
144,43404,732,11,19.99
145,23674,136,10,12.99
146,40797,718,13,3.79
147,28452,173,3,79.99
148,45459,150,32,2.89
149,28903,106,27,4.99
150,28973,331,28,4.19
151,3935,22,42,5.49
152,48621,69,30,19.99
153,18705,259,14,2.49
154,2258,797,2,19.99
155,35907,746,45,2.29
156,5299,479,19,19.99
157,32390,525,22,14.99
158,39120,341,13,10.99
159,21996,771,31,4.29
160,39237,391,17,4.99
161,21922,317,1,19.99
162,45770,339,27,34.99
163,3193,544,29,5.49
