id_detail,id_order,id_product,amount,unit_price
1,35564,766,41,5.99
2,27194,7,4,14.99
3,47659,582,45,4.49
4,35373,577,27,10.99
5,36623,45,24,3.99
6,9518,621,13,19.99
7,36257,511,28,3.79
8,27787,717,25,19.99
9,49579,173,29,6.89
10,32217,139,4,4.49
11,25307,119,11,10.99
12,37359,414,48,19.99
13,15378,213,50,4.49
14,32968,145,17,79.99
15,32610,9,9,349.99
16,14336,387,2,4.99
17,42079,792,16,5.99
18,37843,460,46,19.99
19,2812,288,8,18.99
20,27102,680,19,89.99
21,23910,232,27,19.99
22,46972,342,20,1.99
23,11572,256,29,39.99
24,18026,573,35,2.49
25,39653,129,45,5.49
26,12030,289,4,3.69
27,9908,559,10,12.99
28,14436,198,22,12.99
29,19936,342,17,15.99
30,34502,523,40,29.99
31,31741,505,40,4.5
32,30649,779,49,39.99
33,49523,144,38,2.99
34,11575,389,11,4.99
35,46636,717,3,29.99
36,24865,654,47,4.29
37,25804,213,21,24.99
38,31418,251,3,34.99
39,37466,760,36,4.29
40,48830,759,29,2.99
41,14242,607,12,19.99
42,35373,425,6,8.49
43,49468,226,36,5.99
44,36893,623,26,10.99
45,14780,32,10,9.99
46,6506,526,21,2.29
47,39540,642,48,3.49
48,33494,445,12,39.99
49,26493,588,46,29.99
50,6708,120,24,34.99
51,5578,177,3,24.99
52,27753,322,44,59.99
53,37184,55,28,59.99
54,40979,114,46,4.99
55,37131,83,24,149.99
56,10781,205,24,4.49
57,5714,59,6,199.99
58,35647,667,22,3.29
59,43177,318,32,4.99
60,17174,266,33,29.99
61,2329,96,10,249.99
62,24462,98,1,39.99
63,35741,129,48,1.5
64,17027,497,12,49.99
65,32235,699,12,2.29
66,23055,144,12,19.99
67,7418,36,7,39.99
68,46536,366,6,22.99
69,14020,478,12,3.79
70,15750,156,25,4.99
71,21417,555,18,4.49
72,4762,256,26,3.49
73,37719,318,15,4.99
74,4119,197,23,149.99
75,47356,796,38,3.29
76,161,631,18,4.99
77,21061,164,6,4.49
78,36067,142,48,3.29
79,25756,417,48,1.29
80,34624,298,50,29.99
81,10410,370,28,9.99
82,26636,126,37,39.99
83,37707,536,40,4.5
84,43626,107,5,32.99
85,1111,668,40,2.59
86,20058,155,14,2.49
87,33738,668,10,14.99
88,14479,136,30,5.49
89,44818,130,37,24.99
90,3900,115,1,19.99
91,49225,489,29,1.99
92,21862,389,17,2.39
93,5391,205,11,2.49
94,38797,220,15,4.49
95,19378,98,4,29.99
96,29044,516,33,2.29
97,35435,415,31,49.99
98,32732,365,13,8.99
99,18857,568,37,29.99
100,41867,500,33,1.99
101,4457,215,22,24.99
102,45665,40,28,24.99
103,38833,567,28,3.49
104,4906,660,14,29.99
105,36976,184,39,19.99
