id_detail,id_order,id_product,amount,unit_price
1,25395,626,25,14.99
2,46491,765,41,19.99
3,4597,319,3,34.99
4,39313,317,44,22.99
5,5942,272,36,3.29
6,25009,58,32,18.99
7,1411,782,42,29.99
8,30587,102,17,6.99
9,38258,691,49,19.99
10,10712,245,44,89.99
11,9778,111,46,19.99
12,20276,172,41,6.49
13,19162,506,35,7.99
14,23899,709,19,24.99
15,11522,248,3,3.99
16,39072,67,50,129.99
17,735,419,16,4.99
18,25762,786,22,59.99
19,45015,655,45,3.99
20,26218,67,13,29.99
21,10920,211,36,4.19
22,31295,529,41,2.19
23,44924,400,39,29.99
24,2236,173,3,12.99
25,30651,743,4,19.99
26,27305,165,36,109.99
27,31582,45,17,2.59
28,44188,619,17,3.29
29,29851,449,3,49.99
30,43781,541,19,6.99
31,20547,415,27,22.99
32,48162,581,13,59.99
33,35490,791,28,3.49
34,17911,170,40,2.99
35,13527,17,16,39.99
36,49769,671,19,34.99
37,33235,583,21,29.99
38,26357,43,31,3.29
39,26493,784,37,3.49
40,3655,70,32,199.99
41,17501,548,17,25.99
42,29545,304,12,39.99
43,18639,291,43,39.99
44,13778,66,36,2.89
45,17384,472,14,34.99
46,49666,357,9,4.49
47,6648,285,40,39.99
48,48731,70,20,2.29
49,29736,270,37,24.99
50,36947,337,43,2.99
51,34139,591,4,59.99
52,394,14,40,4.99
53,27214,247,18,9.99
54,2149,585,32,24.99
55,38779,730,47,8.99
56,36537,75,18,199.99
57,28075,437,32,14.99
58,16678,626,23,4.29
59,45454,522,38,199.99
60,23756,20,19,39.99
61,43008,419,49,19.99
62,46347,80,4,2.49
63,39170,1,33,5.99
64,16077,133,24,49.99
65,15623,701,46,3.49
66,16413,118,27,8.99
67,49741,638,22,19.99
68,2224,786,12,2.99
69,31925,294,27,4.99
70,41937,103,44,4.99
71,7300,113,29,29.99
72,22992,225,27,39.99
73,23349,4,16,4.59
74,7962,117,4,19.99
75,14357,281,28,39.99
76,8107,164,35,2.49
77,9931,734,41,2.79
78,20962,800,21,24.99
79,47959,169,1,25.99
80,19512,61,15,39.99
81,43444,239,46,19.99
82,17788,567,23,19.99
83,31989,616,24,3.49
84,46768,697,34,299.99
85,29316,384,23,299.99
86,15949,93,50,3.99
87,27865,737,34,4.29
88,37143,448,38,15.99
89,46853,308,17,34.99
90,26355,698,28,3.49
91,11160,300,5,3.99
92,22078,15,30,1.49
93,28072,502,1,6.99
94,26086,520,9,19.99
95,18033,489,48,39.99
96,47928,386,26,129.99
97,48672,571,39,3.99
98,33911,242,19,29.99
99,13288,87,29,3.49
100,43858,496,44,29.99
101,44367,693,22,7.99
102,17392,388,40,89
103,45745,641,11,24.99
104,24667,5,44,3.49
105,7142,729,1,34.99
106,49056,506,34,109.99
107,19527,724,12,6.99
108,20251,411,38,89.99
109,20888,157,28,5.49
110,40481,5,12,4.99
111,30971,241,33,2.89
112,42998,1,49,1.99
113,43261,592,44,3.99
114,39099,448,9,29.99
115,40095,437,34,2.99
116,44494,338,3,99.99
117,8868,256,11,49.99
118,38164,568,18,12.99
119,46067,370,12,1.5
120,19182,167,39,39.99
121,14326,124,30,49.99
122,43249,684,5,22.99
123,33545,245,9,39.99
124,42718,797,30,4.19
125,49886,591,26,2.49
126,951,242,44,4.29
127,38222,781,43,6.49
128,46273,562,16,5.49
129,43902,391,33,39.99
130,37169,745,13,39.99
131,34005,328,29,49.99
132,45058,48,20,2.99
133,10837,252,39,59.99
134,40775,455,6,29.99
135,14176,444,33,3.49
136,44232,679,32,12.99
137,2402,605,1,2.99
138,16774,158,2,8.99
139,17723,23,22,5.79
140,42466,734,32,29.99
141,3300,595,4,199.99
142,46297,202,13,19.99
143,46645,415,33,29.99
144,3662,269,36,29.99
145,12499,445,12,2.99
146,29593,225,25,29.99
147,10404,115,10,29.99
148,22623,551,48,19.99
149,2749,249,34,5.99
150,6277,60,48,59.99
151,24074,78,35,29.99
152,29406,614,27,1.99
153,39882,246,24,4.99
154,48282,566,32,12.99
155,22839,81,1,3.99
156,27740,526,29,22.99
157,25995,545,22,6.99
158,41855,609,18,24.99
159,12680,182,41,39.99
160,27078,24,36,34.99
161,6465,404,25,8.49
162,35069,761,10,4.99
163,3145,250,44,3.49
164,8423,511,19,45.99
165,7862,752,12,12.99
166,3451,697,1,22.99
167,47072,697,18,3.49
168,6960,579,29,9.99
169,38349,327,25,14.99
170,5072,130,49,24.99
171,23332,626,23,199.99
172,28180,91,25,3.99
173,26402,477,3,3.79
174,23720,407,41,8.99
175,13041,202,7,24.99
176,36739,106,25,18.99
177,43247,29,45,4.99
178,5602,424,36,4.29
179,44248,281,46,24.99
180,27696,639,39,22.99
181,28558,752,1,8.99
182,1325,172,6,4.49
183,23389,369,35,24.99
184,17987,670,7,24.99
185,26996,53,4,45
186,39450,515,8,3.49
187,47909,89,27,12.99
188,17590,498,18,4.99
189,25104,718,34,149.99
190,22460,623,13,79.99
191,19191,270,42,34.99
192,44844,482,42,39.99
193,20827,660,48,159.99
194,24287,69,7,69.99
195,4819,433,24,79.99
196,31994,203,6,34.99
197,29650,419,49,2.69
198,7844,325,30,1.99
199,44913,112,38,3.49
200,18076,593,39,3.99
201,29224,202,25,3.29
202,1392,585,40,4.49
203,17926,204,18,2.49
204,32541,498,13,29.99
205,23419,344,50,1.99
206,30989,360,33,18.99
207,22349,676,30,22.99
208,16746,355,27,34.99
209,3944,179,10,22.99
210,30516,291,33,39.99
211,20901,655,33,22.99
212,31590,115,45,39.99
213,10904,166,15,6.49
214,36103,310,15,2.99
215,33652,68,19,3.49
216,33606,212,17,29.99
217,14707,449,50,19.99
218,28161,637,23,29.99
219,17896,110,27,99.99
220,16572,177,13,89.99
221,23291,335,47,39.99
222,34255,3,38,2.49
223,6119,489,40,6.29
224,44749,432,37,3.49
225,32236,781,13,6.49
226,19397,530,22,49.99
227,34980,146,26,12.99
228,47171,792,20,8.99
229,10226,398,44,99.99
230,15269,537,46,34.99
231,14771,758,36,7.49
232,3194,39,6,49.99
233,17773,36,49,199.99
234,21509,722,7,19.99
235,11325,420,30,9.99
236,28335,424,14,5.99
237,35214,438,14,3.99
238,8922,457,49,2.99
239,16688,688,39,3.29
240,89,260,12,89.99
241,34953,585,11,7.19
242,23519,669,18,5.29
243,40136,536,18,89.99
244,34584,448,5,2.79
245,40050,608,34,4.89
246,6854,258,3,49.99
247,46068,627,17,79.99
248,15281,16,29,49.99
249,30942,767,27,3.79
250,37333,475,29,24.99
251,36768,674,3,39.99
252,43289,59,6,2.99
253,6365,675,5,7.99
254,13253,430,19,10.99
255,22219,566,1,34.99
256,36582,374,37,5.49
257,42016,774,11,3.49
258,4016,85,15,3.29
259,17594,118,12,3.79
260,37161,477,33,24.99
261,38308,478,47,199.99
262,35810,545,12,9.99
263,16420,606,5,15.99
264,44956,737,20,14.99
265,35433,605,44,2.99
266,24442,588,29,9.99
267,49501,211,50,129.99
268,28311,313,19,199.99
269,20124,234,42,3.99
270,2620,89,6,2.49
271,11678,784,29,25.99
272,46981,124,42,3.99
273,33998,581,46,9.99
274,28899,246,47,19.99
275,8168,377,24,49.99
276,44959,777,43,8.49
277,33778,510,33,2.69
278,49631,423,25,4.29
279,18973,193,45,34.99
280,16307,485,11,20.99
281,34488,18,44,89.99
282,49105,562,49,3.79
283,18750,238,34,4.99
284,27425,141,50,19.99
285,40003,100,27,3.99
286,25642,206,4,29.99
287,18238,336,40,19.99
288,10459,406,49,5.49
289,38492,506,22,2.49
290,45635,212,3,4.99
291,39132,771,7,4.99
292,6097,543,18,49.99
293,30345,242,43,39.99
294,38318,268,16,1.99
295,17041,618,16,89.99
296,32657,186,47,8.99
297,27938,724,36,49.99
298,32304,162,11,3.49
299,6852,332,22,22.99
300,41991,493,44,29.99
301,37711,700,44,4.99
302,23324,389,29,9.99
303,46148,598,14,39.99
304,1052,149,11,5.99
305,34496,65,16,4.99
306,3541,800,31,14.99
307,28243,100,46,34.99
308,16265,277,10,29.99
309,11289,344,2,3.49
310,2854,636,26,1.69
311,31637,230,14,3.29
312,28879,148,15,2.99
313,33617,772,35,79.99
314,10272,497,48,3.29
315,45211,70,31,89.99
316,5952,604,42,9.99
