id_detail,id_order,id_product,amount,unit_price
1,43194,2,26,2.99
2,34629,746,16,4.29
3,6774,134,23,4.99
4,20851,492,39,5.99
5,33746,767,7,5.99
6,36090,167,5,5.79
7,38238,480,25,3.99
8,43590,275,48,9.99
9,34880,590,22,2.99
10,36176,66,15,29.99
11,12389,442,37,5.49
12,11027,733,9,15.99
13,12851,785,47,34.99
14,20158,199,47,129.99
15,37851,788,37,29.99
16,24836,155,15,3.49
17,17056,145,47,3.99
18,29998,395,1,3.49
19,35462,297,45,69.99
20,48747,601,20,29.99
21,2156,298,21,3.99
22,23797,734,20,89.99
23,37518,599,3,24.99
24,21534,605,25,14.99
25,42190,650,30,3.49
26,44384,389,29,79.99
27,32071,746,28,169.99
28,41433,62,39,2.49
29,36481,400,19,24.99
30,48012,532,29,18.99
31,26154,703,10,19.99
32,8456,424,37,15.99
33,12879,577,2,59.99
34,27939,375,10,3.99
35,34372,793,47,4.49
36,36952,249,33,5.99
37,45467,165,17,2.49
38,41588,374,13,2.99
39,48397,46,44,19.99
40,39456,776,34,129.99
41,18035,592,13,2.99
42,48894,401,50,2.99
43,32743,412,10,3.49
44,43,463,35,5.59
45,36052,458,43,24.99
46,5532,3,6,3.79
47,9229,564,32,3.99
48,37866,371,35,3.99
49,4695,45,30,24.99
50,43925,369,7,19.99
51,23390,683,25,4.29
52,34205,274,15,2.79
53,4432,770,28,199.99
54,13678,525,37,7.19
55,17509,412,33,29.99
56,6570,579,39,19.99
57,20549,417,16,59.99
58,5378,698,4,12.99
59,10044,575,16,79.99
60,2635,217,41,8.99
61,19427,506,14,89.99
62,49714,23,33,22.99
63,28062,269,49,5.49
64,23397,209,26,26.99
65,23880,429,2,22.99
66,47245,336,47,9.99
67,33920,575,47,49.99
68,12298,174,26,7.19
69,8184,416,45,3.29
70,14709,307,30,14.99
71,44081,415,50,19.99
72,11588,104,9,2.69
73,35838,325,31,18.99
74,17176,469,26,34.99
75,306,548,18,39.99
76,10198,133,14,2.99
77,30175,559,40,2.49
78,9954,761,25,4.49
79,7126,173,32,4.99
80,20705,436,19,19.99
81,18393,582,50,49.99
82,43548,4,44,4.99
83,35312,704,43,3.99
84,36538,445,2,2.99
85,4552,373,36,49.99
86,1062,322,12,22.99
87,9868,526,39,2.49
88,7743,457,25,69.99
89,47715,741,28,3.99
90,39906,618,8,5.29
91,45068,498,1,3.99
92,46613,506,1,34.99
93,44973,128,17,5.99
94,12077,231,17,19.99
95,40815,23,34,45.99
96,44324,79,16,29.99
97,25158,80,45,14.99
98,19674,672,37,24.99
99,9283,611,44,1.49
100,40463,650,35,5.29
