id_detail,id_order,id_product,amount,unit_price
1,21615,133,28,29.99
2,19206,14,20,299.99
3,22587,441,42,3.29
4,48247,506,40,4.99
5,36164,633,40,5.49
6,37570,704,37,149.99
7,14657,324,47,4.29
8,9397,529,3,4.99
9,49378,767,36,2.49
10,12710,654,1,22.99
11,19227,7,43,19.99
12,41059,592,27,19.99
13,12965,132,42,79.99
14,43369,231,2,19.99
15,9220,221,18,14.99
16,36915,175,21,19.99
17,25531,738,32,2.49
18,36768,715,24,39.99
19,36394,511,46,24.99
20,17186,409,12,5.99
21,835,182,10,54.99
22,19581,478,15,2.89
23,45587,209,49,3.49
24,23771,154,44,119.99
25,41819,644,7,3.99
26,22206,481,18,4.99
27,18326,133,5,34.99
28,47823,580,37,22.99
29,6829,340,26,89.99
30,39339,430,50,3.29
31,5020,373,44,39.99
32,28199,387,21,89.99
33,21392,482,28,299.99
34,37537,581,13,39.99
35,40893,94,13,2.49
36,35241,615,48,2.99
37,15594,360,11,4.29
38,4721,93,44,3.49
39,42753,719,11,25.99
40,21692,708,21,5.99
41,39349,376,49,5.99
42,14525,639,16,7.99
43,2147,389,41,79.99
44,15795,787,1,4.79
45,47719,489,4,3.59
46,21263,692,4,22.99
47,16052,692,49,2.29
48,49588,790,39,6.99
49,9751,496,38,12.99
50,44772,415,16,19.99
51,24867,596,39,29.99
52,12460,83,27,2.99
53,46660,423,36,29.99
54,29362,539,20,3.49
55,4249,370,49,2.59
56,12557,27,40,39.99
57,49827,737,9,29.99
58,29822,32,32,8.49
59,46375,87,12,2.99
60,19805,590,3,4.49
61,17612,18,1,3.29
62,17043,776,3,19.99
63,24048,503,28,12.99
64,37921,321,16,2.69
65,3860,604,25,49.99
66,23224,751,31,4.5
67,17192,135,6,22.99
68,39422,263,13,79.99
69,3465,184,20,3.79
70,1420,32,39,49.99
71,27787,281,36,99.99
72,37906,142,46,49.99
73,22670,604,43,29.99
74,43841,522,36,15.99
75,42118,337,37,23.99
76,9079,425,1,39.99
77,32830,498,46,4.49
78,9132,326,15,22.99
79,4987,157,19,7.49
80,42634,164,28,39.99
81,27203,738,2,39.99
82,4080,198,8,5.99
83,178,646,28,19.99
84,38864,340,43,6.49
85,30479,343,14,17.99
86,19517,61,47,29.99
87,25098,402,30,3.49
88,7868,430,47,3.49
89,22577,556,50,58.99
90,3641,312,47,15.99
91,40729,691,3,39.99
92,903,667,39,24.99
93,44038,85,33,5.49
94,17221,785,45,39.99
95,27502,206,18,3.49
96,12856,418,14,24.99
97,7480,534,10,24.99
98,43095,611,26,39.99
99,26115,426,21,1.99
100,47031,249,36,19.99
101,4782,490,44,4.19
102,3798,601,21,45.99
103,45096,147,29,4.19
104,12999,440,50,79.99
105,40438,295,5,34.99
106,28239,536,28,99.99
107,25789,632,43,3.59
108,35751,22,23,2.99
109,40412,763,5,10.99
110,22709,299,24,3.99
111,16080,462,31,5.99
112,115,341,28,39.99
113,42512,467,2,3.99
114,27757,575,41,4.99
115,41727,101,8,29.99
116,4123,421,39,3.99
117,22668,660,44,3.79
118,42251,280,18,39.99
119,45343,333,41,34.99
120,12677,121,38,18.99
121,22130,687,10,49.99
122,44743,392,12,29.99
123,37152,405,3,99.99
124,45065,552,4,4.99
125,26769,767,50,4.99
126,29595,699,1,12.99
127,32024,267,46,5.79
128,6713,741,40,3.79
129,39376,249,33,8.49
130,8441,182,17,199.99
131,48079,592,29,19.99
132,535,39,46,1.29
133,26352,771,26,39.99
134,13175,339,4,6.49
135,30490,765,20,6.49
136,33191,699,1,2.29
137,26653,117,6,15.99
138,18931,24,13,14.99
139,14926,328,10,5.99
140,33203,654,21,39.99
141,2240,74,33,2.99
142,26919,196,34,59.99
143,13505,183,9,3.49
144,497,501,47,14.99
145,9638,72,24,39.99
146,5985,770,8,59.99
147,42020,695,44,3.29
148,36618,237,20,3.49
149,39165,293,17,109.99
150,7950,652,31,3.49
151,34906,239,1,18.99
152,42134,313,20,79.99
153,27923,590,43,3.29
154,31440,45,36,34.99
155,2375,368,27,7.99
156,33406,372,50,19.99
157,35974,504,10,3.99
158,41414,325,10,2.99
159,15795,508,31,3.29
160,36570,362,35,5.49
161,993,564,15,89.99
162,20309,357,38,89.99
163,37547,14,20,29.99
164,43902,785,35,59.99
165,49265,225,10,79.99
166,25705,545,39,34.99
167,39490,761,25,8.49
168,36875,19,14,2.89
169,642,787,44,4.49
170,27240,599,12,4.99
171,42771,396,26,29.99
172,26996,227,36,4.89
173,2871,160,26,2.99
174,9624,183,25,15.99
175,33467,124,34,4.19
176,33025,18,44,59.99
177,44438,490,20,69.99
178,29767,330,11,2.99
179,41527,404,40,34.99
180,40461,27,6,4.49
181,28077,267,15,5.49
182,46145,438,29,5.49
183,24824,23,2,25.99
184,34429,769,38,79.99
185,49900,515,41,2.49
186,37223,270,37,29.99
187,20735,189,31,3.79
188,19571,124,5,199.99
189,27647,176,17,14.99
190,42265,114,15,6.49
191,4187,678,35,129.99
192,5085,706,9,29.99
193,36915,184,35,6.49
194,49294,479,27,2.49
195,49700,172,8,59.99
196,34179,550,5,3.59
197,13542,37,45,4.29
198,33412,170,26,2.99
199,1770,791,32,59.99
200,44388,591,48,3.49
201,27013,779,1,89.99
202,170,612,4,12.99
203,41043,505,32,2.99
204,27076,466,8,6.99
205,24970,638,27,3.49
206,12227,55,35,39.99
207,40166,461,35,14.99
208,41966,143,9,3.79
209,46196,765,3,5.99
210,36299,241,17,12.99
211,43910,211,28,39.99
212,4641,686,7,29.99
213,22210,683,45,4.99
214,12843,671,42,8.49
215,31866,450,27,44.99
216,5601,728,39,29.99
217,42126,752,50,139.99
218,37028,116,16,1.89
219,35021,115,25,34.99
220,46688,176,49,4.99
221,11289,469,1,49.99
222,49181,500,48,19.99
223,36864,272,38,3.49
224,8235,580,14,39.99
225,13752,271,33,25.99
226,44674,552,36,5.29
227,45911,102,34,39.99
228,29590,52,9,1.99
229,10486,416,5,2.79
230,45773,77,3,12.99
231,21663,196,7,22.99
232,33452,187,25,29.99
233,41037,764,47,5.49
234,48132,743,35,3.29
235,13328,483,25,3.99
236,26358,558,37,3.99
237,38895,376,26,3.99
238,32454,746,16,3.99
239,6218,261,16,19.99
240,6452,165,39,89.99
241,30488,63,18,3.99
242,4025,79,7,49.99
243,24860,575,28,24.99
244,40091,28,40,14.99
245,17873,736,46,4.49
246,41874,229,6,19.99
247,29288,165,17,34.99
248,27795,96,26,4.19
249,47347,43,30,49.99
250,15968,580,5,39.99
251,46881,498,46,39.99
252,36955,448,15,14.99
253,12216,327,31,79.99
254,18362,773,39,4.29
255,45140,509,19,34.99
256,41182,326,41,5.49
257,23663,605,39,1.99
258,24813,529,33,49.99
259,7393,462,5,1.89
260,27272,297,1,3.99
261,16884,102,33,3.99
262,31354,444,38,2.49
263,36307,664,30,4.89
264,19337,310,44,6.49
265,5821,75,2,4.99
266,20332,338,12,4.99
267,16294,53,6,6.99
268,7360,349,25,149.99
269,45260,45,25,17.99
270,37543,321,15,22.99
271,40726,703,49,39.99
272,17093,726,47,3.99
273,6529,62,40,69.99
274,32460,471,9,4.49
275,39070,405,3,3.49
276,12336,499,38,22.99
277,48108,93,38,3.99
278,9375,228,31,18.99
279,19403,148,7,24.99
280,21236,565,21,89.99
281,48038,543,17,19.99
282,37051,730,37,29.99
