id_detail,id_order,id_product,amount,unit_price
1,20533,661,32,2.49
2,6489,506,43,39.99
3,38448,53,5,2.49
4,10399,267,42,24.99
5,17572,112,19,2.99
6,18393,588,9,8.99
7,29370,646,34,4.99
8,41327,10,26,3.99
9,31909,403,33,4.29
10,41779,503,37,11.99
11,2417,27,27,2.49
12,23224,521,45,7.99
13,36554,59,21,3.99
14,11974,495,33,39.99
15,23952,239,17,29.99
16,30112,737,27,2.99
17,26125,79,21,4.19
18,30797,392,8,49.99
19,9966,356,16,4.49
20,22437,446,9,29.99
21,14733,128,17,12.99
22,37577,742,12,10.99
23,5546,216,10,5.99
24,4868,147,11,3.49
25,8476,377,16,4.29
26,4417,492,38,99.99
27,33619,425,11,49.99
28,21489,171,36,3.49
29,29124,167,36,2.49
30,26148,382,11,6.99
31,10049,496,27,17.99
32,10627,349,17,3.29
33,49264,471,46,59.99
34,24598,178,25,5.99
35,45522,48,17,49.99
36,14151,207,40,35
37,39366,613,2,4.99
38,23821,14,44,14.99
39,30121,513,7,7.49
40,30203,265,5,4.49
41,47279,26,38,3.29
42,6406,33,44,2.49
43,30648,456,6,3.49
44,26322,487,40,129.99
45,7889,216,17,49.99
46,41438,66,20,1.29
47,35739,330,39,3.99
48,28266,452,8,59.99
49,22120,262,40,4.59
50,34789,543,33,39.99
51,15616,430,16,14.99
52,43831,321,34,24.99
53,31410,288,26,59.99
54,46053,606,8,2.99
55,37783,479,13,129.99
56,31810,196,30,18.99
57,48430,46,5,12.99
58,14965,297,3,18.99
59,30256,86,21,39.99
60,13030,141,45,149.99
61,8065,250,35,34.99
62,6012,651,15,24.99
63,34086,440,1,2.79
64,26646,796,2,3.29
65,21251,456,4,39.99
66,36897,761,33,44.99
67,16093,564,49,24.99
68,37073,319,10,49.99
69,20200,493,25,3.99
70,3618,460,30,24.99
71,20813,69,41,19.99
72,10919,569,42,2.49
73,18807,562,14,1.29
74,23573,526,32,1.29
75,26174,443,10,3.49
76,7232,68,43,69.99
77,14033,505,10,22.99
78,49346,486,7,9.99
79,953,533,38,2.99
80,47338,13,23,25
81,17544,668,24,149.99
82,19395,775,12,29.99
83,4868,44,11,349.99
84,5948,791,50,1.99
85,47723,375,16,29.99
86,1724,276,46,3.29
87,9115,768,39,3.49
88,35994,517,35,19.99
89,31428,582,2,29.99
90,29474,385,44,49.99
91,35623,667,11,44.99
92,18125,627,15,3.49
93,10170,242,1,2.49
94,9185,271,1,1.99
95,43886,311,38,6.49
96,36744,311,25,9.99
97,34175,158,2,34.99
98,46410,395,3,2.29
99,29576,111,38,22.99
100,29975,607,9,3.49
101,9261,728,40,3.89
102,13664,549,38,3.29
103,8063,167,14,34.99
104,24667,531,5,299.99
105,44786,182,10,9.49
106,29671,237,25,3.49
107,3222,268,22,89.99
108,44666,595,48,2.99
109,41031,500,36,3.99
110,11946,682,49,2.99
111,41528,355,25,64.99
112,43219,394,4,39.99
113,44259,721,27,39.99
114,643,349,49,24.99
115,27903,235,32,2.49
116,11065,142,37,99.99
117,24366,193,28,99.99
118,9690,367,48,5.49
119,18203,453,2,2.99
120,20769,36,44,34.99
121,47454,585,7,29.99
122,32327,325,37,15.99
123,15556,284,9,59.99
124,4561,3,47,29.99
125,8973,584,12,4.29
126,7150,90,28,19.99
127,38828,285,39,3.99
128,20849,665,41,2.99
129,37763,788,26,19.99
130,42608,21,25,59.99
131,46281,532,38,34.99
132,19886,155,19,5.99
133,38256,298,41,44.99
134,90,686,24,2.49
135,2321,528,38,1.49
136,4783,624,10,54.99
137,35299,332,45,49.99
138,31590,57,20,24.99
139,22863,507,38,22
140,43571,453,33,129.99
141,45831,674,23,4.99
142,8639,135,6,2.99
143,34529,68,8,25.99
144,18957,251,35,8.99
145,36777,198,5,99.99
146,14442,331,6,4.49
147,36757,147,4,11.99
148,31995,222,4,2.29
149,38536,612,27,99.99
150,44205,341,34,69.99
151,49540,588,27,34.99
152,32823,735,41,3.49
153,25797,625,37,4.49
154,45258,799,19,44.99
155,11760,211,34,2.79
156,38402,84,26,3.99
157,30729,131,29,2.29
158,37982,176,9,34.99
159,20611,411,38,32.99
160,37649,444,36,2.79
161,38526,506,37,2.29
162,27693,144,49,7.99
163,1712,780,2,3.49
164,24798,226,6,25.99
165,25812,462,6,1.29
166,36403,129,13,29.99
167,35005,227,27,89.99
168,19732,721,8,22.99
169,33798,634,35,19.99
170,5610,197,18,22.99
171,189,120,5,15.99
172,3727,17,19,29.99
173,40001,54,13,0.99
174,9069,493,17,29.99
175,33256,605,48,18.99
176,15007,135,42,29.99
177,2171,297,2,29.99
178,20011,431,37,15.99
179,1509,690,50,3.99
180,14090,210,34,3.99
181,19688,775,16,3.99
182,27683,331,50,39.99
183,26516,198,49,24.99
184,36244,709,32,8.99
185,46182,85,25,6.99
186,49745,301,20,4.99
187,6350,378,28,22.99
188,40847,81,7,5.49
189,48427,679,35,2.89
190,4163,138,9,24.99
191,10550,39,35,79.99
192,46170,782,27,39.99
193,1224,672,8,2.99
194,31015,151,9,34.99
195,31264,751,24,29.99
196,2546,593,30,22.99
197,39570,635,13,49.99
198,25137,378,13,18.99
199,23216,739,39,2.99
200,8062,437,42,3.29
201,9108,196,16,14.99
202,21095,378,14,24.99
203,98,141,17,24.99
204,47853,262,36,69.99
205,37201,631,1,3.59
206,24304,727,18,149.99
207,14399,702,18,4.59
208,36366,487,16,2.99
209,8110,633,18,25.99
210,5007,364,46,2.99
211,40799,341,47,6.49
212,18775,518,6,2.49
213,7898,702,15,2.29
214,12344,154,31,24.99
215,29300,83,4,24.99
216,43648,635,12,89
217,12137,255,3,2.99
218,39923,136,35,2.99
219,6739,167,44,14.99
220,21912,623,43,49.99
221,47479,301,20,15.99
222,38536,327,14,15.99
223,4137,292,34,29.99
224,23119,81,14,7.99
225,31059,321,32,2.49
226,25002,406,41,12.99
227,11571,500,1,29.99
228,18567,793,35,6.99
229,38446,168,48,12.99
230,4161,218,2,19.99
231,22447,377,37,39.99
232,44930,105,19,1.99
233,14954,25,41,39.99
234,22537,118,11,18.99
235,16507,269,23,2.79
236,32104,160,6,3.29
237,4852,756,17,4.99
238,12722,95,8,44.99
239,552,180,14,7.49
240,10178,417,23,14.99
241,38713,48,38,69.99
242,2028,118,38,29.99
243,46161,771,38,3.79
244,25667,339,38,2.49
245,49087,190,37,29.99
246,39624,261,23,29.99
247,34160,182,9,12.99
248,29029,458,18,89.99
249,22397,386,12,6.99
250,30143,79,26,8.99
251,20693,166,29,4.09
252,27708,629,3,16.99
253,26710,588,17,29.99
254,47907,234,37,3.49
255,4212,560,28,49.99
256,31345,606,12,59.99
257,8655,520,12,24.99
258,46582,48,36,12.99
259,29074,373,25,59.99
260,40625,84,15,2.99
261,20440,572,9,79.99
262,5649,361,47,14.99
263,33073,51,24,19.99
264,16904,530,25,4.49
265,36897,539,38,39.99
266,4238,197,29,3.49
267,20813,108,22,89.99
268,5050,585,33,7.49
269,26172,495,25,19.99
270,36337,302,5,3.49
271,23540,443,47,7.99
272,10780,800,46,19.99
273,31625,121,25,8.49
274,48158,479,9,39.99
275,46056,414,27,4.29
276,30643,230,6,4.19
277,5393,362,10,15.99
278,23970,360,25,12.99
279,38687,189,20,4.59
280,300,799,7,34.99
281,39360,109,1,18.99
282,24828,349,9,39.99
283,47470,540,40,24.99
284,32511,470,50,7.99
285,41456,648,17,34.99
286,6986,720,33,14.99
287,38120,674,40,109.99
288,4045,125,17,12.99
289,33910,112,50,39.99
290,9889,310,22,4.29
291,4954,668,37,29.99
292,30381,331,42,2.99
293,25740,95,49,249.99
294,13483,262,8,3.99
295,30078,20,27,29.99
296,49590,80,23,4.29
297,21418,36,24,29.99
298,8286,134,17,299.99
299,41298,39,29,4.99
300,1876,254,30,12.99
301,16030,445,42,39.99
302,44670,340,5,1.29
303,47032,552,16,29.99
304,31554,359,13,49.99
305,46898,417,37,27.99
306,6837,445,50,29.99
307,43859,66,20,39.99
308,11164,237,45,3.49
309,48348,693,17,3.49
310,2451,303,6,24.99
311,2543,431,10,29.99
312,25988,81,15,5.99
313,20047,2,5,12.99
314,4799,171,25,4.99
315,29723,104,29,8.99
316,38475,6,42,49.99
317,16187,392,29,79.99
318,47821,787,43,3.99
319,13866,127,39,3.99
320,41819,619,22,2.59
321,14127,212,9,3.49
322,9619,305,21,3.99
323,28858,278,22,14.99
324,39828,356,22,4.99
325,28447,295,15,79.99
326,30402,269,13,4.99
327,21695,551,15,4.19
328,27795,473,27,1.99
329,21931,103,9,39.99
330,20570,96,47,34.99
331,18429,596,24,9.99
332,19599,64,24,6.49
333,15251,450,43,29.99
334,25194,407,17,18.99
335,35556,15,48,79.99
336,9980,89,8,4.49
337,4320,325,20,9.99
338,47606,436,26,29.99
339,44226,15,39,4.99
340,14155,365,46,6.99
341,33363,264,45,8.99
342,10009,554,40,69.99
343,24718,71,40,4.29
344,25830,298,31,3.99
345,11254,628,45,99.99
346,18763,276,7,19.99
347,34554,392,39,8.99
348,23417,41,10,4.99
349,45459,163,41,39.99
350,1929,428,10,9.99
351,24371,487,29,14.99
352,23783,93,13,2.49
353,17589,265,16,14.99
354,1244,292,19,39.99
355,10519,120,26,19.99
356,40289,265,12,3.29
357,1320,292,40,5.99
358,47254,799,44,1.99
359,9851,685,15,4.99
360,43843,760,15,24.99
361,33061,475,18,12.99
362,1430,181,7,3.49
363,37782,194,26,4.99
364,21584,70,39,3.29
365,39710,19,20,4.99
366,28526,114,34,22.99
367,16314,308,13,89.99
368,49745,422,10,3.99
369,10894,658,16,1.79
370,26738,361,41,99.99
371,9508,456,50,99.99
372,49774,386,30,24.99
373,44044,274,14,5.99
374,46284,205,13,99.99
375,4996,160,39,2.99
376,8169,26,31,3.49
377,10283,385,31,4.99
378,48773,136,32,2.99
