id_detail,id_order,id_product,amount,unit_price
1,40082,162,44,14.99
2,35975,94,27,29.99
3,37659,636,24,54.99
4,24329,628,17,4.99
5,26371,525,27,3.99
6,49790,615,30,7.99
7,37990,790,46,49.99
8,46182,308,2,4.99
9,37477,454,20,39.99
10,21525,703,33,29.99
11,25312,103,23,22.99
12,12843,313,47,5.99
13,43748,671,29,7.99
14,23745,326,38,1.99
15,10377,438,18,3.99
16,17202,237,14,5.49
17,26159,754,41,3.49
18,23520,415,9,109.99
19,24314,460,2,14.99
20,18007,714,8,49.99
21,20448,749,9,3.99
22,25960,54,39,16.99
23,13312,470,35,199.99
24,32221,426,43,5.99
25,506,463,14,39.99
26,12511,184,39,34.99
27,32351,167,34,24.99
28,461,657,11,4.99
29,6104,661,24,29.99
30,17441,307,12,12.99
31,25158,277,1,0.99
32,35888,572,2,24.99
33,33494,190,24,7.99
34,6681,266,23,4.49
35,47910,378,6,39.99
36,20398,242,14,29.99
37,17299,726,17,5.99
38,18212,652,43,199.99
39,23768,640,29,24.99
40,9967,746,10,2.49
41,507,530,46,16.99
42,48817,84,22,3.29
43,31010,130,34,3.99
44,15640,30,18,1.99
45,10649,686,48,3.29
46,30214,656,34,1.89
47,14180,578,25,3.29
48,21435,115,46,8.49
49,22152,13,1,29.99
50,45795,295,35,1.69
51,19665,483,39,4.99
52,37298,205,43,5.99
53,16786,799,11,24.99
54,40473,298,4,29.99
55,36061,691,31,3.29
56,45934,84,20,39.99
57,39845,162,29,3.99
58,47127,615,28,3.29
59,1654,290,12,14.99
60,6978,300,18,3.49
61,9335,105,4,6.99
62,45417,697,30,7.49
63,37508,523,29,4.99
64,1835,449,22,44.99
65,31293,329,35,24.99
66,7474,522,47,1.29
67,32144,65,39,24.99
68,12683,552,37,34.99
69,15406,742,18,2.99
70,2221,146,2,3.99
71,23748,570,21,34.99
72,3537,39,30,39.99
73,35653,128,3,4.29
74,1268,294,24,199.99
75,48231,234,23,2.49
76,34570,677,49,5.49
77,42898,76,13,2.99
78,3737,582,37,4.99
79,6170,385,21,59.99
80,8683,651,6,19.99
81,48429,145,15,1.99
82,44497,644,47,4.99
83,48189,481,31,2.29
84,33537,503,3,28.99
85,13337,320,4,22.99
86,942,634,4,5.99
87,24286,305,32,39.99
88,30120,132,1,25
89,28706,733,50,25
90,37028,29,25,24.99
91,47735,493,49,10.99
92,29213,29,32,8.99
93,6804,189,15,129.99
94,39366,709,2,49.99
95,11780,422,2,3.99
96,29437,387,4,14.99
97,29641,410,23,3.49
98,16133,4,20,22.99
99,3613,376,50,24.99
100,19303,51,41,7.99
101,48397,554,15,4.99
102,5256,383,18,4.29
103,27838,218,50,22.99
104,33179,287,18,6.49
105,19338,22,25,29.99
106,6763,784,3,3.99
107,17473,84,32,29.99
108,22096,9,49,1.49
109,12565,33,4,29.99
110,38459,395,47,14.99
111,36761,60,5,24.99
112,3772,267,8,3.49
113,930,734,1,4.79
114,33863,183,5,10.99
115,20077,668,26,49.99
116,11975,414,44,22.99
117,1036,293,50,4.49
118,33991,45,23,89.99
119,22973,19,15,59.99
120,28956,466,10,49.99
121,20112,300,42,3.49
122,27914,504,16,1.5
123,23822,548,37,59.99
124,39048,126,10,24.99
125,30749,102,16,15.99
126,4429,267,49,11.99
127,26719,224,33,24.99
128,9991,592,2,34.99
129,8403,542,30,14.99
130,40664,707,37,3.49
131,47239,111,30,2.39
132,21570,569,29,6.29
133,18245,143,19,8.99
134,3121,667,1,79.99
135,30084,24,6,3.79
136,21420,437,37,4.99
137,30055,663,40,6.99
138,45838,405,39,3.69
139,46338,421,41,7.99
140,28696,370,39,19.99
141,949,601,3,349.99
142,38205,555,10,29.99
143,29786,544,33,4.49
144,48464,500,29,49.99
145,8534,480,7,5.49
146,15099,301,47,3.49
147,11197,663,2,49.99
148,34528,675,3,34.99
149,40733,340,2,1.99
150,27265,800,29,79.99
151,29138,417,40,59.99
152,6044,626,25,49.99
153,15624,700,25,39.99
154,6438,658,9,2.99
155,43002,16,39,79.99
156,18999,681,41,129.99
157,8120,284,26,3.99
158,40581,576,30,8.99
159,48593,122,6,299.99
160,45912,368,45,27.99
161,20499,70,3,149.99
162,47866,527,33,2.49
163,19499,620,33,4.99
164,13969,642,47,2.49
165,25226,233,18,29.99
166,28822,70,2,2.79
167,4538,3,36,22.99
168,36976,517,6,24.99
169,27878,242,45,2.99
170,47883,640,24,12.99
171,8460,573,38,3.49
172,33924,428,47,59.99
173,21657,258,26,1.99
174,36255,693,16,1.99
175,14745,249,3,8.49
176,6685,198,11,4.99
177,27659,479,24,3.49
178,46399,452,22,15.99
179,39819,377,22,29.99
180,42516,679,41,1.99
181,4788,725,36,3.99
182,44789,65,17,4.99
183,26327,688,17,199.99
184,21617,321,45,25
185,20242,270,25,29.99
186,19959,390,32,39.99
187,2128,391,6,199.99
188,27101,337,33,45.99
189,18591,131,35,4.79
190,679,563,16,2.49
191,45325,290,10,24.99
192,47945,429,44,3.79
193,47080,265,43,6.99
194,11846,177,7,22.99
195,48380,118,15,59.99
196,35563,338,5,29.99
197,12709,111,36,5.99
198,45030,436,49,3.49
199,42387,433,36,299.99
200,8122,352,14,15.99
201,30466,574,9,99.99
202,7463,619,22,39.99
203,6188,746,15,45.99
204,5516,476,6,1.99
205,4660,210,1,49.99
206,43758,528,29,10.99
