id_detail,id_order,id_product,amount,unit_price
1,42769,464,23,24.99
2,2292,216,34,34.99
3,24879,99,10,79.99
4,47847,168,39,5.99
5,44472,275,25,29.99
6,8832,420,49,49.99
7,37605,752,15,6.99
8,28644,566,11,3.79
9,28528,460,48,34.99
10,24211,411,45,79.99
11,17436,667,32,199.99
12,24784,255,41,39
13,32367,62,5,2.99
14,36044,701,2,6.99
15,42413,39,39,5.49
16,18182,277,34,29.99
17,9298,428,26,5.49
18,12479,195,18,24.99
19,27421,52,39,39.99
20,12138,323,14,29.99
21,231,334,41,34.99
22,40410,9,9,19.99
23,12188,263,2,99.99
24,42561,22,8,2.99
25,21016,66,11,1.29
26,38310,304,3,12.99
27,895,241,10,3.99
28,16293,765,48,35.99
29,12734,283,30,18.99
30,37138,238,45,3.99
31,35794,384,44,45
32,18884,646,3,3.79
33,24119,740,23,39.99
34,37946,456,38,29.99
35,18894,442,2,19.99
36,46401,149,37,39.99
37,39205,219,49,2.99
38,29245,231,37,14.99
39,14023,646,45,89.99
40,9377,630,21,7.99
41,8221,165,28,2.49
42,20967,508,27,19.99
43,38415,199,38,89.99
44,46146,10,8,79.99
45,19018,262,10,19.99
46,45080,151,15,3.99
47,4949,387,34,6.99
48,29027,220,35,4.99
49,21367,600,27,34.99
50,22526,485,22,79.99
51,33834,81,29,2.59
52,43057,695,24,19.99
53,41740,637,16,22.99
54,16259,505,2,4.29
55,21355,314,28,19.99
56,31676,751,20,15.99
57,17764,204,25,3.99
58,36661,244,21,1.79
59,25681,128,50,39.99
60,1243,657,29,99.99
61,15317,669,43,15.99
62,10400,690,1,5.99
63,7214,58,7,22.99
64,49834,221,16,79.99
65,14044,623,15,59.99
66,35473,150,15,24.99
67,46242,553,24,19.99
68,10885,555,34,4.99
69,49921,554,17,6.89
70,38617,221,21,4.99
71,22923,155,22,1.29
72,45299,538,40,29.99
73,47604,360,41,29.99
74,16804,451,44,29.99
75,1409,494,6,3.69
76,15387,46,17,4.99
77,11502,333,37,99.99
78,15825,671,34,34.99
79,25337,450,19,89.99
80,34561,211,23,4.19
81,23643,580,42,28.99
82,35507,277,2,2.99
83,40980,750,5,3.99
84,20857,546,13,29.99
85,20954,36,21,39.99
86,31588,436,40,2.79
87,18790,345,14,29.99
88,35026,170,39,34.99
89,25731,288,21,39.99
90,32630,421,24,2.99
91,17170,450,22,10.99
92,9241,270,33,1.29
93,16183,95,9,1.99
94,25717,470,45,89.99
95,28657,139,33,6.99
96,22238,668,9,89.99
97,44279,161,14,3.99
98,30739,389,36,7.99
99,36164,134,4,4.5
100,30838,665,16,4.79
101,46172,738,40,6.99
102,6153,569,3,79.99
103,13311,106,28,4.29
104,1054,177,10,24.99
105,26376,369,13,24.99
106,45012,659,15,12.99
107,8751,142,22,2.49
108,19058,583,13,4.99
109,7545,487,9,15.99
110,17067,743,28,3.19
111,1981,23,18,59.99
112,39261,607,22,34.99
113,15524,442,27,79.99
114,36982,71,45,2.49
115,44336,661,30,4.29
116,17845,230,12,4.99
117,38189,300,26,3.29
118,45516,393,25,16.99
119,40207,23,38,4.99
120,44676,368,4,2.99
121,3809,538,44,3.29
122,21185,160,13,29.99
123,25520,621,17,3.99
124,5809,411,13,7.99
125,29195,708,16,15.99
126,44007,571,5,29.99
127,15187,45,50,19.99
128,49942,430,38,4.99
129,10668,745,44,39.99
130,24131,544,40,3.99
131,14439,407,22,45.99
132,16074,554,5,3.39
133,32822,95,12,24.99
134,3331,147,4,39.99
135,16087,760,18,2.59
136,1538,162,49,9.99
137,49172,618,35,3.99
138,14755,417,3,29.99
139,23741,420,22,7.49
140,24820,736,35,299.99
141,42376,226,3,1.29
142,41790,654,16,5.49
143,43370,758,16,34.99
144,35608,523,26,2.49
145,15855,458,36,99.99
146,39611,403,5,1.69
147,7183,403,1,24.99
148,20703,5,35,5.49
149,22979,357,27,4.49
150,28971,258,46,3.99
151,42485,262,46,69.99
152,43006,594,6,2.99
153,43566,347,12,2.99
154,46077,391,45,4.99
155,26066,93,38,19.99
156,33740,637,24,4.99
