id_detail,id_order,id_product,amount,unit_price
1,12329,622,19,44.99
2,6463,541,6,3.99
3,12884,706,44,129.99
4,34585,68,38,24.99
5,21780,286,47,3.29
6,13562,592,39,1.29
7,19432,51,5,2.89
8,33829,665,1,2.99
9,48923,372,29,29.99
10,1541,79,8,29.99
11,6918,496,36,6.99
12,8517,668,33,2.99
13,38140,398,12,19.99
14,19537,168,23,5.49
15,6760,359,20,3.99
16,7283,235,11,3.99
17,5367,235,6,3.99
18,6790,462,44,3.49
19,2693,435,45,5.99
20,44492,266,4,34.99
21,3131,182,15,39.99
22,38247,735,49,25.99
23,28157,266,22,4.99
24,24666,625,50,22.99
25,29605,644,49,2.79
26,25943,260,22,39.99
27,5192,514,13,2.99
28,15229,748,46,2.99
29,19954,461,5,22.99
30,3533,588,13,6.49
31,36303,394,28,3.99
32,21513,521,12,3.49
33,26099,473,27,1.89
34,36186,387,13,9.99
35,3307,91,14,4.49
36,40184,437,38,79.99
37,33786,706,39,19.99
38,15239,179,28,54.99
39,48991,602,44,1.99
40,27799,248,42,19.99
41,27631,690,1,59.99
42,29428,193,42,39.99
43,39790,667,44,19.99
44,37903,165,1,12.99
45,18124,170,3,299.99
46,30985,334,30,5.49
47,11206,71,2,1.5
48,24058,196,21,4.49
49,40304,652,23,49.99
50,39394,454,11,2.49
51,27475,34,22,9.99
52,49522,452,7,14.99
53,6596,573,4,3.5
54,33433,108,38,4.99
55,44544,756,45,39.99
56,40554,472,14,34.99
57,2970,18,40,99.99
58,24851,90,3,34.99
59,44677,46,31,4.49
60,16151,84,15,25
61,19312,30,16,6.99
62,37692,491,13,3.99
63,8833,47,32,12.99
64,38327,422,27,359.99
65,21232,247,39,7.99
66,303,579,44,8.99
67,16434,468,37,49.99
68,28812,37,14,19.99
69,9993,294,30,49.99
70,1829,689,9,5.99
71,45319,120,3,6.99
72,4037,197,20,34.99
73,42277,323,48,3.99
74,14494,163,16,3.49
75,6286,669,12,44.99
76,17746,575,8,79.99
77,47339,438,34,3.29
78,15896,722,6,24.99
79,21475,15,48,29.99
80,5820,75,22,2.99
81,43230,217,7,2.79
82,33507,520,18,2.29
83,44431,483,2,39.99
84,1827,218,36,3.49
85,15612,394,27,3.49
86,5849,246,42,5.99
87,33324,137,3,19.99
88,32639,555,34,2.99
89,1105,472,14,22.99
90,24951,179,12,39.99
91,18703,758,33,9.99
92,20715,633,41,39.99
93,6667,203,28,24.99
94,15254,289,22,299.99
95,12443,96,45,5.49
96,16885,194,4,29.99
97,36265,581,17,3.49
98,32345,346,41,3.99
99,13166,353,38,1.99
100,10862,514,14,24.99
101,19916,170,23,39.99
102,15627,327,21,7.49
103,38289,397,37,0.99
104,32757,246,19,19.99
105,19658,622,20,15.99
106,14456,244,14,24.99
107,14960,267,8,1.99
108,45112,630,7,89.99
109,10147,745,17,2.49
110,22099,36,10,3.99
111,41002,408,32,14.99
112,15452,52,5,4.29
113,22624,58,20,24.99
114,18853,263,49,34.99
115,26411,562,19,39.99
116,70,497,31,19.99
117,49450,117,20,3.99
118,41474,43,36,1.99
119,21385,178,34,3.29
120,28655,461,24,129.99
121,21553,177,50,2.49
122,24361,465,14,2.99
123,23774,256,34,34.99
124,46183,282,13,4.99
125,46996,562,36,3.99
126,43743,308,34,6.99
127,49193,202,27,6.99
128,22091,238,42,10.99
129,44985,431,8,59.99
130,138,665,30,29.99
131,49886,393,49,5.49
132,158,96,47,15.49
133,35666,207,19,1.99
134,10313,240,23,39.99
135,31317,184,41,29.99
136,37927,557,2,49.99
137,41774,11,13,8.99
138,2359,324,29,18.99
139,29851,325,12,2.99
140,34431,506,21,19.99
141,2701,726,2,19.99
142,6735,727,26,5.99
143,6313,84,46,14.99
144,38390,748,24,12.99
145,18290,373,9,15.99
146,36214,641,40,19.99
147,44526,723,14,3.99
148,17051,136,8,14.99
149,43103,511,10,19.99
150,41153,34,45,19.99
151,43019,776,49,2.99
152,14753,596,45,59.99
153,31939,550,6,14.99
154,1585,794,43,10.99
155,42100,505,32,5.99
156,27496,782,47,1.99
157,23080,206,45,2.99
158,24567,173,39,15.99
159,21636,79,45,29.99
160,32489,534,40,15.99
161,26675,49,18,19.99
162,35391,35,45,24.99
163,11834,483,5,3.29
164,686,107,15,34.99
165,44639,574,13,79.99
166,28369,157,32,27.99
167,42040,42,49,29.99
168,40876,663,18,29.99
169,23508,618,25,2.99
170,25166,138,48,49.99
171,31910,168,17,9.99
172,38618,232,36,2.29
173,16286,457,23,4.29
174,29510,308,35,4.89
175,38937,567,5,15.99
176,27471,25,35,5.49
177,12735,188,6,8.99
178,18940,492,30,6.49
179,16938,134,6,2.99
180,33610,389,18,39.99
181,27572,304,12,3.29
182,40870,276,26,89.99
183,30552,495,19,19.99
184,10411,638,29,5.99
185,14942,52,49,8.49
186,33442,643,10,1.49
187,1150,304,26,2.79
188,33102,310,19,2.99
189,471,434,31,39.99
190,47867,609,21,4.99
191,14931,362,13,26.99
192,30015,229,43,29.99
193,33812,213,21,3.49
194,4562,95,20,3.59
195,29625,164,26,29.99
196,18597,31,31,3.29
197,30788,173,48,4.99
198,11763,28,6,4.99
199,32952,453,10,22.99
