id_detail,id_order,id_product,amount,unit_price
1,30465,423,30,4.49
2,49244,183,42,2.29
3,34497,408,4,2.99
4,46431,470,12,2.99
5,16511,398,23,24.99
6,492,247,29,5.49
7,5101,396,41,6.99
8,46686,289,16,2.29
9,23630,429,7,2.99
10,15294,369,26,22.99
11,3489,622,7,5.49
12,49623,378,7,49.99
13,49455,786,15,3.49
14,34569,192,6,2.99
15,9685,454,26,2.29
16,8933,714,9,4.99
17,29862,39,18,22.99
18,37739,102,27,12.99
19,17707,30,20,19.99
20,8646,519,15,12.99
21,1518,97,5,2.99
22,32613,476,27,3.49
23,18895,143,11,5.49
24,17989,541,46,7.99
25,39875,694,9,34.99
26,22214,445,5,5.99
27,26347,779,7,24.99
28,30298,749,11,10.99
29,14506,139,3,99.99
30,44512,618,17,129.99
31,45324,380,32,49.99
32,9575,134,37,3.99
33,224,551,19,2.99
34,40658,596,41,8.99
35,23990,385,48,29.99
36,46708,450,38,2.99
37,23587,744,20,8.99
38,6008,102,2,149.99
39,5104,721,30,5.99
40,19109,180,27,3.99
41,31999,180,44,3.49
42,30815,415,44,99.99
43,13121,364,42,34.99
44,9371,540,8,6.29
45,46631,200,30,34.99
46,15138,6,30,79.99
47,27797,349,50,22.99
48,44414,122,32,4.99
49,19106,441,6,4.49
50,46584,413,48,3.39
51,27075,174,18,16.99
52,1609,716,15,12.99
53,24925,680,44,14.99
54,10400,278,23,19.99
55,4350,30,20,29.99
56,10893,135,50,2.5
57,48493,192,2,79.99
58,34107,14,19,24.99
59,35773,310,20,2.99
60,15091,568,31,12.99
61,32874,607,12,5.99
62,337,6,48,2.79
63,17846,736,32,19.99
64,44913,321,35,34.99
65,36249,240,5,9.99
66,29579,566,9,4.99
67,12387,84,41,2.49
68,48995,423,32,89.99
69,4557,777,47,5.99
70,49258,187,36,49.99
71,25760,798,14,10.99
72,26586,515,49,39.99
73,35114,94,19,34.99
74,15105,84,4,34.99
75,28818,661,48,199.99
76,2272,518,5,12.99
77,31311,522,43,19.99
78,25424,674,35,35.99
79,22380,289,33,8.99
80,17779,406,4,129.99
81,19833,220,29,34.99
