id_detail,id_order,id_product,amount,unit_price
1,97,593,26,3.49
2,20464,300,1,4.99
3,45256,493,14,3.29
4,43363,517,22,9.99
5,49824,11,12,3.79
6,48517,749,50,34.99
7,44129,735,37,4.99
8,32180,462,3,359.99
9,8044,337,8,2.69
10,35489,149,36,19.99
11,42411,343,40,4.29
12,21508,71,38,19.99
13,9361,208,24,199.99
14,12910,658,14,6.29
15,28058,323,27,3.49
16,33154,216,18,5.99
17,5530,361,45,19.99
18,24883,668,19,3.79
19,37237,107,48,69.99
20,39048,8,7,4.99
21,2018,543,47,7.99
22,47722,575,34,2.79
23,24888,136,4,3.19
24,5572,659,10,89.99
25,32120,403,41,2.99
26,16474,594,3,4.79
27,44577,470,7,2.99
28,17144,680,26,2.99
29,17678,315,5,5.99
30,48269,429,49,7.99
31,31885,611,49,3.49
32,22355,430,33,4.29
33,6223,341,21,59.99
34,22450,752,33,4.29
35,48909,512,29,3.29
36,41609,62,20,5.49
37,35660,57,3,8.99
38,30457,716,13,3.59
39,26522,597,43,4.99
40,20074,715,27,14.99
41,47106,589,50,15.99
42,16493,523,37,9.99
43,35045,424,28,34.99
44,1548,574,34,89.99
45,10457,770,27,4.99
46,24818,209,45,5.49
47,39914,313,36,34.99
48,33982,353,22,45
49,9570,84,50,4.29
50,28096,792,28,6.49
51,4853,267,36,5.49
52,3956,356,3,2.79
53,2231,534,8,2.99
54,20488,165,9,2.49
55,8732,572,31,49.99
56,1095,511,24,19.99
57,25422,384,45,2.49
58,25097,568,48,39.99
59,5845,186,45,29.99
60,18643,315,2,2.79
61,36343,533,34,14.99
62,40421,289,9,4.99
63,26748,318,17,29.99
64,29527,711,44,29.99
65,24497,412,15,3.49
66,17270,231,18,29.99
67,49139,715,48,3.59
68,41729,752,23,3.49
69,31068,386,20,2.79
70,31147,752,37,2.29
71,32284,67,46,59.99
72,20141,372,3,2.69
73,14579,588,7,15.99
74,36278,582,20,6.99
75,41890,789,8,59.99
76,8598,71,29,4.49
77,6816,295,7,6.49
78,27079,8,16,29.99
79,31468,429,3,5.99
80,4981,318,37,3.29
81,28299,704,43,4.49
82,41471,399,47,14.99
83,27032,653,14,1.79
84,4261,751,36,5.99
85,13922,697,40,3.49
86,44079,678,13,2.79
87,4963,289,32,2.49
88,3421,143,6,3.49
89,18872,596,33,299.99
90,48171,525,24,39.99
91,16243,29,37,24.99
92,2245,382,25,99.99
93,21253,463,31,15.49
94,7888,156,49,19.99
95,10148,671,30,8.99
96,20726,618,17,4.5
97,31210,331,5,69.99
98,25543,766,3,24.99
99,3489,213,24,8.99
100,18986,520,4,3.99
101,8069,769,28,4.99
102,22744,761,35,25.99
103,47738,661,22,34.99
104,17646,452,16,29.99
105,13714,449,16,14.99
106,33125,483,36,3.99
107,12608,246,23,249.99
108,46700,238,41,29.99
109,131,575,43,2.79
110,34691,333,34,18.99
111,21466,796,12,34.99
112,35688,217,46,29.99
113,44777,297,26,39.99
114,2137,221,19,39.99
115,30086,683,25,29.99
116,20026,574,30,10.99
117,49259,384,36,29.99
118,15861,122,38,39.99
119,38175,27,24,2.99
120,22069,742,16,3.99
121,23035,295,38,89.99
122,48639,50,23,39.99
123,33855,459,12,299.99
124,26313,768,31,5.99
125,27369,657,9,5.99
126,47255,277,22,3.99
127,48808,169,32,3.39
128,28320,584,4,29.99
129,14234,103,31,8.99
130,34965,103,5,4.99
131,10377,193,49,2.29
132,13689,370,35,10.99
133,37071,342,13,4.49
134,36323,418,43,4.49
135,18026,570,42,29.99
136,24617,498,12,54.99
137,37044,706,22,1.99
138,44975,465,22,8.99
139,17350,681,42,3.99
140,2118,784,10,4.99
141,40914,228,6,2.49
142,42422,348,30,64.99
143,34853,31,22,24.99
144,32483,143,14,14.99
145,30785,190,39,4.49
146,20465,641,18,19.99
147,22022,78,28,2.29
148,5466,769,7,4.99
149,32600,517,9,29.99
150,44740,550,14,24.99
151,7360,308,7,2.99
152,39212,505,3,129.99
153,39223,778,16,3.29
154,40335,190,22,34.99
155,36429,595,20,4.49
