id_detail,id_order,id_product,amount,unit_price
1,32580,657,30,2.99
2,1999,724,42,24.99
3,29441,691,33,4.29
4,6714,205,49,4.29
5,7399,264,29,4.99
6,27049,743,46,5.99
7,9910,80,2,34.99
8,14482,126,16,24.99
9,48439,183,48,5.99
10,48642,750,46,3.49
11,21447,209,45,24.99
12,43284,739,9,1.99
13,35973,654,1,8.99
14,29241,370,1,8.49
15,46593,123,35,29.99
16,38179,586,22,2.29
17,16319,101,15,3.29
18,3277,719,18,2.99
19,31413,644,37,129.99
20,38191,532,27,2.99
21,34964,640,41,5.99
22,33842,393,40,9.99
23,39247,631,24,59.99
24,667,154,35,8.99
25,45896,6,4,24.99
26,18962,226,47,29.99
27,48471,382,37,49.99
28,17430,698,41,3.49
29,19458,215,23,4.99
30,22485,611,47,34.99
31,46449,587,8,49.99
32,30048,78,23,39.99
33,17753,204,24,2.49
34,14146,558,23,39.99
35,40428,795,27,5.99
36,117,550,45,4.49
37,8840,15,33,49.99
38,15246,55,13,2.99
39,782,456,9,129.99
40,38601,412,4,3.49
41,47260,13,30,2.49
42,48530,640,28,7.99
43,27857,747,23,2.99
44,3338,646,24,22.99
45,14395,552,2,15.99
46,12846,244,14,3.29
47,44835,295,25,2.49
48,8417,446,10,2.29
49,5278,465,5,3.69
50,46720,202,38,5.49
51,1092,226,26,14.99
52,36052,330,50,39.99
53,43942,134,2,39.99
54,41052,141,44,3.79
55,4794,680,11,24.99
56,15236,782,39,12.99
57,36423,57,42,2.99
58,2489,660,13,45
59,2413,688,21,24.99
60,8913,155,44,2.49
61,6427,35,32,2.59
62,27841,521,1,1.49
63,7495,548,48,59.99
64,1742,197,6,3.99
65,30158,769,33,9.49
66,32101,641,19,79.99
67,21267,507,47,15.99
68,26162,423,19,3.69
69,27213,111,8,24.99
70,27294,384,33,5.49
71,6439,637,34,4.99
72,22701,157,16,39.99
73,14550,777,4,5.49
74,43469,409,32,39.99
75,33056,162,49,15.99
76,31867,671,30,1.99
77,1788,659,28,24.99
78,17744,392,26,9.99
79,44956,510,31,89.99
80,26175,170,38,29.99
81,16299,367,50,49.99
82,24345,63,26,45.99
83,28060,72,12,2.49
84,31604,22,29,2.49
85,27622,407,14,89.99
86,26816,67,37,4.49
87,19490,506,46,2.99
88,15034,226,12,19.99
89,2430,774,12,3.49
90,5102,559,22,8.49
91,24401,537,41,7.99
92,21779,789,9,39.99
93,42329,772,4,39.99
94,1387,323,4,39.99
95,14046,568,11,9.99
96,2367,719,19,2.29
97,23782,789,48,12.99
98,19611,42,20,5.89
99,46035,185,18,29.99
100,4163,56,37,4.99
101,33232,332,33,9.99
102,13032,566,18,2.99
103,22231,336,46,4.5
104,16660,627,17,49.99
105,28502,185,25,10.99
106,39728,218,4,29.99
107,165,250,40,39.99
108,2741,61,11,5.49
109,25725,695,19,2.99
110,24558,260,4,6.99
111,1163,521,38,10.99
112,3527,672,22,5.99
113,34653,279,10,29.99
114,39508,604,11,34.99
115,24554,255,7,3.29
116,33580,84,22,2.79
117,27474,191,47,3.49
118,5087,392,28,5.79
119,4253,15,14,3.49
120,9511,655,37,10.99
121,42030,145,48,0.99
122,3121,463,40,4.99
123,12458,707,13,199.99
124,15183,47,9,29.99
125,12831,113,12,79.99
126,20802,123,48,29.99
127,45084,671,50,39.99
128,9630,644,26,8.99
129,43282,406,24,6.99
130,2843,579,1,19.99
131,40919,687,35,4.29
132,38152,497,35,59.99
133,37864,753,2,5.99
134,34903,104,13,2.29
135,18250,26,32,199.99
136,3753,589,23,3.99
137,46749,793,17,2.89
138,15401,278,26,9.99
139,22922,322,20,14.99
140,7079,604,40,2.29
141,3433,105,1,1.89
142,31,720,19,49.99
143,13663,450,9,3.29
144,42109,423,43,109.99
145,15567,539,32,69.99
146,42706,296,29,5.99
147,40634,196,35,2.99
148,21881,295,38,19.99
149,36124,595,50,39.99
150,37840,181,3,39.99
151,39244,528,49,24.99
152,42891,754,10,1.99
153,18761,380,25,34.99
154,7245,32,46,79.99
155,39313,485,41,3.99
156,12208,484,30,19.99
157,46197,245,20,3.99
158,2,78,13,79.99
159,27844,162,21,34.99
160,30592,400,31,3.49
161,2517,610,19,3.49
162,34553,531,30,3.29
163,24439,91,24,7.49
164,30405,725,1,3.29
165,10601,798,41,2.09
166,5389,256,16,4.29
167,37127,64,31,3.99
168,32490,487,9,3.29
169,4322,234,50,34.99
170,20860,225,30,4.19
171,43610,551,17,1.79
172,12280,539,40,8.99
173,5272,469,40,15.99
174,4061,277,11,2.99
175,37531,389,22,6.99
176,19308,546,9,59.99
177,48164,95,4,19.99
178,46670,85,46,2.79
179,45924,719,13,5.49
180,12591,565,11,5.49
181,43926,320,44,4.99
182,25798,269,19,2.49
183,27425,758,37,29.99
184,38789,349,50,24.99
185,23601,691,15,9.99
186,3966,372,48,39.99
187,44509,649,19,14.99
188,3299,568,21,15.99
189,16143,421,26,2.99
190,7990,272,10,7.49
191,12396,315,27,1.99
192,23576,667,35,59.99
193,12611,130,8,12.99
194,34904,267,50,4.99
195,3588,272,11,3.99
196,28711,676,46,3.49
197,28191,733,29,5.99
198,7870,764,21,24.99
199,20699,547,3,1.49
200,46482,684,29,28.99
201,39769,417,44,299.99
202,2401,542,3,2.49
203,16530,554,4,19.99
204,4511,282,49,3.99
205,37038,454,47,19.99
206,49101,715,39,29.99
207,15101,350,16,4.29
208,30919,578,43,4.09
209,12492,392,8,6.49
210,27720,530,30,3.49
211,42394,224,17,22.99
212,23884,317,26,9.99
213,15656,86,36,3.49
214,15299,687,17,19.99
215,14983,799,17,1.29
216,11969,81,48,34.99
217,48810,747,29,4.49
218,21877,278,11,22.99
219,27775,387,12,3.99
220,45062,754,49,3.29
221,48315,208,40,14.99
222,21690,526,1,3.99
223,21401,570,17,29.99
224,39008,769,44,139.99
225,43401,301,23,15.99
226,24285,439,15,29.99
227,9622,431,20,14.99
228,20485,337,50,69.99
229,37786,375,1,4.29
230,22213,285,29,19.99
231,19738,570,40,4.29
232,41253,61,50,7.49
233,26727,615,48,3.29
234,3904,523,32,39.99
235,20980,583,34,25.99
236,20251,419,12,8.99
237,7510,639,1,7.49
238,1115,187,28,12.99
239,23915,657,42,129.99
240,34420,535,49,4.49
241,48501,529,48,3.99
242,8380,609,31,34.99
243,29563,144,15,19.99
244,7376,782,10,8.49
245,37396,116,15,9.99
246,29875,788,22,3.79
247,11751,72,23,4.99
248,11466,431,27,69.99
249,30486,512,22,3.89
250,35072,181,27,4.29
251,16038,734,9,14.99
252,20443,350,9,19.99
253,2284,488,11,149.99
254,44099,394,13,89.99
255,30051,665,40,4.99
256,13794,637,15,4.49
257,18268,402,46,5.49
258,32031,522,4,3.99
259,24121,659,16,39.99
260,21592,400,21,7.99
261,47577,262,39,3.99
262,10117,506,47,14.99
263,39322,435,25,3.99
264,49263,498,14,8.49
265,15030,795,13,5.99
266,33461,791,6,2.49
267,46680,318,23,8.99
268,34638,56,38,15.49
269,49863,301,34,5.29
270,821,230,30,6.49
271,19286,288,49,34.99
272,1635,213,27,39.99
273,17529,790,8,5.49
274,4917,640,46,29.99
275,43941,84,42,4.99
276,3083,734,26,8.99
277,21281,367,41,4.99
278,11281,470,34,3.79
279,22457,719,24,4.99
280,24504,800,6,149.99
281,44584,744,3,12.99
282,21157,9,15,34.99
283,44584,77,11,24.99
284,12790,496,5,4.49
285,7243,631,32,29.99
286,11213,751,2,5.99
