id_detail,id_order,id_product,amount,unit_price
1,31678,767,29,24.99
2,20532,590,15,69.99
3,26578,494,44,1.99
4,26317,216,20,149.99
5,1278,191,43,24.99
6,8937,269,13,4.99
7,10915,208,49,2.29
8,47070,172,6,2.49
9,19300,777,31,15.99
10,40840,135,10,24.99
11,30242,776,38,22.99
12,35790,668,10,29.99
13,2345,310,48,69.99
14,11831,99,14,39.99
15,15634,435,16,4.99
16,3970,570,35,14.99
17,48771,2,42,24.99
18,4972,529,7,12.99
19,23822,676,40,49.99
20,24702,785,42,89.99
21,16990,574,22,3.49
22,13812,224,29,3.49
23,3378,334,38,5.49
24,12937,187,37,29.99
25,1244,375,38,5.99
26,14764,552,8,199.99
27,15896,596,29,34.99
28,5990,252,13,4.99
29,12055,61,25,6.99
30,33494,519,45,89.99
31,27474,102,8,3.79
32,1845,256,25,54.99
33,47332,420,19,22.99
34,48932,29,41,19.99
35,49405,582,41,2.49
36,38979,217,27,18.99
37,23848,494,11,4.99
38,16748,538,2,39.99
39,35015,121,9,19.99
40,30636,713,20,59.99
41,5287,88,40,29.99
42,45742,532,4,19.99
43,14471,665,43,69.99
44,34172,114,25,2.99
45,33948,585,47,5.49
46,20897,413,49,2.89
47,41983,778,36,49.99
48,33345,792,43,18.99
49,29833,635,32,6.99
50,4922,752,44,3.79
51,45424,456,11,4.49
52,21826,198,38,7.99
53,46099,205,27,39.99
54,17501,500,38,5.49
55,8362,507,42,59.99
56,35052,110,6,199.99
57,45227,709,45,3.79
58,18822,453,16,39.99
59,31703,24,21,79.99
60,28295,160,4,12.99
61,4595,347,48,24.99
62,26991,126,10,39.99
63,45747,448,34,12.99
64,43789,498,3,12.99
65,18353,89,48,4.99
66,31507,491,39,19.99
67,10796,307,31,22.99
68,29511,234,35,3.49
69,45943,120,41,69.99
70,42843,595,35,19.99
71,42218,663,50,3.99
72,12204,774,38,2.99
73,31083,55,11,99.99
74,2392,731,16,129.99
75,40854,782,42,3.99
76,37631,707,9,22.99
77,41045,72,39,34.99
78,30217,54,48,39.99
