id_detail,id_order,id_product,amount,unit_price
1,2107,681,14,15.99
2,5872,714,4,4.79
3,13751,342,5,2.49
4,33296,206,23,2.49
5,9158,646,24,3.79
6,3197,406,15,12.99
7,37321,180,39,99.99
8,25385,71,48,15.99
9,40902,359,48,2.59
10,39523,520,15,5.79
11,893,777,39,4.99
12,30621,583,35,19.99
13,2875,16,38,14.99
14,33031,626,49,3.99
15,18046,314,42,3.49
16,4073,733,2,4.29
17,4420,414,45,8.49
18,11085,452,8,899.99
19,40422,464,49,3.79
20,5556,729,10,6.99
21,3787,279,5,3.99
22,3872,211,22,12.99
23,20316,67,15,3.29
24,20423,527,15,19.99
25,48492,30,33,24.99
26,30117,438,12,24.99
27,12082,252,22,4.99
28,18790,89,48,6.99
29,34302,663,37,5.49
30,36235,651,6,2.79
31,18109,698,34,1.99
32,46204,503,34,2.99
33,25630,508,40,29.99
34,11989,723,19,39.99
35,49449,11,26,199.99
36,49663,616,32,49.99
37,12376,614,38,1.99
38,38015,443,18,19.99
39,12446,307,5,49.99
40,38072,290,41,5.99
41,10884,153,18,18.99
42,15856,492,39,3.99
43,43191,607,24,29.99
44,29025,158,36,4.49
45,23073,241,29,29.99
46,29615,209,2,34.99
47,24400,273,17,79.99
48,40199,61,6,34.99
49,3651,745,21,2.79
50,25482,720,18,4.29
51,16493,363,38,39.99
52,47440,540,24,29.99
53,10670,3,49,34.99
54,43603,593,32,39.99
55,6403,573,24,14.99
56,41448,247,30,2.99
57,17388,154,25,24.99
58,28376,24,24,3.59
59,23828,89,31,14.99
60,24586,146,33,4.29
61,40552,695,36,39.99
62,8953,270,30,2.49
63,39162,401,21,24.99
64,24646,647,2,3.49
65,30306,736,22,249.99
66,33515,710,12,5.99
67,12722,218,33,44.99
68,12250,740,10,29.99
69,3391,510,32,69.99
70,49422,468,41,10.99
71,43756,653,31,79.99
72,17087,289,44,59.99
73,37109,702,34,5.99
74,38943,617,40,3.99
75,30890,101,31,4.99
76,48024,703,21,359.99
77,49079,536,47,29.99
78,12921,168,29,1.5
79,12916,430,4,49.99
80,14285,782,5,35
81,10348,5,1,9.99
82,42534,198,37,4.19
