id_detail,id_order,id_product,amount,unit_price
1,40704,214,35,6.49
2,8475,737,38,99.99
3,28715,110,39,2.49
4,20854,764,42,18.99
5,12,300,12,6.99
6,18272,335,44,19.99
7,35630,142,3,4.29
8,33592,49,19,3.49
9,11789,647,25,4.99
10,34543,133,44,99.99
11,19091,661,36,2.49
12,42692,558,36,12.99
13,6156,308,10,7.49
14,22733,32,25,12.99
15,177,202,44,15.99
16,5760,262,14,12.99
17,46903,264,10,34.99
18,671,703,18,34.99
19,33677,397,39,89.99
20,35922,377,34,24.99
21,25721,307,24,3.99
22,22257,320,24,34.99
23,8642,102,20,3.49
24,36994,684,50,25.99
25,35259,701,48,4.49
26,42749,554,19,3.29
27,7335,58,45,19.99
28,35596,345,12,5.99
29,10256,306,11,22.99
30,36552,267,38,12.99
31,32347,686,30,14.99
32,37122,416,35,3.99
33,8239,122,16,49.99
34,37419,467,27,7.19
35,38977,413,45,5.49
36,24157,737,23,3.59
37,11441,120,6,1.79
38,729,303,23,24.99
39,23013,488,28,4.29
40,20142,340,1,5.49
41,20231,483,31,5.49
42,8410,275,45,29.99
43,44397,460,37,39.99
44,20563,235,17,2.99
45,13959,180,9,54.99
46,35583,249,12,4.29
47,48537,110,26,4.29
48,32357,521,29,4.99
49,18865,567,38,59.99
50,48662,78,40,3.99
51,46836,134,2,9.99
52,43335,701,32,5.49
53,25388,210,37,49.99
54,44755,41,44,129.99
55,8453,284,4,39.99
56,47986,351,21,2.79
57,13214,134,25,15.99
58,44323,766,33,2.79
59,6111,608,13,29.99
60,13405,393,31,22.99
61,8020,623,24,2.49
62,45880,396,28,15.99
63,31801,357,44,199.99
64,32116,180,45,29.99
65,32221,722,34,9.99
66,26643,15,23,39.99
67,25896,62,29,3.99
68,5591,754,48,59.99
69,40451,681,26,14.99
70,31676,647,40,32.99
71,11937,77,45,2.49
72,1549,619,39,2.49
73,37216,19,10,1.99
74,24403,80,5,3.49
75,35431,410,6,29.99
76,26055,275,25,109.99
77,15126,94,21,39.99
78,34329,348,15,19.99
79,40581,266,14,15.99
80,36214,603,44,22
81,10725,248,46,34.99
82,8919,599,40,4.19
83,37241,748,14,4.29
84,6484,517,46,34.99
85,42764,281,49,199.99
86,31457,603,34,3.99
87,18405,534,2,14.99
88,38938,173,8,29.99
89,35482,273,46,69.99
90,19553,254,9,6.49
91,36499,535,43,29.99
92,49803,782,45,2.99
93,40909,765,31,8.99
94,47767,77,29,5.49
95,36740,348,33,4.99
96,34786,78,26,4.49
97,10101,680,43,39.99
98,26030,554,28,1.99
99,21040,564,16,6.99
100,49368,282,47,3.29
101,22215,736,19,39.99
102,19998,442,45,5.99
103,33892,340,25,3.59
104,10997,662,2,49.99
105,46202,752,13,12.99
106,24033,75,7,3.29
107,5244,260,20,44.99
108,28329,266,17,2.99
109,27725,455,23,3.49
110,33077,56,25,10.99
111,6476,504,33,4.89
112,42440,741,1,39.99
113,2403,752,46,2.99
114,8614,730,50,49.99
115,32649,262,45,49.99
116,30406,502,21,69.99
117,33462,557,46,19.99
118,1868,484,3,2.99
119,6870,634,18,3.49
120,34057,19,27,6.49
121,324,530,11,8.99
122,9542,499,26,3.29
123,21170,236,37,3.49
124,20767,321,28,24.99
125,12157,713,1,1.89
126,28623,218,1,24.99
127,42286,700,15,3.29
128,44074,340,7,15.99
129,30560,210,24,54.99
130,11075,227,31,5.49
131,48087,557,32,29.99
132,12721,594,29,29.99
133,47916,84,33,6.99
134,33392,631,24,39.99
135,11333,728,39,19.99
136,22142,368,12,2.99
137,22931,137,36,5.49
138,13235,784,31,5.49
139,9198,402,18,89.99
140,17445,301,20,35
