id_order,id_client,order_date,state
1,480,2016-05-21,purchased
2,1049,2015-07-05,purchased
3,891,2003-05-15,delivered
4,27,2020-10-10,delivered
5,750,2010-09-28,rejected
6,1173,2020-09-30,reserved
7,300,2014-05-31,reserved
8,712,2002-06-01,rejected
9,154,2015-02-18,rejected
10,385,2001-07-04,delivered
11,7,2023-12-29,rejected
12,363,2001-05-04,delivered
13,89,2000-11-24,rejected
14,1089,2014-05-20,delivered
15,302,2014-10-25,delivered
16,943,2015-02-11,delivered
17,216,2013-11-15,purchased
18,1496,2009-04-07,reserved
19,557,2000-03-02,delivered
20,1149,2007-08-24,reserved
21,1234,2016-06-09,reserved
22,1212,2015-11-09,rejected
23,1420,2007-03-16,reserved
24,392,2001-08-16,delivered
25,807,2015-09-29,returned
26,487,2020-02-17,returned
27,743,2022-09-02,reserved
28,93,2000-06-21,rejected
29,1271,2021-11-25,purchased
30,411,2009-02-02,delivered
31,1161,2021-11-13,reserved
32,1188,2015-10-23,delivered
33,1270,2020-07-20,returned
34,16,2020-02-04,returned
35,766,2008-10-14,purchased
36,920,2024-04-18,returned
37,284,2023-01-15,purchased
38,1299,2017-12-10,delivered
39,1079,2019-05-10,reserved
40,224,2020-07-07,returned
41,147,2015-09-04,reserved
42,491,2013-05-17,reserved
43,960,2003-07-26,reserved
44,1011,2003-06-16,delivered
45,1146,2022-10-07,returned
46,589,2011-03-06,delivered
47,336,2015-10-20,rejected
48,316,2023-01-24,returned
49,1095,2000-03-14,returned
50,1320,2007-02-02,reserved
51,808,2000-05-05,purchased
52,919,2005-03-30,delivered
53,382,2015-07-13,purchased
54,1261,2003-09-24,delivered
55,823,2023-08-18,purchased
56,1043,2007-03-31,rejected
57,580,2008-04-12,rejected
58,662,2010-05-26,delivered
59,563,2015-02-02,purchased
60,186,2000-01-31,reserved
61,1173,2014-08-05,returned
62,814,2001-09-06,delivered
63,397,2006-01-27,delivered
64,1403,2000-07-11,returned
65,1196,2007-10-17,reserved
66,207,2000-07-19,reserved
67,531,2008-02-05,delivered
68,461,2010-02-09,reserved
69,1425,2009-07-30,purchased
70,43,2024-07-28,delivered
71,628,2004-07-29,delivered
72,201,2024-04-05,returned
73,1185,2019-07-31,rejected
74,565,2011-01-22,delivered
75,633,2002-07-16,rejected
76,703,2006-06-23,delivered
77,875,2020-05-04,delivered
78,1475,2021-04-20,rejected
79,102,2004-10-24,purchased
80,603,2009-12-03,rejected
81,1231,2018-08-20,returned
82,1142,2016-09-25,delivered
83,587,2015-12-30,reserved
84,933,2000-01-15,reserved
85,1117,2013-12-14,reserved
86,695,2017-07-29,returned
87,1219,2001-03-05,delivered
88,730,2007-09-13,purchased
89,318,2005-02-12,rejected
90,340,2018-06-28,reserved
91,1444,2020-11-24,delivered
92,1104,2018-10-06,delivered
93,1487,2000-07-19,returned
94,682,2008-01-30,delivered
95,903,2005-05-03,delivered
96,422,2017-08-17,purchased
97,81,2003-01-22,returned
98,475,2008-04-21,delivered
99,1041,2018-12-08,rejected
100,1310,2011-09-30,returned
101,925,2015-09-13,returned
102,1273,2000-01-25,rejected
103,1341,2019-09-29,purchased
104,578,2024-04-26,returned
105,762,2019-07-30,reserved
106,461,2013-07-15,delivered
107,950,2003-07-31,reserved
108,799,2001-07-06,delivered
109,661,2018-06-24,returned
110,1251,2021-11-22,purchased
111,603,2008-09-20,returned
112,1091,2014-02-27,returned
113,899,2003-10-25,rejected
114,730,2010-12-03,delivered
115,77,2016-06-03,delivered
116,595,2023-07-06,delivered
117,417,2001-11-04,delivered
118,765,2010-02-17,purchased
119,1459,2007-10-24,reserved
120,1275,2009-10-02,reserved
121,493,2020-10-27,returned
122,1221,2015-09-09,returned
123,1097,2016-09-25,delivered
124,861,2022-05-30,reserved
125,212,2018-01-11,returned
126,704,2001-06-19,reserved
127,53,2005-11-20,delivered
128,39,2004-10-29,reserved
129,835,2013-10-10,delivered
130,868,2014-11-04,reserved
131,410,2014-10-16,returned
132,1093,2000-05-11,rejected
133,857,2012-10-23,delivered
134,1285,2015-07-21,rejected
135,239,2001-06-02,rejected
136,1091,2001-03-14,returned
137,1384,2012-08-03,rejected
138,136,2023-08-28,delivered
139,942,2017-04-11,purchased
140,608,2001-02-18,rejected
141,454,2018-12-30,returned
142,1012,2005-12-09,rejected
143,99,2006-05-12,purchased
144,887,2022-05-03,reserved
145,1305,2002-02-06,purchased
146,345,2017-06-20,rejected
147,270,2021-12-04,delivered
148,725,2010-11-12,delivered
149,1484,2011-12-31,rejected
150,1028,2021-10-02,purchased
151,433,2006-06-07,purchased
152,1285,2007-09-08,purchased
153,1191,2011-01-19,reserved
154,1089,2023-02-18,purchased
155,531,2017-09-27,returned
156,153,2015-03-03,returned
157,956,2020-03-25,reserved
158,647,2018-12-05,rejected
159,533,2016-07-18,purchased
160,100,2016-02-14,returned
161,1359,2012-01-19,reserved
162,723,2014-06-02,rejected
163,772,2023-09-05,reserved
164,42,2016-01-13,returned
165,1377,2004-07-21,reserved
166,1357,2010-07-09,returned
167,1459,2014-12-07,returned
168,1188,2023-06-06,returned
169,321,2015-07-19,rejected
170,412,2005-04-08,purchased
171,296,2004-07-08,returned
172,1095,2010-08-13,rejected
173,906,2003-09-29,delivered
174,503,2007-09-22,returned
175,205,2011-06-17,delivered
176,524,2010-02-13,returned
177,714,2001-02-28,delivered
178,348,2009-05-13,delivered
179,774,2007-04-19,purchased
180,888,2000-07-30,returned
181,685,2012-08-15,delivered
182,961,2008-12-02,returned
183,328,2011-06-29,rejected
184,203,2014-06-07,returned
185,198,2024-07-16,delivered
186,769,2016-11-02,purchased
187,1175,2001-04-20,purchased
188,240,2023-01-04,delivered
189,1178,2016-01-16,purchased
190,581,2013-11-28,returned
191,709,2022-07-06,reserved
192,408,2002-05-16,delivered
193,1318,2002-11-10,purchased
194,377,2007-09-01,returned
195,860,2000-06-25,rejected
196,1345,2016-06-23,returned
197,46,2003-08-23,purchased
198,442,2020-12-25,delivered
199,770,2018-12-30,returned
200,94,2019-10-08,returned
201,973,2010-07-02,purchased
202,1162,2007-11-19,returned
203,1445,2009-07-20,rejected
204,1090,2000-09-28,reserved
205,1480,2006-06-04,returned
206,599,2000-01-26,purchased
207,572,2011-09-13,reserved
208,489,2024-06-25,reserved
209,944,2010-05-03,reserved
210,1015,2022-04-26,reserved
211,1235,2011-12-06,rejected
212,939,2008-10-06,rejected
213,459,2004-02-20,reserved
214,998,2010-02-08,returned
215,296,2010-09-19,delivered
216,330,2020-03-16,returned
