id_order,id_client,order_date,state
1,164,2000-01-16,returned
2,178,2021-08-19,delivered
3,332,2024-07-08,purchased
4,918,2024-03-27,purchased
5,574,2014-01-11,rejected
6,1327,2015-04-16,reserved
7,1152,2020-12-03,delivered
8,214,2003-06-28,delivered
9,1,2023-06-26,rejected
10,1098,2020-02-10,returned
11,1395,2023-01-15,purchased
12,80,2024-05-20,delivered
13,1073,2017-07-29,returned
14,104,2020-08-31,returned
15,1142,2007-02-23,rejected
16,219,2024-09-28,purchased
17,1040,2014-10-15,reserved
18,86,2013-08-30,purchased
19,239,2013-12-13,returned
20,433,2006-10-28,purchased
21,1006,2003-12-17,rejected
22,173,2023-02-22,purchased
23,1486,2006-04-25,returned
24,653,2010-11-28,reserved
25,1412,2000-11-25,returned
26,540,2008-03-15,reserved
27,1102,2008-12-11,purchased
28,22,2009-03-16,delivered
29,361,2018-10-17,purchased
30,1025,2011-04-29,delivered
31,411,2012-02-24,delivered
32,1347,2014-05-02,delivered
33,1306,2001-11-22,delivered
34,856,2001-03-14,delivered
35,1210,2007-03-28,reserved
36,1318,2001-10-01,purchased
37,1135,2014-11-14,reserved
38,829,2010-12-12,returned
39,449,2017-09-07,rejected
40,454,2009-01-12,rejected
41,704,2010-09-30,returned
42,958,2024-12-28,rejected
43,1219,2011-10-28,delivered
44,959,2011-02-09,returned
45,337,2022-12-23,rejected
46,1043,2021-04-09,purchased
47,1273,2001-04-15,reserved
48,1330,2009-04-06,purchased
49,1313,2008-08-09,delivered
50,1103,2014-12-21,purchased
51,564,2002-06-07,purchased
52,72,2012-04-26,rejected
53,415,2010-09-08,returned
54,781,2010-04-06,rejected
55,891,2010-10-31,delivered
56,124,2017-02-20,rejected
57,1465,2017-04-25,reserved
58,983,2007-02-15,returned
59,1386,2009-06-13,reserved
60,913,2002-11-27,returned
61,98,2000-12-06,returned
62,306,2023-11-24,reserved
63,499,2015-12-19,rejected
64,844,2013-12-16,rejected
65,721,2014-11-29,purchased
66,1343,2014-07-23,purchased
67,1212,2002-08-31,purchased
68,1420,2013-01-19,returned
69,22,2020-11-18,delivered
70,591,2001-01-29,delivered
71,160,2001-07-24,purchased
72,741,2001-11-12,delivered
73,609,2016-09-03,purchased
74,573,2005-12-14,reserved
75,1146,2001-06-29,reserved
76,547,2004-06-10,rejected
77,54,2000-04-23,reserved
78,546,2001-05-16,purchased
79,1072,2015-12-02,delivered
80,881,2016-05-18,rejected
81,1396,2015-11-21,rejected
82,1271,2003-05-17,purchased
83,92,2018-06-18,reserved
84,754,2001-06-25,reserved
85,335,2017-06-06,delivered
86,1486,2017-09-08,rejected
87,978,2016-07-06,delivered
88,1428,2024-03-10,rejected
89,419,2019-03-02,purchased
90,908,2020-03-19,rejected
91,1396,2005-06-24,returned
92,844,2005-06-20,reserved
93,1474,2009-12-18,reserved
94,972,2010-01-29,rejected
95,1107,2009-02-10,reserved
96,521,2013-10-12,returned
97,1107,2022-03-05,reserved
98,1400,2008-11-17,reserved
99,440,2009-09-06,reserved
100,982,2013-12-13,delivered
101,176,2018-10-19,purchased
102,523,2019-12-01,reserved
103,1403,2019-07-26,returned
104,799,2017-09-04,returned
105,296,2011-11-28,reserved
106,504,2016-01-14,returned
107,417,2001-11-17,purchased
108,1263,2012-07-25,reserved
109,1436,2005-01-19,rejected
110,52,2009-11-02,reserved
111,1169,2000-05-13,returned
112,1426,2012-05-06,returned
113,1068,2006-08-06,purchased
114,1394,2007-12-28,delivered
115,1422,2007-05-20,reserved
116,1056,2008-05-27,returned
117,671,2018-10-09,reserved
118,353,2003-09-12,returned
119,1314,2019-07-09,delivered
120,1373,2022-08-09,returned
121,326,2016-12-05,purchased
122,1061,2024-11-02,reserved
123,1417,2022-12-07,returned
124,757,2011-05-21,rejected
125,1413,2000-08-01,purchased
126,733,2003-11-20,returned
127,162,2002-01-05,purchased
128,357,2015-06-09,rejected
129,160,2012-05-23,rejected
130,1453,2019-12-14,purchased
131,915,2024-09-21,reserved
132,216,2012-09-13,returned
133,947,2010-07-16,purchased
134,1262,2014-05-01,delivered
135,864,2003-04-02,purchased
136,249,2009-04-22,delivered
137,324,2023-03-24,delivered
