id_order,id_client,order_date,state
1,193,2024-07-27,delivered
2,600,2002-12-08,reserved
3,61,2000-09-01,rejected
4,199,2006-12-08,reserved
5,1250,2001-12-24,rejected
6,1028,2014-03-09,purchased
7,1164,2008-02-17,purchased
8,716,2002-03-25,reserved
9,32,2012-07-10,returned
10,945,2000-05-27,reserved
11,834,2013-02-04,returned
12,1321,2015-01-15,purchased
13,1322,2013-02-14,purchased
14,808,2018-04-28,rejected
15,334,2004-06-07,purchased
16,29,2023-09-25,delivered
17,629,2005-11-14,rejected
18,1493,2015-09-30,purchased
19,1356,2003-01-30,delivered
20,1416,2022-01-26,reserved
21,988,2020-09-14,reserved
22,930,2016-02-21,rejected
23,484,2000-07-02,rejected
24,858,2001-12-07,purchased
25,1173,2019-05-06,purchased
26,1288,2023-01-22,delivered
27,1011,2014-08-05,reserved
28,248,2000-04-28,delivered
29,338,2000-01-19,reserved
30,618,2019-01-03,purchased
31,511,2010-07-18,returned
32,1366,2020-02-09,rejected
33,499,2011-12-29,purchased
34,256,2019-01-25,delivered
35,325,2010-02-02,purchased
36,608,2018-01-12,returned
37,237,2015-05-18,purchased
38,726,2009-01-09,returned
39,786,2007-09-30,rejected
40,750,2001-08-11,rejected
41,585,2006-07-14,purchased
42,292,2016-01-03,delivered
43,1432,2003-09-14,returned
44,1184,2011-03-03,delivered
45,290,2005-10-14,purchased
46,434,2011-08-21,reserved
47,826,2014-12-26,rejected
48,1472,2006-11-21,reserved
49,375,2020-08-02,returned
50,1214,2020-08-24,purchased
51,1416,2023-10-23,purchased
52,332,2022-10-15,rejected
53,5,2013-07-31,reserved
54,1334,2022-09-24,purchased
55,653,2021-09-12,rejected
56,855,2010-06-21,reserved
57,42,2023-01-14,purchased
58,358,2016-11-08,delivered
59,468,2002-08-17,delivered
60,807,2012-06-19,returned
61,1087,2017-04-17,reserved
62,1279,2019-01-11,reserved
63,1082,2006-11-16,returned
64,893,2010-03-07,rejected
65,309,2008-08-28,purchased
66,659,2006-10-12,reserved
67,1213,2000-04-15,returned
68,623,2022-05-22,delivered
69,45,2007-12-23,delivered
70,1247,2023-03-03,reserved
71,979,2002-03-12,reserved
72,196,2015-04-09,reserved
73,173,2022-04-06,rejected
74,256,2008-09-28,delivered
75,155,2008-03-25,reserved
76,892,2017-07-14,rejected
77,1311,2009-06-02,delivered
78,503,2015-06-15,delivered
79,1173,2003-01-28,reserved
80,489,2013-12-09,reserved
81,1179,2019-01-26,reserved
82,335,2016-01-20,returned
83,1074,2002-11-28,delivered
84,61,2015-07-30,reserved
85,617,2011-04-22,purchased
86,371,2008-07-22,reserved
87,1422,2014-09-08,returned
88,161,2020-02-14,purchased
89,1136,2017-03-25,rejected
90,628,2016-12-01,delivered
91,130,2007-07-13,reserved
92,1239,2009-09-14,delivered
93,1370,2013-01-26,delivered
94,960,2008-02-15,delivered
95,751,2004-08-16,returned
96,379,2016-02-10,purchased
97,366,2014-01-06,purchased
98,76,2012-11-18,reserved
99,1269,2000-08-04,rejected
100,12,2002-12-14,purchased
101,1004,2000-04-22,reserved
102,383,2018-05-26,reserved
103,519,2014-08-16,delivered
104,1387,2002-02-02,returned
105,499,2020-11-29,rejected
106,538,2007-04-26,returned
107,412,2024-06-30,returned
108,776,2023-10-01,returned
109,1203,2004-02-29,returned
110,978,2024-07-23,delivered
111,692,2012-05-03,delivered
112,551,2011-05-19,returned
113,516,2000-01-04,rejected
114,695,2022-11-16,reserved
115,1134,2008-01-07,reserved
116,1432,2004-06-09,returned
117,633,2023-09-07,reserved
118,1382,2000-10-11,purchased
119,720,2005-12-15,reserved
120,1438,2015-12-11,purchased
121,822,2019-03-12,delivered
122,1415,2004-01-12,rejected
123,363,2012-09-25,purchased
124,716,2003-01-26,returned
125,605,2021-10-21,reserved
126,502,2020-06-27,reserved
127,73,2004-01-07,delivered
128,1022,2007-03-14,rejected
129,1065,2009-06-21,rejected
130,1114,2006-06-21,delivered
131,760,2013-06-11,rejected
132,1252,2007-10-19,returned
133,1234,2007-02-24,reserved
134,509,2004-02-03,rejected
135,176,2001-11-26,rejected
136,20,2022-02-02,purchased
137,1245,2024-01-21,returned
138,1190,2023-02-01,returned
139,411,2016-11-10,rejected
140,883,2016-03-29,rejected
141,77,2012-02-04,purchased
142,1461,2015-01-31,purchased
143,835,2007-12-31,purchased
144,961,2018-02-01,delivered
145,648,2017-09-26,returned
146,148,2008-01-09,purchased
147,76,2004-10-02,rejected
148,777,2011-05-05,returned
149,1382,2000-07-08,delivered
150,511,2005-03-12,rejected
151,784,2001-11-26,reserved
152,1071,2015-07-04,reserved
153,549,2015-06-17,rejected
154,523,2005-11-29,rejected
155,1047,2010-04-21,purchased
156,169,2001-11-19,rejected
157,443,2007-09-09,delivered
158,223,2010-07-25,reserved
159,483,2012-12-06,delivered
160,901,2013-09-02,delivered
161,787,2001-05-23,purchased
162,561,2013-12-07,purchased
163,246,2022-10-09,rejected
164,521,2012-07-08,purchased
165,441,2002-12-24,returned
166,1253,2005-07-31,purchased
167,1023,2006-10-12,returned
168,116,2018-04-06,purchased
169,595,2004-09-07,rejected
170,1405,2004-11-24,delivered
171,1441,2011-03-14,rejected
172,209,2017-07-22,purchased
173,1170,2009-08-18,reserved
174,335,2003-02-18,purchased
175,1409,2010-03-22,returned
176,271,2004-02-21,delivered
177,460,2021-11-07,rejected
178,193,2008-10-18,delivered
179,1127,2017-04-01,reserved
180,1436,2010-06-27,rejected
181,898,2016-05-24,reserved
182,118,2017-07-20,purchased
183,308,2007-11-27,reserved
184,802,2006-02-19,purchased
185,956,2004-06-02,returned
186,1480,2016-05-25,reserved
187,150,2004-05-09,reserved
188,146,2022-02-01,returned
189,1321,2013-04-19,returned
190,1129,2000-09-24,delivered
191,826,2005-01-17,rejected
192,1296,2015-02-13,returned
193,1042,2012-11-09,returned
194,1330,2007-08-20,purchased
195,733,2007-04-29,rejected
196,651,2007-04-16,returned
197,288,2023-12-22,reserved
198,1477,2022-09-06,returned
199,1044,2009-12-01,returned
200,1121,2003-09-06,delivered
201,1384,2005-06-10,rejected
202,1427,2005-08-11,reserved
203,829,2018-08-01,purchased
204,1381,2021-12-12,reserved
205,655,2006-04-09,reserved
206,564,2022-09-07,reserved
207,46,2003-04-20,reserved
208,591,2014-09-26,rejected
209,1176,2019-02-10,reserved
210,1007,2012-09-27,rejected
211,638,2012-04-23,purchased
212,1334,2010-01-24,reserved
213,1223,2007-09-20,purchased
214,886,2010-01-08,returned
215,801,2020-01-17,purchased
216,106,2019-05-09,reserved
217,825,2013-11-27,purchased
218,1304,2003-05-29,returned
219,1031,2015-03-31,purchased
220,234,2000-06-11,rejected
221,184,2010-10-12,reserved
222,1410,2018-05-03,purchased
223,308,2022-01-12,reserved
224,936,2012-03-23,rejected
225,1493,2002-09-27,returned
226,1098,2002-03-15,returned
227,1372,2008-07-27,reserved
228,1416,2017-10-05,rejected
229,255,2024-09-06,returned
230,544,2005-01-31,reserved
231,917,2010-06-12,purchased
232,1236,2024-12-25,purchased
233,1366,2023-05-11,reserved
234,992,2008-05-01,purchased
235,535,2019-10-20,delivered
236,276,2007-03-12,returned
237,658,2008-10-31,delivered
238,157,2006-10-01,rejected
239,221,2000-08-08,rejected
240,900,2012-01-08,purchased
241,91,2002-05-03,purchased
242,1477,2002-03-30,delivered
243,105,2002-07-17,reserved
244,606,2004-11-08,returned
245,1326,2004-03-14,reserved
246,615,2010-03-20,reserved
247,720,2013-11-07,returned
248,691,2018-03-04,delivered
249,49,2002-11-29,purchased
250,359,2016-08-26,delivered
251,142,2015-12-08,rejected
252,606,2000-06-24,purchased
253,1233,2002-09-23,rejected
254,1402,2002-03-04,reserved
255,1374,2016-08-01,returned
256,1307,2001-06-25,reserved
257,527,2010-09-19,delivered
258,89,2016-08-10,delivered
259,408,2017-12-30,purchased
260,1149,2016-06-16,purchased
261,847,2002-06-16,purchased
262,1251,2009-12-30,purchased
263,858,2020-05-25,reserved
264,138,2018-10-25,returned
265,1237,2000-11-21,delivered
266,330,2008-09-26,purchased
267,1225,2001-05-16,purchased
268,349,2012-12-20,delivered
269,541,2015-04-27,purchased
270,1043,2007-04-18,rejected
271,1032,2022-02-12,reserved
272,1247,2000-05-19,rejected
273,384,2018-09-06,reserved
274,618,2010-01-02,returned
275,1398,2018-07-19,rejected
276,288,2007-04-11,rejected
277,536,2001-10-22,purchased
278,1062,2003-02-24,reserved
279,237,2006-09-01,rejected
280,669,2024-05-20,reserved
281,1294,2012-05-07,purchased
282,1321,2004-03-10,reserved
283,460,2016-04-19,purchased
284,195,2020-04-25,reserved
285,1007,2021-01-30,rejected
