id_order,id_client,order_date,state
1,1101,2002-02-07,returned
2,397,2004-06-04,delivered
3,919,2018-02-10,rejected
4,1311,2000-06-17,reserved
5,938,2023-05-20,reserved
6,1095,2003-08-03,rejected
7,677,2000-01-20,reserved
8,137,2022-09-14,purchased
9,1126,2001-04-27,reserved
10,312,2002-10-11,reserved
11,640,2018-01-14,rejected
12,131,2014-02-06,delivered
13,825,2002-12-05,purchased
14,1494,2016-03-11,purchased
15,883,2005-02-05,returned
16,944,2018-05-16,rejected
17,124,2022-01-29,delivered
18,1497,2010-10-09,returned
19,861,2021-04-03,delivered
20,1379,2013-02-25,rejected
21,483,2020-06-21,reserved
22,403,2024-03-11,returned
23,1491,2015-09-06,rejected
24,525,2017-08-11,delivered
25,280,2023-01-27,rejected
26,560,2012-09-21,purchased
27,103,2014-10-10,delivered
28,1226,2023-12-31,purchased
29,406,2009-09-11,delivered
30,1057,2000-09-10,purchased
31,1212,2009-02-20,returned
32,1148,2014-12-08,reserved
33,575,2016-01-21,returned
34,3,2020-12-06,delivered
35,656,2010-09-23,rejected
36,291,2012-04-08,delivered
37,715,2005-02-10,purchased
38,299,2000-03-15,rejected
39,191,2005-03-08,purchased
40,172,2001-11-18,returned
41,1409,2019-12-03,rejected
42,901,2008-05-18,purchased
43,849,2007-12-15,reserved
44,1238,2011-07-24,delivered
45,466,2008-09-13,returned
46,100,2022-03-02,rejected
47,1066,2013-03-28,reserved
48,1056,2006-08-17,purchased
49,673,2021-10-31,purchased
50,1215,2015-10-13,rejected
51,591,2017-03-05,returned
52,964,2020-07-14,delivered
53,1036,2001-01-03,delivered
54,556,2013-05-21,reserved
55,1158,2007-07-13,reserved
56,822,2000-12-17,purchased
57,87,2008-10-10,purchased
58,75,2024-01-29,reserved
59,542,2024-12-23,returned
60,1354,2023-03-11,delivered
61,697,2004-01-04,purchased
62,369,2020-06-26,delivered
63,356,2006-09-27,rejected
64,855,2001-07-03,rejected
65,96,2012-10-26,returned
66,250,2023-08-23,reserved
67,1015,2001-05-19,returned
68,888,2016-04-13,delivered
69,1256,2000-07-12,returned
70,644,2004-11-03,reserved
71,920,2001-08-17,rejected
72,534,2007-12-10,rejected
73,53,2018-05-15,returned
74,1197,2013-09-06,rejected
75,219,2001-03-29,reserved
76,561,2016-10-08,returned
77,39,2015-03-18,purchased
78,63,2011-04-18,returned
79,920,2019-12-11,rejected
80,1055,2017-11-01,returned
81,1236,2014-07-03,returned
82,595,2010-08-26,purchased
83,1338,2017-08-28,reserved
84,1226,2023-12-06,delivered
85,390,2008-05-08,returned
86,293,2006-10-22,reserved
87,501,2020-10-12,reserved
88,287,2014-08-28,returned
89,409,2020-12-23,rejected
90,737,2013-10-31,rejected
91,1238,2004-12-30,purchased
92,735,2021-07-02,returned
93,1250,2019-03-21,returned
94,533,2002-09-20,delivered
95,1222,2006-05-22,delivered
96,1285,2014-04-25,purchased
97,873,2003-08-01,purchased
98,1261,2000-06-17,returned
99,575,2004-09-02,reserved
100,932,2017-11-09,delivered
101,1311,2011-04-27,returned
102,928,2000-10-01,reserved
103,10,2001-07-19,delivered
104,315,2007-03-04,delivered
105,1070,2012-07-29,rejected
106,513,2005-01-01,rejected
107,733,2018-05-18,purchased
108,775,2014-09-12,reserved
109,417,2009-05-18,purchased
110,1485,2019-12-24,purchased
111,469,2017-09-08,returned
112,268,2017-01-18,delivered
113,45,2007-08-12,purchased
114,955,2006-04-19,delivered
115,993,2007-11-25,returned
116,1194,2017-11-01,delivered
117,371,2023-12-23,purchased
118,1473,2018-10-20,rejected
119,755,2011-11-04,purchased
120,475,2020-05-21,returned
121,339,2023-08-05,rejected
122,820,2019-09-30,reserved
123,1409,2007-08-28,reserved
124,814,2006-12-10,returned
125,395,2011-12-29,reserved
126,930,2004-04-04,purchased
127,448,2006-06-30,purchased
128,633,2012-06-08,returned
129,162,2015-02-05,returned
130,182,2005-10-16,purchased
131,726,2010-10-29,purchased
132,444,2005-09-17,returned
133,1327,2018-11-05,returned
134,472,2010-02-14,delivered
135,754,2003-10-27,purchased
136,324,2024-06-27,rejected
137,1197,2009-07-06,rejected
138,1217,2022-06-18,delivered
139,461,2003-02-23,rejected
140,513,2004-06-20,reserved
141,1233,2005-03-14,returned
142,1292,2003-11-09,returned
143,989,2008-09-14,rejected
144,957,2022-02-14,returned
145,1199,2023-06-07,reserved
146,852,2007-06-12,returned
147,1363,2001-08-24,reserved
148,273,2003-08-03,rejected
149,202,2019-12-31,reserved
150,1270,2011-01-10,reserved
151,241,2018-05-20,returned
152,362,2024-09-11,delivered
153,709,2011-06-05,purchased
154,806,2023-05-21,rejected
155,117,2017-09-14,purchased
156,1401,2020-10-06,purchased
157,634,2012-03-13,purchased
158,752,2012-09-26,purchased
159,1256,2023-09-04,purchased
160,1346,2009-08-03,purchased
161,293,2008-09-21,delivered
162,916,2011-11-08,reserved
163,1490,2001-01-28,reserved
164,1245,2004-09-08,returned
165,86,2003-05-12,reserved
