id_order,id_client,order_date,state
1,167,2016-12-29,reserved
2,9,2003-04-21,returned
3,1454,2006-10-25,rejected
4,307,2014-10-04,returned
5,866,2003-03-17,delivered
6,627,2003-10-31,purchased
7,855,2013-02-26,purchased
8,1483,2003-03-19,returned
9,252,2021-01-17,reserved
10,729,2008-06-25,returned
11,252,2009-03-20,reserved
12,1413,2020-06-12,purchased
13,958,2002-08-23,rejected
14,789,2006-12-30,reserved
15,1313,2024-07-10,purchased
16,1078,2023-04-23,reserved
17,124,2019-02-19,reserved
18,208,2021-05-21,rejected
19,233,2017-09-30,delivered
20,568,2009-04-28,delivered
21,360,2002-05-25,rejected
22,462,2011-08-26,rejected
23,886,2016-12-21,returned
24,523,2006-03-24,delivered
25,1040,2015-03-31,returned
26,760,2023-08-31,rejected
27,211,2010-11-13,delivered
28,1252,2015-08-01,rejected
29,107,2006-07-21,purchased
30,665,2021-11-26,delivered
31,1424,2009-06-10,purchased
32,28,2017-04-02,delivered
33,772,2018-01-08,reserved
34,1486,2011-10-20,purchased
35,461,2016-11-18,returned
36,823,2022-06-29,purchased
37,1385,2021-05-18,rejected
38,1096,2021-01-09,returned
39,726,2005-03-24,reserved
40,845,2005-07-20,delivered
41,388,2002-01-16,purchased
42,903,2001-12-25,reserved
43,756,2013-12-15,delivered
44,135,2001-08-22,reserved
45,423,2012-04-12,reserved
46,52,2017-04-20,reserved
47,297,2018-02-06,reserved
48,24,2013-10-26,purchased
49,509,2021-01-17,rejected
50,583,2018-10-03,reserved
51,199,2000-09-07,rejected
52,964,2002-05-22,returned
53,1163,2004-03-21,rejected
54,216,2000-11-10,delivered
55,861,2008-12-24,returned
56,826,2023-04-07,reserved
57,688,2016-04-19,returned
58,364,2021-09-12,purchased
59,272,2000-10-24,reserved
60,1112,2006-03-27,returned
61,1084,2013-01-01,purchased
62,753,2002-09-27,purchased
63,935,2017-05-24,reserved
64,1190,2007-10-23,rejected
65,1428,2012-06-14,returned
66,1234,2007-10-08,rejected
67,323,2012-12-28,purchased
68,338,2007-07-29,returned
69,861,2008-05-19,delivered
70,1164,2000-04-07,delivered
71,1248,2016-05-09,delivered
72,1499,2006-12-25,returned
73,298,2009-02-18,delivered
74,1420,2016-11-08,delivered
75,108,2004-07-28,delivered
76,147,2022-08-23,reserved
77,155,2023-12-31,purchased
78,491,2016-12-15,reserved
79,780,2012-04-02,rejected
80,768,2002-12-21,rejected
81,1489,2009-09-10,purchased
82,1217,2009-09-25,rejected
83,868,2004-11-19,returned
84,1387,2003-11-03,rejected
85,150,2017-05-24,delivered
86,625,2016-02-28,rejected
87,1444,2001-01-08,returned
88,55,2001-03-31,returned
89,1106,2006-03-11,rejected
90,573,2007-01-22,returned
91,947,2005-11-03,delivered
92,495,2005-12-16,returned
93,399,2014-02-06,delivered
94,88,2015-03-11,rejected
95,980,2005-10-31,rejected
96,805,2016-11-19,delivered
97,1326,2020-08-03,purchased
98,850,2024-08-21,rejected
99,746,2022-06-08,purchased
100,1068,2017-09-15,purchased
101,121,2023-07-11,reserved
102,1134,2005-02-23,delivered
103,791,2024-12-22,reserved
104,997,2006-01-27,delivered
105,1269,2019-11-24,rejected
106,932,2004-02-23,purchased
107,859,2012-02-20,delivered
108,125,2007-09-27,rejected
109,1054,2000-12-07,delivered
110,495,2006-05-28,delivered
111,212,2000-05-30,rejected
112,527,2008-05-31,returned
113,771,2019-02-08,delivered
114,1316,2014-10-04,rejected
115,1407,2003-04-17,reserved
116,352,2022-05-29,returned
117,1487,2008-04-26,purchased
118,1459,2022-08-22,returned
119,1423,2020-07-10,reserved
120,19,2015-01-23,purchased
121,1008,2006-09-27,reserved
122,1075,2015-06-02,returned
123,1383,2012-07-30,reserved
124,631,2015-12-05,rejected
125,573,2008-06-11,delivered
126,737,2002-07-03,returned
127,940,2023-01-19,rejected
128,278,2004-06-03,returned
