id_order,id_client,order_date,state
1,1043,2016-11-05,purchased
2,1389,2017-04-15,delivered
3,601,2015-03-24,returned
4,1221,2006-06-19,rejected
5,112,2018-03-25,purchased
6,138,2017-12-27,rejected
7,222,2005-09-10,delivered
8,534,2003-10-22,reserved
9,533,2000-04-11,reserved
10,774,2007-12-31,purchased
11,1342,2010-09-22,reserved
12,931,2003-02-02,returned
13,989,2021-05-30,purchased
14,1343,2018-12-04,returned
15,985,2006-01-18,reserved
16,1454,2016-05-02,delivered
17,801,2014-03-02,rejected
18,1378,2017-10-04,purchased
19,1352,2008-02-19,purchased
20,1305,2004-10-01,delivered
21,1339,2012-04-16,returned
22,665,2009-08-29,delivered
23,1092,2007-12-08,purchased
24,225,2023-11-01,reserved
25,668,2013-08-28,reserved
26,706,2022-10-21,rejected
27,900,2002-02-08,purchased
28,512,2016-04-18,rejected
29,31,2015-04-03,delivered
30,733,2011-05-29,rejected
31,17,2020-03-23,purchased
32,474,2013-12-22,purchased
33,225,2014-08-09,reserved
34,842,2011-01-29,rejected
35,1258,2021-05-24,rejected
36,1193,2008-06-05,delivered
37,1389,2013-11-11,delivered
38,426,2003-10-17,delivered
39,383,2010-02-15,purchased
40,1339,2021-06-08,delivered
41,1404,2014-08-25,reserved
42,90,2017-06-25,rejected
43,1500,2011-11-12,delivered
44,513,2016-02-21,purchased
45,564,2001-07-05,delivered
46,588,2018-10-13,returned
47,106,2022-09-04,purchased
48,287,2003-08-17,returned
49,982,2012-09-02,delivered
50,109,2017-10-07,purchased
51,892,2021-02-26,returned
52,1024,2001-01-11,rejected
53,281,2003-10-24,rejected
54,443,2021-05-31,returned
55,463,2023-01-15,delivered
56,1411,2018-08-27,rejected
57,163,2005-07-01,returned
58,804,2019-05-05,delivered
59,301,2000-03-26,returned
60,639,2008-06-22,delivered
61,39,2001-10-02,rejected
62,983,2004-11-03,rejected
63,1002,2016-02-05,returned
64,197,2000-09-12,purchased
65,974,2008-02-10,purchased
66,1436,2010-09-16,rejected
67,162,2006-11-12,rejected
68,644,2023-03-26,delivered
69,1211,2003-03-11,returned
70,324,2019-10-10,purchased
71,792,2014-06-11,rejected
72,565,2010-05-24,returned
73,956,2005-10-10,rejected
74,1394,2018-11-29,returned
75,1376,2013-11-25,returned
76,549,2013-03-28,purchased
77,454,2003-01-07,purchased
78,376,2020-01-18,returned
79,1120,2014-05-17,purchased
80,493,2019-06-04,rejected
81,1444,2012-03-30,purchased
82,1433,2012-03-13,rejected
83,1048,2023-01-20,purchased
84,1062,2005-03-26,rejected
85,1012,2008-09-03,returned
86,1132,2011-04-08,rejected
87,1447,2012-10-07,reserved
88,389,2018-05-04,purchased
89,1097,2003-11-02,rejected
90,1387,2020-09-05,returned
91,384,2023-05-22,rejected
92,937,2013-04-30,returned
93,1270,2012-08-07,delivered
94,1026,2018-07-23,purchased
95,231,2001-11-20,delivered
96,555,2024-03-14,purchased
97,44,2003-05-06,reserved
98,447,2018-03-20,returned
99,1203,2019-10-27,returned
100,1024,2009-12-17,delivered
101,728,2018-12-27,returned
102,853,2018-03-28,purchased
103,278,2008-09-13,rejected
104,314,2024-09-14,rejected
105,1103,2003-10-13,purchased
106,178,2002-07-03,rejected
107,1252,2012-01-15,rejected
108,926,2019-07-14,delivered
109,1310,2005-08-27,purchased
110,175,2020-12-13,reserved
111,405,2021-11-30,returned
112,1391,2022-09-10,delivered
113,244,2020-08-25,rejected
114,128,2023-06-30,rejected
115,1281,2001-10-01,reserved
116,1273,2000-05-30,delivered
117,763,2003-02-23,reserved
118,383,2004-08-05,purchased
119,167,2001-02-11,reserved
120,1111,2010-02-04,returned
121,537,2008-08-07,delivered
122,570,2005-05-11,purchased
123,257,2008-10-14,delivered
124,1169,2008-03-03,delivered
125,675,2023-04-05,returned
126,995,2013-01-04,purchased
127,1310,2004-11-21,returned
128,622,2005-01-01,delivered
129,1213,2003-08-27,returned
130,1480,2011-07-08,delivered
131,60,2023-06-01,rejected
132,536,2023-01-04,purchased
133,1414,2011-09-13,returned
134,1116,2001-04-14,purchased
135,1485,2011-10-14,rejected
136,444,2005-10-05,returned
137,549,2017-01-17,reserved
138,526,2008-01-08,purchased
139,685,2011-05-25,rejected
140,296,2002-04-10,reserved
141,1395,2023-02-12,reserved
142,789,2012-11-26,delivered
143,255,2016-09-12,reserved
144,938,2000-12-21,reserved
145,1077,2008-04-21,delivered
146,1,2003-10-07,reserved
147,158,2016-11-19,rejected
148,38,2014-01-07,purchased
149,116,2011-01-16,returned
150,475,2006-01-18,purchased
151,519,2014-01-31,returned
152,1368,2014-08-07,reserved
153,195,2018-11-10,returned
154,1105,2001-01-23,returned
155,1479,2023-11-28,delivered
156,133,2000-10-27,reserved
157,432,2003-06-08,delivered
158,911,2000-01-24,returned
159,712,2018-02-21,purchased
160,227,2013-11-26,purchased
161,493,2004-10-01,purchased
162,527,2021-07-09,purchased
163,70,2016-10-20,reserved
164,762,2013-11-28,reserved
165,1120,2013-09-08,returned
166,938,2014-04-14,returned
167,186,2015-11-26,rejected
168,805,2003-11-08,delivered
169,766,2016-09-22,returned
170,674,2023-02-27,returned
171,2,2008-10-05,rejected
172,420,2022-05-10,delivered
173,553,2011-05-20,returned
174,216,2022-05-23,reserved
175,1049,2017-10-11,reserved
176,822,2001-01-14,delivered
177,503,2011-01-10,returned
178,137,2010-02-13,returned
179,1114,2017-04-02,returned
180,124,2000-05-24,rejected
181,359,2000-10-24,rejected
182,770,2001-08-30,rejected
183,965,2014-08-25,reserved
184,16,2023-08-20,purchased
185,1164,2021-08-19,rejected
186,1354,2001-07-04,delivered
187,1057,2023-05-27,purchased
188,1309,2002-01-15,reserved
189,445,2002-01-03,purchased
190,153,2010-09-07,rejected
191,75,2015-08-20,delivered
192,666,2023-11-20,returned
193,1014,2000-10-13,returned
194,254,2000-04-04,purchased
195,974,2000-01-10,rejected
196,702,2016-03-11,returned
197,1461,2001-06-30,reserved
198,733,2014-03-23,reserved
199,972,2013-02-23,reserved
200,846,2010-02-23,reserved
201,1452,2005-10-30,purchased
202,196,2001-07-10,rejected
203,367,2022-10-12,returned
204,798,2010-01-24,rejected
205,496,2023-11-21,returned
206,1198,2022-09-18,rejected
207,108,2003-11-26,rejected
208,742,2013-03-14,rejected
209,1319,2004-07-27,returned
210,527,2021-01-13,reserved
211,1432,2022-01-25,reserved
212,1208,2001-01-27,reserved
213,1264,2020-07-17,purchased
214,1337,2014-07-31,rejected
215,542,2003-04-27,reserved
216,457,2005-03-22,rejected
217,89,2005-10-24,purchased
218,1328,2013-10-05,purchased
219,1274,2017-01-07,rejected
220,1111,2002-09-08,returned
221,544,2001-03-28,delivered
222,899,2007-10-29,rejected
223,609,2015-07-13,reserved
224,802,2000-11-16,reserved
225,695,2004-05-24,purchased
226,209,2003-08-27,returned
227,135,2010-09-15,returned
228,1266,2018-02-22,returned
229,563,2024-12-11,returned
230,626,2023-12-08,delivered
231,944,2013-06-27,reserved
232,1101,2018-08-13,purchased
233,138,2012-11-19,returned
234,640,2008-10-01,delivered
235,43,2002-03-19,rejected
236,431,2014-02-19,rejected
237,396,2021-11-28,rejected
238,133,2003-02-19,returned
239,936,2024-05-10,rejected
240,1234,2013-05-30,reserved
241,232,2002-03-15,purchased
242,825,2002-07-20,reserved
243,1,2018-07-07,rejected
244,764,2001-01-03,purchased
245,775,2006-04-14,returned
246,830,2006-12-03,purchased
247,282,2006-04-02,delivered
248,54,2005-12-24,reserved
249,720,2021-11-01,rejected
250,796,2024-07-07,returned
251,593,2011-08-21,purchased
252,381,2023-05-30,returned
253,780,2011-12-18,purchased
254,1396,2016-08-03,rejected
255,983,2010-06-12,rejected
256,934,2012-02-25,reserved
257,1094,2006-11-12,delivered
258,1387,2003-10-09,rejected
259,267,2023-12-27,purchased
260,772,2016-09-01,purchased
261,1384,2021-01-23,delivered
262,208,2022-06-26,delivered
263,906,2008-01-28,returned
264,1358,2011-07-21,delivered
265,1109,2019-08-24,reserved
266,305,2012-12-24,returned
267,988,2019-01-12,delivered
268,310,2003-07-21,purchased
269,751,2002-09-29,rejected
270,1283,2018-05-03,rejected
271,68,2008-05-17,delivered
272,398,2001-05-26,purchased
273,598,2014-10-06,returned
274,380,2021-06-05,delivered
275,861,2006-08-07,purchased
276,1227,2012-09-12,rejected
277,874,2013-12-30,reserved
278,1365,2012-01-28,purchased
279,394,2021-01-29,purchased
280,872,2009-11-22,returned
281,991,2019-11-17,reserved
282,662,2012-04-28,purchased
283,405,2017-05-31,delivered
284,1349,2018-06-26,returned
285,1424,2008-03-14,rejected
286,452,2012-12-03,delivered
287,620,2020-06-21,purchased
288,892,2006-04-21,returned
289,190,2012-01-15,reserved
290,187,2016-09-11,delivered
291,513,2017-05-12,returned
292,789,2011-09-10,rejected
293,1403,2019-11-10,rejected
294,564,2004-03-02,rejected
295,1384,2006-04-10,returned
296,766,2014-01-25,rejected
297,966,2021-11-03,returned
298,880,2001-05-21,returned
299,1386,2019-03-20,returned
300,1214,2013-12-25,returned
301,1392,2012-08-03,rejected
302,95,2001-01-23,delivered
303,607,2019-05-28,reserved
304,890,2019-01-19,returned
305,124,2023-07-30,reserved
306,1031,2015-10-15,purchased
307,710,2007-06-10,purchased
308,817,2014-01-17,rejected
309,532,2007-02-28,returned
310,439,2008-06-22,purchased
311,336,2012-12-08,purchased
312,1433,2009-01-23,purchased
313,436,2003-11-20,purchased
314,175,2002-04-20,returned
315,862,2016-08-23,returned
316,1211,2024-06-24,delivered
317,1288,2001-10-19,delivered
318,1373,2006-03-21,purchased
319,679,2005-04-01,rejected
320,522,2009-06-17,rejected
321,816,2001-05-09,purchased
322,1097,2007-08-01,returned
323,872,2006-12-28,delivered
324,787,2018-01-30,delivered
325,468,2019-02-04,delivered
326,100,2008-03-19,returned
327,874,2024-05-17,purchased
328,1332,2005-03-08,reserved
329,246,2007-02-22,purchased
330,230,2017-03-28,delivered
331,1351,2013-10-17,rejected
332,569,2007-12-06,delivered
333,457,2007-10-16,purchased
334,361,2000-06-22,reserved
335,446,2014-01-30,delivered
336,266,2002-07-08,reserved
337,277,2002-12-28,returned
338,749,2023-06-22,rejected
339,507,2012-07-03,reserved
340,1159,2012-03-11,rejected
341,1197,2014-03-29,rejected
342,839,2012-01-31,rejected
343,1070,2010-02-04,delivered
344,340,2013-04-18,reserved
345,840,2020-03-13,purchased
346,1119,2010-09-28,delivered
347,1416,2018-02-14,returned
348,585,2013-09-22,delivered
349,776,2004-04-29,purchased
350,1464,2006-10-25,rejected
351,460,2014-04-26,returned
352,1257,2022-10-28,returned
353,620,2000-09-09,rejected
354,677,2018-08-23,delivered
355,581,2018-07-11,reserved
356,1070,2003-07-15,rejected
357,1190,2021-07-17,rejected
358,109,2002-05-26,returned
359,1366,2009-02-27,returned
360,349,2024-05-06,reserved
361,1356,2001-12-10,returned
362,1255,2023-12-17,rejected
363,90,2001-01-19,reserved
364,791,2011-04-20,purchased
365,346,2000-04-06,returned
366,1488,2018-11-26,purchased
367,529,2020-12-06,reserved
368,1459,2005-02-02,reserved
369,367,2019-06-16,purchased
370,1204,2001-02-23,delivered
371,980,2016-06-29,returned
372,1346,2005-12-07,purchased
373,11,2020-07-10,reserved
374,419,2000-07-31,reserved
375,1020,2013-04-09,rejected
376,212,2023-05-06,purchased
377,1113,2012-12-09,purchased
378,1088,2009-12-26,purchased
379,1408,2008-03-11,reserved
380,316,2017-05-19,rejected
381,67,2005-03-01,rejected
382,956,2008-03-07,delivered
383,1355,2010-06-08,purchased
384,955,2009-07-12,returned
385,626,2021-04-14,rejected
386,1303,2008-07-27,rejected
387,1392,2001-08-29,delivered
388,1373,2022-11-07,purchased
389,1344,2021-11-30,rejected
390,181,2020-01-22,rejected
391,1282,2015-10-17,reserved
392,38,2007-11-11,purchased
393,574,2019-10-07,returned
394,1125,2007-04-05,rejected
395,840,2002-10-04,delivered
396,1010,2002-06-01,delivered
397,32,2008-10-24,reserved
398,437,2019-11-17,rejected
399,790,2012-05-30,returned
400,1405,2015-02-11,returned
401,684,2002-06-28,purchased
402,687,2000-08-30,returned
403,685,2002-01-18,purchased
404,760,2003-12-24,purchased
405,994,2023-09-17,purchased
406,1352,2012-05-16,returned
407,916,2009-10-28,delivered
408,154,2008-07-12,delivered
409,1411,2013-09-06,returned
410,747,2003-11-23,delivered
411,506,2017-10-10,returned
412,1020,2006-11-20,delivered
413,219,2019-11-26,reserved
414,1264,2021-07-14,reserved
415,1413,2012-07-20,delivered
416,1014,2014-02-05,purchased
417,556,2012-04-28,delivered
418,1288,2012-03-27,reserved
419,722,2007-07-08,purchased
420,314,2007-02-28,delivered
421,170,2018-06-27,reserved
422,239,2014-06-25,reserved
423,82,2010-02-19,purchased
424,101,2017-08-23,returned
425,1153,2011-09-28,returned
426,1102,2000-05-13,purchased
427,666,2019-07-30,reserved
428,1253,2019-02-20,delivered
429,605,2012-10-03,rejected
430,667,2004-03-02,rejected
431,1232,2012-07-15,reserved
432,635,2011-02-28,rejected
433,485,2018-03-01,rejected
434,1442,2016-09-27,delivered
435,276,2018-09-28,delivered
436,1221,2001-09-03,purchased
437,824,2010-12-16,rejected
438,1469,2018-12-24,purchased
439,1046,2019-04-27,rejected
440,136,2001-09-29,delivered
441,1184,2005-04-02,purchased
442,72,2006-11-30,returned
443,547,2021-11-14,delivered
444,1050,2003-07-24,reserved
445,1275,2021-09-02,returned
446,1175,2021-01-25,returned
447,471,2012-08-18,delivered
448,631,2007-08-10,purchased
449,441,2007-12-09,reserved
450,1152,2017-05-26,rejected
451,28,2001-01-29,purchased
452,653,2000-01-28,rejected
453,1333,2014-12-05,purchased
454,200,2018-09-16,rejected
455,1047,2023-08-17,purchased
456,1465,2015-09-10,reserved
457,831,2011-03-05,delivered
458,1203,2004-06-11,rejected
459,241,2011-04-17,purchased
460,1343,2008-05-24,rejected
461,83,2005-08-04,returned
462,713,2012-06-15,delivered
463,1416,2007-06-16,returned
464,435,2024-01-06,rejected
465,739,2014-08-09,returned
466,875,2024-01-21,purchased
467,180,2022-12-08,purchased
468,77,2023-06-22,rejected
469,257,2004-03-10,reserved
470,1096,2023-05-02,purchased
471,78,2022-11-30,reserved
472,381,2019-04-11,reserved
473,1079,2002-09-20,returned
474,1202,2005-08-02,delivered
475,69,2023-03-31,purchased
476,138,2004-11-15,reserved
477,1149,2013-04-06,purchased
478,1128,2008-03-30,delivered
479,562,2022-08-04,returned
480,788,2022-05-25,purchased
481,1284,2015-08-05,reserved
482,992,2017-10-09,rejected
483,429,2008-02-16,purchased
484,675,2024-03-19,returned
485,1333,2018-09-16,reserved
486,612,2015-11-09,returned
487,175,2020-03-12,purchased
488,925,2011-03-25,purchased
489,174,2014-04-15,purchased
490,344,2014-05-18,rejected
491,938,2000-12-20,delivered
492,897,2003-04-20,purchased
493,383,2019-11-04,delivered
494,851,2021-04-07,purchased
495,206,2015-08-24,delivered
496,242,2018-05-01,purchased
497,390,2011-08-10,rejected
498,594,2017-07-15,returned
499,1299,2015-06-13,returned
500,1062,2009-01-31,returned
501,648,2001-10-19,returned
502,340,2017-05-01,purchased
503,1368,2021-07-04,returned
504,1001,2019-03-29,rejected
505,316,2008-01-04,purchased
506,101,2003-07-18,rejected
507,852,2024-08-02,returned
508,87,2018-08-05,returned
509,1224,2000-06-17,reserved
510,1312,2001-02-12,returned
511,775,2003-06-20,rejected
512,1227,2004-03-12,returned
513,335,2024-10-30,rejected
514,875,2014-07-10,delivered
515,1128,2004-04-06,returned
516,1240,2005-11-06,reserved
517,118,2019-05-29,reserved
518,1414,2017-09-14,purchased
519,259,2010-10-23,reserved
520,1136,2014-04-25,rejected
521,878,2020-03-10,delivered
522,889,2017-04-10,returned
523,570,2009-12-03,rejected
524,1124,2008-03-25,rejected
525,1419,2008-08-31,delivered
526,1091,2023-01-12,reserved
527,1359,2000-10-28,returned
528,236,2005-09-24,reserved
529,24,2023-08-17,rejected
530,1448,2022-09-16,delivered
531,1028,2004-04-20,delivered
532,513,2023-07-02,rejected
533,965,2017-06-23,returned
534,1464,2018-04-25,rejected
535,158,2003-09-03,rejected
536,119,2004-02-10,delivered
537,1251,2017-01-02,delivered
538,1402,2009-03-09,reserved
539,803,2001-05-03,reserved
540,159,2023-06-15,delivered
541,1270,2016-08-24,delivered
542,1361,2018-07-24,reserved
543,441,2013-07-31,returned
544,308,2003-02-09,purchased
545,1207,2019-05-21,purchased
546,1,2021-12-15,reserved
547,129,2016-03-30,purchased
548,566,2024-11-28,reserved
549,513,2020-12-22,reserved
550,620,2003-02-07,reserved
551,1463,2001-05-29,purchased
552,575,2020-03-30,returned
553,350,2023-11-25,rejected
554,845,2011-12-21,reserved
555,401,2013-06-04,rejected
556,439,2010-05-07,purchased
557,1270,2002-07-12,delivered
558,1422,2013-08-04,rejected
559,836,2009-05-17,returned
560,788,2024-10-06,reserved
561,773,2020-12-24,returned
562,836,2010-10-16,rejected
563,568,2018-05-12,delivered
564,1090,2000-12-01,reserved
565,159,2005-08-16,rejected
566,248,2022-07-15,purchased
567,1040,2015-05-29,rejected
568,795,2022-10-27,returned
569,987,2008-09-24,returned
570,399,2010-12-30,returned
571,1476,2021-04-08,delivered
572,496,2001-02-09,delivered
573,1236,2011-03-23,reserved
574,1343,2000-11-16,delivered
575,812,2020-02-21,purchased
576,527,2018-08-01,delivered
577,1183,2002-03-16,purchased
578,313,2014-03-10,returned
579,996,2012-05-20,purchased
580,1100,2004-12-22,purchased
581,359,2004-07-06,returned
582,1343,2015-07-11,purchased
583,803,2022-12-13,returned
584,93,2014-05-29,reserved
585,232,2011-12-22,rejected
586,1194,2001-05-04,rejected
587,934,2008-06-26,rejected
588,518,2018-04-03,reserved
589,1365,2011-06-07,purchased
590,11,2023-05-03,rejected
591,1116,2021-09-18,purchased
592,326,2020-03-15,rejected
593,226,2023-10-07,returned
594,178,2015-05-10,rejected
595,351,2015-11-26,reserved
596,301,2004-09-06,rejected
597,274,2008-02-15,reserved
598,551,2016-06-13,purchased
599,826,2013-05-14,delivered
600,1045,2020-12-22,reserved
601,506,2006-08-30,returned
602,388,2022-04-21,delivered
603,1451,2000-09-02,purchased
604,25,2019-06-10,reserved
605,1326,2002-07-04,purchased
606,120,2019-04-22,rejected
607,302,2017-04-07,returned
608,1330,2023-10-11,reserved
609,1241,2001-04-12,rejected
610,1135,2022-10-17,rejected
611,1161,2023-05-30,rejected
612,1372,2024-09-19,returned
613,1112,2014-03-17,returned
614,342,2010-02-11,delivered
615,984,2013-10-04,reserved
616,559,2014-09-02,delivered
617,607,2022-08-29,rejected
618,5,2016-08-16,reserved
619,905,2001-11-13,delivered
620,64,2010-05-07,returned
621,250,2008-03-12,rejected
622,1231,2023-12-23,rejected
623,156,2015-07-23,delivered
624,691,2006-01-31,rejected
625,598,2024-10-11,reserved
626,1203,2011-02-05,returned
627,592,2020-03-02,returned
628,107,2020-09-25,purchased
629,1453,2016-05-02,delivered
630,1310,2016-04-18,returned
631,667,2021-08-04,rejected
632,201,2024-03-12,purchased
633,285,2007-05-13,purchased
634,662,2023-07-31,rejected
635,124,2022-01-25,delivered
636,1269,2024-02-24,returned
637,764,2013-01-16,rejected
638,214,2021-12-11,returned
639,1336,2013-07-04,rejected
640,265,2024-10-04,purchased
641,1132,2013-03-03,returned
642,222,2005-05-01,delivered
643,1334,2016-03-05,reserved
644,580,2012-09-01,rejected
645,369,2012-04-01,returned
646,634,2006-08-13,reserved
647,613,2006-01-19,delivered
648,605,2018-01-18,returned
649,325,2017-04-26,returned
650,623,2011-02-02,reserved
651,399,2000-06-07,rejected
652,883,2023-05-03,reserved
653,1312,2004-07-24,returned
654,719,2014-10-02,reserved
655,335,2018-04-09,purchased
656,1421,2014-01-29,rejected
657,976,2010-10-08,delivered
658,132,2000-03-18,delivered
659,444,2017-06-27,purchased
660,1149,2017-06-26,reserved
661,1337,2022-10-27,reserved
