id_order,id_client,order_date,state
1,1270,2020-02-09,reserved
2,356,2023-05-13,reserved
3,1112,2020-04-16,returned
4,439,2020-09-04,delivered
5,102,2014-07-07,purchased
6,976,2022-06-05,reserved
7,1179,2011-08-24,reserved
8,292,2004-05-09,purchased
9,618,2003-10-28,returned
10,38,2005-03-29,purchased
11,745,2005-06-26,reserved
12,751,2017-08-11,reserved
13,1492,2019-07-03,rejected
14,850,2013-10-22,returned
15,485,2021-10-06,purchased
16,1121,2021-06-09,reserved
17,215,2020-11-05,returned
18,1153,2023-10-23,reserved
19,339,2019-04-14,rejected
20,1152,2015-10-14,purchased
21,703,2016-07-16,reserved
22,930,2021-06-30,reserved
23,237,2008-06-13,reserved
24,1482,2004-11-03,returned
25,706,2006-11-06,delivered
26,375,2019-08-29,returned
27,36,2022-06-24,delivered
28,1415,2019-11-26,reserved
29,1251,2019-08-07,delivered
30,1184,2005-05-31,rejected
31,1022,2022-04-28,purchased
32,884,2010-10-26,purchased
33,612,2000-12-12,returned
34,230,2019-07-11,reserved
35,1442,2011-01-31,rejected
36,832,2014-04-20,purchased
37,624,2000-06-03,reserved
38,1266,2004-02-19,reserved
39,398,2018-06-14,purchased
40,848,2015-05-23,rejected
41,246,2008-01-30,reserved
42,725,2003-12-30,returned
43,769,2003-02-13,purchased
44,546,2004-05-01,returned
45,526,2003-04-03,returned
46,967,2013-12-17,delivered
47,967,2003-02-01,delivered
48,568,2006-02-04,reserved
49,787,2000-11-05,reserved
50,341,2009-09-05,returned
51,1161,2007-10-07,purchased
52,591,2003-10-30,reserved
53,371,2005-02-27,reserved
54,689,2010-12-28,returned
55,111,2000-12-01,delivered
56,578,2009-07-11,rejected
57,974,2024-10-22,purchased
58,406,2012-07-28,purchased
59,368,2001-09-25,rejected
60,862,2010-11-13,delivered
61,932,2006-08-20,returned
62,1028,2018-10-29,returned
63,992,2017-12-21,purchased
64,818,2004-11-20,reserved
65,1095,2022-08-27,returned
66,1,2012-12-29,purchased
67,913,2007-07-08,rejected
68,185,2014-08-16,delivered
69,300,2006-09-20,delivered
70,1333,2020-10-29,delivered
71,527,2006-09-14,delivered
72,610,2014-02-18,returned
73,584,2002-07-22,delivered
74,1247,2007-10-30,rejected
75,1384,2021-09-07,rejected
76,1097,2024-08-05,returned
77,862,2014-07-14,purchased
78,1144,2010-11-12,rejected
79,523,2012-01-13,reserved
80,325,2000-02-22,rejected
81,1212,2003-05-25,delivered
82,423,2021-11-17,purchased
83,981,2012-09-15,returned
84,243,2016-11-04,returned
85,483,2000-12-04,delivered
86,1472,2019-08-10,delivered
87,512,2016-09-20,rejected
88,66,2016-02-15,returned
89,662,2019-10-15,returned
90,331,2009-09-01,reserved
91,184,2005-06-25,purchased
92,1478,2014-06-03,reserved
93,1431,2002-02-25,returned
94,734,2023-08-03,purchased
95,240,2024-08-26,purchased
96,320,2011-02-13,reserved
97,544,2023-02-27,purchased
98,1466,2004-09-28,rejected
99,607,2000-11-15,rejected
100,297,2018-04-11,delivered
101,1071,2016-09-01,delivered
102,296,2014-07-04,rejected
103,1461,2014-04-29,purchased
104,1002,2021-05-31,delivered
105,1204,2014-06-07,delivered
106,956,2018-11-12,delivered
107,555,2017-09-08,returned
108,1262,2021-10-08,purchased
109,227,2001-05-18,reserved
110,1248,2020-11-20,delivered
111,160,2016-02-22,purchased
112,1384,2000-12-27,reserved
113,415,2008-12-16,rejected
114,600,2023-09-01,reserved
115,591,2009-10-13,purchased
116,356,2013-12-28,returned
117,1014,2022-07-02,returned
118,854,2004-04-22,delivered
119,936,2000-07-14,reserved
120,366,2021-07-21,delivered
121,1232,2011-05-15,returned
122,699,2005-05-11,reserved
123,317,2003-01-13,purchased
124,574,2024-02-28,rejected
125,134,2014-04-28,returned
126,843,2017-06-22,purchased
127,218,2009-05-27,returned
128,510,2012-11-12,purchased
129,1074,2014-02-01,purchased
130,752,2021-01-05,returned
131,1320,2019-02-21,purchased
132,940,2015-12-22,reserved
133,1143,2014-01-08,reserved
134,496,2003-05-04,purchased
135,735,2009-03-16,rejected
136,320,2001-12-17,purchased
137,541,2000-08-06,delivered
138,1372,2010-11-15,purchased
139,694,2017-12-09,purchased
140,207,2002-08-09,delivered
141,1207,2021-06-09,returned
142,507,2006-07-28,rejected
143,654,2001-12-12,reserved
144,802,2005-08-03,purchased
145,806,2019-09-08,rejected
146,504,2006-12-07,delivered
147,327,2007-01-14,delivered
