id_order,id_client,order_date,state
1,163,2005-12-08,returned
2,731,2013-12-22,reserved
3,717,2009-11-19,reserved
4,233,2024-09-17,purchased
5,1158,2019-09-05,rejected
6,905,2011-12-31,delivered
7,385,2020-07-30,purchased
8,330,2014-01-21,returned
9,876,2009-04-20,rejected
10,494,2001-05-28,purchased
11,886,2024-06-24,delivered
12,1015,2006-11-22,reserved
13,951,2013-03-23,reserved
14,1439,2009-10-16,delivered
15,739,2000-10-05,purchased
16,1344,2012-06-09,purchased
17,1186,2015-07-25,rejected
18,727,2003-11-05,returned
19,667,2019-04-18,rejected
20,726,2012-08-30,reserved
21,251,2007-04-07,delivered
22,302,2013-02-21,reserved
23,82,2007-05-25,rejected
24,815,2017-08-26,rejected
25,1089,2022-02-07,rejected
26,460,2011-09-11,purchased
27,307,2013-06-06,returned
28,231,2016-10-15,reserved
29,481,2000-03-23,delivered
30,1240,2019-09-23,purchased
31,25,2008-07-09,purchased
32,1297,2024-12-16,purchased
33,610,2007-11-15,rejected
34,1245,2021-06-12,purchased
35,761,2001-07-06,rejected
36,20,2021-03-05,reserved
37,882,2009-08-05,purchased
38,321,2010-02-22,returned
39,323,2009-02-23,delivered
40,1402,2019-02-10,purchased
41,869,2011-03-27,reserved
42,752,2002-09-02,returned
43,653,2022-06-15,reserved
44,1113,2000-10-29,returned
45,1493,2007-12-10,purchased
46,803,2018-11-12,returned
47,686,2018-10-03,purchased
48,1305,2004-12-25,rejected
49,647,2002-06-01,purchased
50,98,2005-11-26,delivered
51,772,2005-10-26,reserved
52,1196,2013-07-03,delivered
53,103,2007-02-18,reserved
54,274,2016-12-17,delivered
55,774,2002-10-31,returned
56,907,2020-08-21,delivered
57,1390,2009-07-23,reserved
58,681,2024-09-02,purchased
59,58,2004-09-13,rejected
60,72,2019-06-28,reserved
61,1257,2013-07-25,delivered
62,875,2008-03-31,rejected
63,948,2022-07-08,delivered
64,1243,2007-06-21,returned
65,666,2017-06-08,reserved
66,1173,2021-04-04,delivered
