id_order,id_client,order_date,state
1,353,2008-11-09,returned
2,76,2024-07-10,rejected
3,280,2002-12-30,purchased
4,298,2003-10-24,reserved
5,1127,2024-02-01,rejected
6,445,2000-05-03,rejected
7,509,2020-04-21,purchased
8,544,2002-02-05,delivered
9,785,2014-03-03,purchased
10,679,2015-09-06,delivered
11,876,2006-11-27,delivered
12,1160,2021-10-01,reserved
13,289,2015-06-10,purchased
14,1363,2022-08-22,reserved
15,1143,2013-11-07,returned
16,1070,2010-12-03,delivered
17,1135,2014-03-23,returned
18,118,2004-11-21,rejected
19,1350,2022-04-29,purchased
20,1046,2015-11-22,rejected
21,1185,2001-08-19,delivered
22,206,2017-07-10,reserved
23,278,2020-07-22,rejected
24,59,2009-05-29,reserved
25,1415,2008-06-23,purchased
26,377,2005-01-05,purchased
27,398,2015-01-15,delivered
28,1234,2020-01-08,delivered
29,1205,2003-03-14,purchased
30,819,2022-08-17,rejected
31,1164,2011-01-15,purchased
32,821,2001-05-01,reserved
33,1121,2021-02-25,delivered
34,310,2003-07-18,purchased
35,441,2022-08-06,reserved
36,538,2017-03-07,delivered
37,580,2017-03-28,rejected
38,56,2022-11-24,reserved
39,1440,2011-03-09,reserved
40,399,2013-09-27,delivered
41,174,2005-09-07,reserved
42,918,2002-03-11,returned
43,1452,2003-11-25,returned
44,147,2016-02-07,rejected
45,856,2024-08-28,purchased
46,355,2003-02-23,reserved
47,291,2022-04-04,returned
48,360,2004-11-18,reserved
49,1210,2001-03-05,reserved
50,436,2015-01-28,delivered
51,832,2022-02-18,rejected
52,107,2007-05-15,rejected
53,204,2022-09-13,returned
54,282,2006-01-02,rejected
55,885,2000-09-04,purchased
56,697,2004-07-31,returned
57,1019,2000-06-04,returned
58,13,2010-05-03,returned
59,556,2018-01-25,delivered
60,1491,2020-11-15,reserved
61,402,2009-10-25,purchased
62,108,2002-10-24,delivered
63,300,2021-04-01,rejected
64,516,2015-01-17,delivered
65,1242,2013-06-19,delivered
66,1210,2015-07-02,purchased
67,1483,2008-11-09,returned
68,712,2024-05-21,rejected
69,902,2024-10-11,returned
70,72,2012-10-02,returned
71,365,2020-01-31,reserved
72,695,2013-06-16,rejected
73,942,2012-08-19,returned
74,140,2013-02-19,rejected
