id_order,id_client,order_date,state
1,1264,2017-10-24,delivered
2,443,2023-07-26,purchased
3,903,2017-06-29,purchased
4,754,2004-06-14,purchased
5,394,2015-09-04,returned
6,16,2002-03-30,returned
7,500,2003-03-12,delivered
8,1419,2018-02-15,delivered
9,1147,2010-03-01,reserved
10,381,2006-02-21,delivered
11,1073,2008-04-25,rejected
12,581,2013-03-10,reserved
13,753,2014-10-23,rejected
14,377,2005-12-22,rejected
15,173,2024-08-16,purchased
16,744,2024-06-29,purchased
17,1065,2004-03-03,delivered
18,398,2021-09-16,rejected
19,1274,2000-09-20,purchased
20,312,2009-11-28,returned
21,803,2019-11-17,reserved
22,952,2000-02-05,returned
23,1286,2004-02-06,reserved
24,1340,2018-02-08,rejected
25,68,2020-11-17,delivered
26,692,2002-04-15,reserved
27,1500,2014-05-05,rejected
28,1157,2006-01-02,returned
29,796,2013-10-31,rejected
30,1308,2002-09-18,reserved
31,918,2002-10-23,delivered
32,292,2017-03-23,returned
33,853,2014-04-23,delivered
34,261,2017-12-06,rejected
35,1349,2015-09-05,purchased
36,412,2015-06-14,returned
37,52,2024-11-29,returned
38,1338,2010-03-02,purchased
39,336,2017-01-24,delivered
40,1366,2023-05-27,delivered
41,1423,2004-12-15,purchased
42,113,2007-01-12,delivered
43,330,2002-04-25,delivered
44,1366,2015-10-16,delivered
45,898,2023-05-08,purchased
46,1185,2004-11-09,reserved
47,96,2023-10-26,returned
48,275,2007-06-27,returned
49,912,2004-12-20,purchased
50,329,2019-12-02,returned
51,26,2002-11-03,delivered
52,1060,2005-02-08,rejected
53,1226,2000-03-10,reserved
54,1133,2015-07-24,returned
55,1444,2011-05-22,delivered
56,1040,2017-06-29,returned
57,995,2000-11-24,rejected
58,156,2011-07-16,rejected
59,147,2007-03-23,delivered
60,205,2019-11-27,rejected
61,1384,2005-06-16,rejected
62,1225,2015-10-20,delivered
63,540,2014-05-23,reserved
64,1249,2013-08-30,rejected
65,959,2002-02-26,reserved
66,1438,2020-05-03,returned
67,54,2006-02-10,reserved
68,1268,2000-10-25,delivered
69,245,2000-01-25,returned
70,412,2001-03-05,returned
71,550,2004-10-13,purchased
72,475,2013-12-04,returned
