id_order,id_client,order_date,state
1,155,2023-04-25,rejected
2,1348,2013-03-06,rejected
3,817,2020-02-02,reserved
4,1157,2018-11-06,purchased
5,965,2012-02-05,delivered
6,567,2021-09-07,rejected
7,989,2008-09-25,returned
8,1489,2012-08-04,returned
9,1000,2016-04-01,returned
10,691,2009-07-21,purchased
11,1166,2022-09-16,delivered
12,324,2012-05-11,reserved
13,393,2020-08-23,purchased
14,93,2021-06-04,reserved
15,51,2024-10-30,returned
16,477,2010-03-22,purchased
17,149,2015-03-31,delivered
18,1117,2014-09-17,delivered
19,1367,2020-04-30,reserved
20,248,2016-01-24,reserved
21,1318,2008-12-13,returned
22,1164,2022-04-06,reserved
23,720,2010-11-09,purchased
24,1412,2019-09-04,purchased
25,85,2006-06-05,reserved
26,221,2014-07-23,purchased
27,1243,2012-01-13,returned
28,1022,2011-12-30,purchased
29,1469,2001-04-14,returned
30,1283,2022-02-03,purchased
31,1050,2017-02-27,delivered
32,114,2007-10-14,delivered
33,142,2021-10-03,returned
34,667,2019-12-19,returned
35,1129,2016-05-23,rejected
36,1482,2016-01-24,rejected
37,534,2006-10-30,rejected
38,488,2009-06-04,reserved
39,406,2008-11-05,delivered
40,222,2001-02-08,reserved
41,427,2000-04-08,delivered
42,83,2001-04-13,returned
43,1006,2009-02-19,delivered
44,503,2005-09-03,purchased
45,1422,2015-06-25,purchased
46,992,2007-10-29,delivered
47,16,2000-01-20,delivered
48,1114,2020-02-19,reserved
49,1465,2015-05-17,rejected
50,51,2016-06-01,delivered
51,1469,2011-11-11,returned
52,494,2024-02-19,delivered
53,1167,2015-09-03,reserved
54,1078,2013-02-12,reserved
55,666,2016-04-03,reserved
56,16,2019-07-19,rejected
57,140,2018-08-21,delivered
58,91,2001-05-02,delivered
59,606,2020-09-29,reserved
60,607,2003-12-30,returned
61,25,2016-10-31,reserved
62,212,2009-08-23,reserved
63,85,2013-06-27,returned
64,324,2018-05-14,rejected
65,181,2014-10-08,returned
66,995,2000-03-15,reserved
67,823,2019-05-22,rejected
68,395,2024-09-09,purchased
69,776,2007-05-22,reserved
70,812,2007-02-11,delivered
71,933,2014-03-27,delivered
72,290,2007-08-16,returned
73,1041,2003-11-09,purchased
74,862,2017-12-29,reserved
75,370,2011-06-26,reserved
76,206,2017-05-03,rejected
77,449,2017-04-24,rejected
78,829,2016-06-21,reserved
79,1446,2011-02-08,reserved
80,677,2023-02-20,delivered
81,294,2019-10-29,purchased
82,609,2001-10-22,returned
83,487,2010-05-28,rejected
84,135,2011-11-12,rejected
85,1254,2010-06-18,rejected
86,693,2021-09-29,purchased
87,1442,2022-04-25,returned
88,1364,2023-06-10,purchased
89,525,2007-05-09,reserved
90,730,2007-07-30,delivered
91,1464,2006-02-28,purchased
92,887,2022-02-12,rejected
93,1443,2018-02-23,purchased
94,277,2023-02-28,reserved
95,271,2017-02-15,delivered
96,1492,2014-04-20,rejected
97,1119,2003-12-31,returned
98,625,2000-05-16,returned
99,1335,2017-03-31,rejected
100,718,2010-10-07,delivered
101,23,2023-07-08,reserved
102,1374,2005-11-07,rejected
103,881,2006-03-15,returned
104,1220,2021-01-29,returned
105,1206,2013-01-17,rejected
106,1428,2005-03-05,purchased
107,1233,2020-07-20,purchased
108,1322,2020-12-13,delivered
109,1477,2011-09-11,rejected
110,359,2017-08-07,rejected
111,1246,2020-06-19,purchased
112,816,2012-08-27,reserved
113,207,2003-12-21,reserved
114,959,2023-07-24,returned
115,329,2015-05-02,purchased
116,1221,2023-07-21,reserved
117,769,2023-10-07,rejected
118,495,2015-04-01,delivered
119,747,2009-02-15,delivered
120,502,2007-09-13,returned
121,459,2013-09-13,reserved
122,592,2006-08-14,returned
123,88,2005-04-25,returned
124,102,2005-08-26,rejected
125,1326,2005-02-15,rejected
126,879,2006-07-29,delivered
127,921,2022-08-02,delivered
128,392,2019-02-23,returned
129,623,2014-06-30,delivered
130,1077,2013-03-11,rejected
131,1458,2003-12-12,reserved
132,873,2003-10-27,returned
133,676,2016-08-15,returned
134,664,2018-08-26,delivered
135,59,2014-09-17,delivered
136,334,2019-05-23,delivered
137,475,2008-02-16,delivered
138,1114,2008-07-22,purchased
139,821,2018-05-26,reserved
140,1318,2014-09-10,rejected
141,324,2000-11-18,returned
142,185,2007-11-11,returned
143,887,2008-09-09,returned
144,788,2000-02-25,returned
145,495,2010-11-06,returned
146,818,2004-04-18,rejected
147,125,2000-11-10,reserved
148,905,2001-05-14,purchased
149,1041,2014-11-14,reserved
150,1193,2022-07-03,reserved
151,427,2007-01-18,rejected
152,777,2010-10-29,rejected
153,1184,2023-05-07,rejected
154,117,2023-12-17,purchased
155,1186,2016-09-02,purchased
156,1402,2018-08-09,returned
157,1475,2005-09-09,rejected
158,510,2016-08-02,purchased
159,56,2024-08-15,purchased
160,1262,2005-11-29,reserved
161,1493,2010-06-25,purchased
162,989,2006-07-26,returned
163,734,2018-10-05,reserved
164,972,2019-05-02,returned
165,102,2014-08-19,reserved
166,624,2019-08-17,reserved
167,555,2016-09-02,returned
168,974,2018-09-19,reserved
169,168,2015-04-29,purchased
170,643,2012-09-12,rejected
171,1324,2021-09-05,returned
172,1342,2024-11-29,reserved
173,418,2008-08-14,returned
174,1009,2023-07-24,returned
175,294,2005-01-19,purchased
176,1261,2000-09-26,purchased
177,415,2009-10-30,purchased
178,460,2002-01-22,delivered
179,1206,2009-02-14,purchased
180,990,2003-08-19,reserved
181,1292,2001-01-15,delivered
182,965,2019-04-20,reserved
183,58,2020-07-07,delivered
184,1085,2004-08-05,reserved
185,488,2005-05-25,reserved
186,1325,2012-11-30,purchased
187,480,2011-01-15,purchased
188,219,2007-02-18,rejected
189,869,2002-06-02,purchased
190,429,2023-11-01,delivered
191,1138,2018-03-31,delivered
192,180,2003-06-28,returned
193,1119,2002-07-21,reserved
194,440,2010-09-11,returned
195,1085,2019-05-29,purchased
196,483,2007-04-26,delivered
197,644,2012-04-09,reserved
198,773,2021-11-01,delivered
199,1392,2009-01-09,delivered
200,50,2006-12-31,reserved
201,713,2000-01-12,rejected
202,1012,2014-06-20,delivered
203,724,2013-06-11,rejected
204,19,2010-11-20,rejected
205,1048,2010-06-03,rejected
206,967,2015-07-27,returned
207,557,2023-08-12,returned
208,1392,2017-08-31,delivered
209,97,2022-11-19,rejected
210,390,2019-08-21,returned
211,1062,2021-04-11,rejected
212,499,2006-01-15,purchased
213,200,2023-12-24,delivered
214,1241,2008-09-22,returned
215,115,2023-05-18,delivered
216,1360,2016-05-25,purchased
217,843,2023-08-12,returned
218,408,2010-04-12,reserved
219,1239,2005-06-15,rejected
220,1426,2005-01-22,reserved
221,1286,2023-11-17,delivered
222,853,2016-07-01,delivered
223,146,2023-05-29,rejected
224,787,2009-09-05,reserved
225,1360,2014-08-05,returned
226,81,2010-01-17,delivered
227,280,2007-09-19,reserved
228,154,2013-02-22,delivered
229,1350,2001-11-01,reserved
230,250,2014-03-31,rejected
231,1425,2022-10-03,rejected
232,560,2009-12-09,returned
233,91,2022-02-27,reserved
234,785,2024-11-01,returned
235,1438,2003-09-24,rejected
236,520,2013-04-01,purchased
237,1207,2004-04-21,rejected
238,849,2013-10-22,rejected
239,588,2010-01-29,delivered
240,471,2002-08-17,rejected
241,532,2003-08-01,purchased
242,1212,2006-10-19,returned
243,447,2005-05-09,purchased
244,1287,2020-05-10,rejected
245,832,2011-12-03,reserved
246,865,2000-12-04,returned
247,47,2005-09-19,rejected
248,1182,2015-08-08,returned
249,73,2010-01-23,returned
250,1011,2021-10-16,purchased
251,1126,2022-11-25,delivered
252,1252,2023-12-14,delivered
253,1191,2004-06-14,delivered
254,129,2021-08-24,reserved
255,603,2017-08-22,returned
256,608,2024-06-14,returned
257,500,2013-07-19,delivered
258,941,2015-04-24,delivered
259,862,2010-05-22,purchased
260,1004,2010-11-07,returned
261,14,2024-12-02,delivered
262,385,2013-09-16,rejected
263,759,2024-10-05,delivered
264,1100,2013-06-23,returned
265,260,2018-11-12,reserved
266,1202,2024-08-20,returned
267,998,2008-12-27,delivered
268,1005,2021-04-29,delivered
269,613,2008-10-28,rejected
270,527,2013-07-10,returned
271,829,2006-06-28,rejected
272,1082,2020-12-29,delivered
273,85,2007-04-22,reserved
274,1461,2003-05-11,purchased
275,1298,2004-03-28,reserved
276,1463,2010-08-20,delivered
277,1332,2012-09-21,reserved
278,746,2021-04-10,reserved
279,654,2007-04-27,rejected
280,500,2018-04-16,delivered
281,1491,2005-05-06,delivered
282,1114,2007-08-16,rejected
283,158,2012-05-05,rejected
284,48,2020-11-13,reserved
285,981,2024-06-30,returned
286,262,2013-11-30,purchased
287,1001,2013-01-03,delivered
288,528,2010-03-20,purchased
289,12,2007-05-13,purchased
290,735,2024-11-30,delivered
291,1212,2022-12-22,reserved
292,1456,2016-03-14,returned
293,1402,2024-08-05,purchased
294,1391,2017-05-04,rejected
295,524,2010-05-10,rejected
296,1004,2015-08-22,purchased
297,989,2017-02-05,reserved
298,907,2022-09-19,delivered
299,1495,2015-09-19,returned
300,634,2011-02-13,rejected
301,1025,2015-11-09,rejected
302,446,2018-01-23,returned
303,281,2000-06-21,reserved
304,387,2017-01-12,returned
305,1205,2022-07-10,reserved
306,512,2018-11-14,purchased
307,1144,2010-05-01,rejected
308,754,2018-08-14,rejected
309,1440,2017-09-20,reserved
310,789,2011-09-16,rejected
311,1307,2007-08-08,delivered
312,468,2015-07-13,purchased
313,642,2005-03-27,purchased
314,395,2019-02-21,delivered
315,389,2014-02-24,purchased
316,653,2002-06-30,reserved
317,135,2003-11-13,purchased
318,1460,2024-09-28,reserved
319,473,2017-12-12,delivered
320,378,2014-12-13,purchased
321,873,2016-07-09,returned
322,640,2006-12-19,reserved
323,1340,2022-11-20,purchased
324,1123,2012-03-12,returned
325,1074,2023-12-04,purchased
326,1092,2008-11-25,delivered
327,956,2020-07-17,rejected
328,255,2017-02-06,reserved
329,1148,2018-05-21,rejected
330,696,2015-07-30,returned
331,658,2002-11-23,purchased
332,135,2004-02-12,rejected
333,1055,2013-07-23,reserved
334,485,2010-10-11,returned
335,1433,2018-11-17,returned
336,1392,2022-05-04,delivered
337,636,2019-05-13,purchased
338,1172,2004-02-02,rejected
339,820,2016-08-26,rejected
340,171,2023-04-03,returned
341,1119,2010-06-24,purchased
342,700,2022-10-22,delivered
343,50,2013-03-22,delivered
344,982,2008-02-26,delivered
345,902,2004-01-11,rejected
346,1248,2015-01-06,delivered
347,1164,2007-07-01,returned
348,446,2018-08-02,purchased
349,234,2005-03-10,rejected
350,228,2014-12-19,purchased
351,1133,2013-10-06,reserved
352,390,2016-02-28,returned
353,436,2001-06-28,returned
354,1402,2001-01-24,rejected
355,368,2019-05-31,delivered
356,779,2024-04-29,returned
357,1457,2013-04-01,reserved
358,1390,2013-08-31,delivered
359,134,2016-03-04,returned
360,355,2000-02-12,delivered
361,995,2024-12-17,delivered
362,335,2010-12-14,reserved
363,697,2017-07-03,purchased
364,984,2010-12-24,reserved
365,826,2018-07-17,reserved
366,998,2012-08-11,purchased
367,606,2006-05-21,returned
368,449,2019-05-21,returned
369,98,2017-02-13,purchased
370,309,2010-01-30,returned
371,45,2009-12-25,rejected
372,357,2007-12-29,rejected
373,768,2020-06-25,returned
374,389,2014-09-29,rejected
375,178,2016-01-24,reserved
376,969,2014-08-20,reserved
377,850,2003-04-14,reserved
378,17,2023-06-03,rejected
379,725,2014-12-02,purchased
380,1394,2024-05-10,delivered
381,1045,2017-12-24,reserved
382,619,2009-12-07,rejected
383,236,2021-07-31,reserved
384,1300,2000-02-18,reserved
385,787,2009-10-26,reserved
386,1023,2017-10-30,returned
387,208,2002-10-07,rejected
388,1215,2005-10-03,purchased
389,1,2000-01-26,returned
390,849,2007-06-04,purchased
391,87,2023-03-14,reserved
392,921,2002-10-20,rejected
393,1083,2019-08-15,returned
394,494,2021-03-23,rejected
395,536,2016-09-18,purchased
396,1457,2000-06-29,returned
397,327,2024-10-06,rejected
398,428,2014-06-03,purchased
399,675,2023-04-10,delivered
400,734,2000-05-24,rejected
401,263,2012-11-13,delivered
402,1246,2018-01-05,reserved
403,407,2008-02-05,returned
404,20,2001-10-24,returned
405,740,2008-03-14,reserved
406,871,2015-01-14,delivered
407,1298,2012-11-05,delivered
408,257,2009-07-20,reserved
409,1086,2000-07-28,rejected
410,14,2003-12-19,delivered
411,328,2014-04-04,purchased
412,978,2018-04-30,delivered
413,1418,2007-03-11,rejected
414,1494,2000-05-30,returned
415,817,2003-09-27,rejected
416,705,2005-05-02,reserved
417,820,2002-10-31,rejected
418,165,2013-02-08,purchased
419,1014,2010-06-16,returned
420,75,2005-07-18,delivered
421,351,2013-06-06,purchased
422,727,2018-08-01,purchased
423,817,2015-10-23,rejected
424,1196,2009-10-24,purchased
425,1243,2018-06-09,reserved
426,942,2015-08-03,rejected
427,887,2006-09-01,rejected
428,559,2001-05-28,delivered
429,160,2001-01-25,reserved
430,209,2017-09-21,returned
431,861,2001-01-29,reserved
432,1393,2013-04-27,reserved
433,1376,2011-01-15,reserved
434,936,2013-06-27,reserved
435,547,2015-10-07,reserved
436,1154,2012-04-13,reserved
437,282,2001-10-06,rejected
438,1113,2018-08-02,reserved
439,400,2010-04-26,reserved
440,13,2024-02-01,rejected
441,792,2010-08-25,purchased
442,1306,2009-02-04,delivered
443,1376,2002-05-19,returned
444,894,2010-01-05,delivered
445,58,2008-12-05,rejected
446,195,2003-11-22,rejected
447,1499,2021-10-20,returned
448,816,2021-06-01,delivered
449,436,2023-07-14,rejected
450,253,2009-02-04,rejected
451,961,2009-01-07,returned
452,434,2008-01-07,purchased
453,1238,2019-09-21,reserved
454,1023,2021-10-19,delivered
455,681,2005-09-29,delivered
456,413,2013-02-28,purchased
457,1326,2024-05-14,reserved
458,736,2014-10-25,purchased
459,712,2020-08-31,reserved
460,925,2005-11-22,reserved
461,1237,2008-07-08,rejected
462,1398,2023-04-15,delivered
463,1497,2017-05-11,returned
464,165,2013-12-10,rejected
465,985,2004-09-05,returned
466,492,2008-08-30,purchased
467,592,2015-04-28,rejected
468,1370,2011-04-30,reserved
469,1315,2006-09-29,rejected
470,429,2010-04-08,rejected
471,1004,2004-11-04,reserved
472,299,2000-06-26,rejected
473,1109,2020-11-09,returned
474,1202,2002-07-10,rejected
475,607,2005-08-12,reserved
