id_order,id_client,order_date,state
1,1256,2015-02-16,purchased
2,31,2024-12-20,reserved
3,1171,2009-05-17,returned
4,791,2018-07-12,delivered
5,389,2011-05-10,returned
6,1082,2023-01-02,purchased
7,858,2004-09-14,reserved
8,1467,2001-02-01,returned
9,36,2015-09-06,delivered
10,717,2019-06-16,purchased
11,118,2008-04-06,reserved
12,936,2016-09-27,delivered
13,500,2001-03-18,rejected
14,1282,2022-05-19,rejected
15,1359,2008-12-10,reserved
16,574,2004-10-19,rejected
17,328,2014-07-22,delivered
18,101,2008-04-04,purchased
19,1447,2002-07-02,reserved
20,692,2015-11-26,returned
21,908,2024-02-08,purchased
22,861,2009-02-14,reserved
23,100,2015-09-23,reserved
24,502,2020-04-08,reserved
25,751,2022-01-20,reserved
26,797,2020-11-25,returned
27,1425,2000-05-13,rejected
28,204,2023-08-11,purchased
29,141,2007-11-07,reserved
30,917,2015-12-27,purchased
31,1476,2001-06-22,reserved
32,125,2021-07-04,returned
33,656,2003-08-06,returned
34,346,2019-07-25,returned
35,189,2021-09-11,reserved
36,921,2014-08-29,purchased
37,748,2000-06-04,purchased
38,9,2019-07-16,reserved
39,983,2005-12-09,reserved
40,287,2017-01-28,delivered
41,1032,2006-04-23,returned
42,456,2016-12-04,reserved
43,1493,2008-03-02,purchased
44,108,2024-07-08,returned
45,454,2018-02-17,delivered
46,1126,2019-06-30,reserved
47,1204,2006-03-24,delivered
48,1032,2009-01-06,purchased
49,692,2000-07-24,reserved
50,728,2016-06-20,purchased
51,943,2008-05-05,reserved
52,887,2000-01-17,rejected
53,493,2011-08-13,purchased
54,613,2019-05-19,purchased
55,1317,2016-04-28,delivered
56,503,2017-11-18,rejected
57,444,2001-02-05,purchased
58,748,2023-01-16,rejected
59,551,2021-03-10,purchased
60,889,2022-06-16,delivered
61,118,2019-10-27,purchased
62,184,2004-03-12,delivered
63,189,2003-05-12,reserved
64,248,2024-08-09,rejected
65,12,2016-04-20,reserved
66,730,2020-01-22,reserved
67,518,2024-10-21,delivered
68,143,2017-04-18,rejected
69,168,2019-09-17,rejected
70,624,2011-05-25,reserved
71,844,2021-07-14,purchased
72,2,2005-02-04,delivered
73,340,2011-03-21,returned
74,1142,2007-09-03,rejected
75,108,2009-02-07,delivered
76,861,2011-04-06,delivered
77,1430,2019-06-09,purchased
78,708,2005-08-11,reserved
79,1339,2001-05-04,rejected
80,450,2000-03-18,rejected
81,157,2003-02-26,returned
82,204,2011-05-15,rejected
83,527,2009-10-28,purchased
84,851,2019-12-25,rejected
85,1145,2019-04-19,rejected
86,1328,2003-03-11,returned
87,677,2021-04-09,purchased
88,464,2022-01-27,returned
89,1291,2000-02-25,rejected
90,818,2010-10-13,delivered
91,534,2004-04-25,returned
92,965,2006-08-31,purchased
93,1001,2018-04-28,reserved
94,181,2003-08-10,returned
95,322,2016-01-15,returned
96,844,2020-11-24,returned
97,1013,2009-08-02,delivered
98,873,2017-07-24,reserved
99,1474,2017-04-25,reserved
100,152,2019-05-26,rejected
101,33,2024-09-25,purchased
102,134,2000-05-01,purchased
103,926,2008-08-21,returned
104,26,2001-01-29,delivered
105,243,2019-07-16,reserved
106,1193,2003-08-19,reserved
107,1123,2021-11-25,returned
108,704,2010-07-28,delivered
109,366,2013-02-04,delivered
110,550,2012-04-16,reserved
111,17,2024-02-23,rejected
112,361,2022-05-07,reserved
113,501,2003-07-01,returned
114,899,2010-09-20,purchased
115,1409,2015-04-30,purchased
116,343,2018-02-06,delivered
117,1089,2003-02-10,returned
118,1319,2007-06-15,returned
119,1458,2024-06-17,returned
120,213,2006-06-18,rejected
121,1189,2001-08-24,returned
122,1328,2019-02-02,rejected
123,18,2011-09-13,returned
124,959,2016-10-25,delivered
125,355,2012-09-03,reserved
126,9,2012-06-07,returned
127,10,2011-01-19,rejected
128,531,2006-05-08,rejected
129,570,2014-02-12,delivered
130,505,2012-08-07,delivered
131,1476,2007-10-04,returned
132,403,2011-05-19,reserved
133,5,2008-06-17,returned
134,1457,2001-03-23,purchased
135,185,2009-03-26,returned
136,607,2022-06-17,rejected
137,1255,2012-03-19,rejected
138,363,2012-01-22,purchased
139,1465,2022-02-05,purchased
140,1378,2020-05-22,reserved
141,706,2018-09-02,returned
142,1059,2016-04-30,reserved
143,507,2003-09-08,purchased
144,728,2002-04-27,delivered
145,885,2001-02-20,purchased
146,618,2008-07-12,rejected
147,663,2011-01-31,reserved
148,1197,2024-09-10,delivered
149,522,2020-12-16,returned
150,1031,2023-10-31,reserved
151,1386,2007-08-13,delivered
152,340,2020-11-27,reserved
153,571,2013-09-07,returned
154,565,2014-08-30,rejected
155,110,2004-04-09,reserved
156,1279,2017-04-28,rejected
157,672,2013-05-12,delivered
158,383,2020-04-02,reserved
159,155,2017-07-20,purchased
160,1490,2008-08-22,reserved
161,934,2002-10-15,purchased
162,1050,2016-10-03,purchased
163,1023,2022-11-30,delivered
164,981,2014-01-06,delivered
165,42,2017-09-01,returned
166,95,2004-08-04,rejected
167,1422,2011-12-02,delivered
168,623,2012-07-18,returned
169,463,2012-01-13,delivered
170,368,2010-06-18,rejected
171,681,2013-10-16,purchased
172,635,2011-03-24,purchased
173,891,2017-05-20,reserved
174,962,2005-10-07,purchased
175,1060,2000-05-31,rejected
176,1494,2016-11-07,delivered
177,153,2020-11-08,reserved
178,710,2000-07-02,rejected
179,934,2024-05-28,purchased
180,870,2009-03-13,reserved
181,507,2015-03-14,delivered
182,1309,2003-08-06,delivered
183,1472,2004-01-05,reserved
184,162,2005-01-23,purchased
185,1408,2016-11-16,rejected
186,907,2019-10-14,returned
187,171,2000-08-06,reserved
188,1374,2017-03-18,returned
189,162,2004-10-25,delivered
190,738,2007-07-19,reserved
191,607,2016-07-09,rejected
192,299,2013-11-20,reserved
193,129,2004-07-08,rejected
194,626,2018-07-31,rejected
195,872,2017-08-30,purchased
196,721,2013-09-29,reserved
197,988,2016-10-22,returned
198,1403,2015-07-31,reserved
199,241,2007-03-30,reserved
200,209,2003-07-31,delivered
201,1317,2001-05-18,returned
202,257,2012-11-28,delivered
203,1143,2014-08-05,delivered
204,1201,2022-12-05,reserved
205,1356,2006-09-13,reserved
206,1448,2008-08-26,purchased
207,685,2015-04-22,purchased
208,942,2014-11-25,delivered
209,1021,2007-12-26,purchased
210,516,2022-01-09,returned
211,754,2024-01-13,purchased
212,1077,2004-07-29,purchased
213,184,2008-12-14,purchased
214,1256,2008-12-08,reserved
215,578,2024-08-08,reserved
216,1421,2010-07-05,returned
217,958,2004-01-05,reserved
218,197,2022-12-22,delivered
219,72,2000-01-26,delivered
220,208,2000-01-26,reserved
221,464,2013-02-22,returned
222,1462,2019-09-08,purchased
223,221,2019-03-09,returned
224,1399,2014-01-06,purchased
225,1147,2024-01-04,returned
226,1208,2010-04-20,returned
227,1031,2008-07-08,reserved
228,1400,2003-08-26,returned
229,239,2001-11-08,purchased
230,1472,2009-07-31,reserved
231,914,2011-06-01,purchased
232,157,2011-03-30,returned
233,187,2024-12-13,purchased
234,453,2020-06-20,rejected
235,548,2022-04-08,rejected
236,963,2022-11-14,purchased
237,1421,2005-11-26,rejected
238,391,2001-12-05,returned
239,718,2016-01-24,delivered
240,741,2007-12-02,delivered
241,616,2021-06-12,reserved
242,1244,2013-07-16,rejected
243,108,2013-05-14,returned
244,190,2003-01-27,purchased
245,298,2017-10-02,returned
246,990,2019-04-28,delivered
247,1246,2003-05-04,delivered
248,617,2014-06-08,returned
249,1224,2019-04-07,purchased
250,160,2011-12-06,purchased
251,662,2000-06-17,returned
252,1470,2008-03-04,purchased
253,53,2009-01-17,rejected
254,563,2010-03-17,purchased
255,927,2003-05-04,purchased
256,417,2000-01-29,reserved
257,340,2017-03-14,rejected
258,294,2014-09-07,returned
259,772,2015-04-15,delivered
260,374,2018-02-07,reserved
261,441,2011-12-02,returned
262,1391,2011-04-13,delivered
263,317,2003-10-05,reserved
264,744,2017-12-31,purchased
265,824,2003-08-24,delivered
266,594,2002-06-04,returned
267,1496,2005-08-08,purchased
268,1224,2021-08-26,delivered
269,937,2019-05-20,returned
270,91,2011-09-09,returned
271,1226,2020-05-19,purchased
272,464,2002-07-19,rejected
273,1303,2013-05-08,purchased
274,454,2007-10-22,purchased
275,73,2023-06-15,rejected
276,244,2012-07-15,rejected
277,1376,2004-02-13,returned
278,790,2012-10-28,returned
279,999,2008-06-23,rejected
280,1311,2023-04-24,delivered
281,858,2021-05-12,delivered
282,1263,2005-08-28,purchased
283,1172,2020-12-22,delivered
284,385,2017-07-15,returned
285,371,2009-11-01,returned
286,1191,2023-07-17,reserved
287,1105,2020-10-15,returned
288,808,2003-09-01,rejected
289,118,2015-12-27,rejected
290,1136,2009-04-04,returned
291,467,2022-10-13,rejected
292,943,2020-10-24,returned
293,985,2014-02-07,rejected
294,1235,2002-03-13,delivered
295,725,2005-12-19,delivered
296,897,2010-06-17,purchased
297,337,2008-03-22,rejected
298,19,2015-10-11,reserved
299,307,2004-10-14,returned
300,269,2008-04-30,purchased
301,1220,2013-01-12,reserved
302,289,2022-03-05,rejected
303,92,2015-12-30,delivered
304,1110,2022-04-29,reserved
305,133,2003-06-26,delivered
306,879,2007-06-25,delivered
307,527,2022-04-15,purchased
308,556,2013-12-22,reserved
309,640,2017-02-20,purchased
310,324,2016-12-28,reserved
311,339,2012-09-11,rejected
312,1361,2016-11-03,rejected
313,1482,2011-12-08,returned
314,1387,2005-04-01,delivered
315,763,2005-10-28,reserved
316,549,2006-06-10,delivered
317,703,2009-12-04,returned
318,895,2001-10-10,purchased
319,467,2004-08-04,delivered
320,445,2012-04-12,returned
321,1345,2002-02-04,rejected
322,575,2017-09-16,reserved
323,947,2015-11-20,reserved
324,1348,2016-09-13,rejected
325,1221,2000-11-06,reserved
326,185,2016-05-15,purchased
327,1389,2019-05-05,returned
328,1053,2006-10-29,purchased
329,789,2002-07-02,delivered
330,313,2003-02-14,reserved
331,1485,2004-02-11,returned
332,1136,2010-12-12,delivered
333,461,2005-03-30,rejected
334,716,2009-03-01,delivered
335,333,2006-08-24,returned
336,819,2004-03-23,returned
337,443,2021-04-10,purchased
338,74,2000-04-02,purchased
339,783,2010-07-06,reserved
340,1013,2015-04-04,returned
341,790,2003-01-25,returned
342,1100,2013-06-07,purchased
343,1267,2022-11-28,delivered
344,717,2019-06-11,delivered
345,573,2022-10-31,rejected
346,1136,2017-11-27,delivered
347,826,2008-07-09,delivered
348,398,2000-01-19,rejected
349,1186,2002-09-23,returned
350,63,2009-03-06,reserved
351,969,2012-03-14,reserved
352,546,2019-02-09,purchased
353,8,2024-02-22,returned
354,835,2003-03-12,purchased
355,1212,2007-01-22,purchased
356,552,2001-01-13,purchased
357,741,2009-07-11,reserved
358,1314,2006-01-08,returned
359,234,2002-05-06,rejected
360,558,2023-03-29,returned
361,1488,2007-03-02,delivered
362,1297,2004-07-22,rejected
363,220,2017-08-06,rejected
364,366,2006-02-20,delivered
365,1218,2000-06-22,delivered
366,151,2017-05-31,rejected
367,90,2005-01-28,delivered
368,454,2015-12-05,delivered
369,71,2019-09-12,purchased
370,311,2016-06-08,purchased
371,1446,2022-07-22,purchased
372,905,2017-11-09,reserved
373,384,2007-03-09,delivered
374,271,2019-06-30,purchased
375,908,2013-07-11,reserved
376,88,2018-06-24,returned
377,152,2002-01-17,delivered
378,353,2005-09-04,purchased
379,1479,2008-07-16,reserved
380,115,2002-02-27,rejected
381,604,2000-06-14,reserved
382,860,2000-11-14,purchased
383,827,2003-08-22,returned
384,1426,2013-10-14,reserved
385,971,2000-03-24,delivered
386,1323,2022-03-28,delivered
387,137,2005-05-07,reserved
388,434,2006-06-26,rejected
389,67,2009-12-25,reserved
390,400,2000-10-14,rejected
391,645,2012-11-27,rejected
392,901,2005-11-23,delivered
393,218,2021-09-25,delivered
394,1228,2014-12-06,delivered
395,29,2006-02-27,reserved
396,1084,2021-05-14,purchased
397,282,2018-02-28,reserved
398,938,2018-07-29,rejected
399,862,2020-11-08,delivered
400,1161,2012-01-06,reserved
401,890,2008-02-23,delivered
402,1292,2000-07-11,purchased
403,1145,2011-01-23,returned
404,1416,2013-02-02,reserved
405,193,2009-07-24,rejected
406,622,2005-02-02,returned
407,747,2019-10-06,delivered
408,174,2024-02-27,rejected
409,1113,2014-08-25,purchased
410,615,2023-07-17,delivered
411,1151,2005-03-17,purchased
412,885,2014-12-28,delivered
413,458,2018-02-18,rejected
414,315,2005-03-12,delivered
415,76,2020-07-08,rejected
416,355,2024-01-31,purchased
417,179,2004-12-23,reserved
418,751,2004-04-28,returned
419,1339,2000-01-11,returned
420,1391,2006-12-24,reserved
421,443,2018-08-13,rejected
422,267,2022-12-05,purchased
423,940,2015-10-16,rejected
424,1426,2002-06-14,delivered
425,1430,2000-04-03,purchased
426,50,2007-08-23,rejected
427,1149,2004-08-31,reserved
428,1103,2000-03-02,returned
429,288,2024-05-06,purchased
430,1194,2008-06-12,purchased
431,1085,2002-07-14,delivered
432,1126,2017-07-21,delivered
433,982,2013-04-03,rejected
434,99,2020-12-06,delivered
435,1387,2010-09-24,delivered
436,603,2001-06-08,reserved
437,63,2003-05-29,rejected
438,1009,2022-08-14,purchased
439,985,2013-04-03,reserved
440,602,2018-07-03,delivered
441,953,2005-01-01,rejected
442,681,2022-07-29,rejected
443,543,2008-09-01,returned
444,649,2014-01-26,rejected
445,265,2000-10-16,purchased
446,1405,2000-04-18,delivered
447,535,2015-04-03,reserved
448,805,2001-05-13,rejected
449,781,2023-03-19,delivered
450,172,2021-06-28,delivered
451,858,2019-04-12,purchased
452,1217,2005-09-01,purchased
453,824,2001-05-30,reserved
454,5,2024-06-19,reserved
455,1244,2000-06-05,reserved
456,1170,2023-12-09,rejected
457,667,2020-08-17,purchased
458,487,2005-01-29,purchased
459,969,2011-04-25,delivered
460,499,2022-02-07,rejected
461,450,2018-05-01,delivered
462,1039,2008-11-07,rejected
463,1174,2018-03-22,reserved
464,590,2002-04-06,reserved
465,757,2003-07-15,delivered
466,432,2016-09-26,reserved
467,433,2004-10-18,delivered
468,688,2018-08-21,delivered
469,1202,2002-09-22,reserved
470,709,2001-08-10,rejected
471,406,2014-02-08,reserved
472,388,2021-10-27,rejected
473,912,2001-09-18,reserved
474,1408,2010-04-22,rejected
475,436,2022-11-12,rejected
476,83,2003-11-10,purchased
477,967,2015-08-24,returned
478,1048,2015-06-25,reserved
479,320,2016-09-15,purchased
480,896,2000-04-08,reserved
481,270,2000-04-20,returned
482,1397,2019-12-23,purchased
483,1189,2019-03-19,reserved
484,321,2001-11-16,returned
485,105,2010-08-10,delivered
486,1063,2018-12-05,returned
487,157,2002-06-18,rejected
488,753,2020-07-04,returned
489,121,2015-02-16,reserved
490,1224,2010-04-24,returned
491,908,2016-02-26,reserved
492,616,2022-10-03,returned
493,995,2006-05-13,rejected
494,377,2005-05-06,rejected
495,246,2019-11-08,purchased
496,632,2021-01-28,reserved
497,580,2005-12-23,delivered
498,1081,2000-03-16,returned
499,1182,2012-02-07,rejected
500,707,2002-10-28,purchased
501,713,2021-06-30,delivered
502,510,2015-08-23,returned
503,852,2000-10-31,delivered
504,667,2002-08-02,purchased
505,1129,2022-03-11,reserved
506,1088,2004-03-25,reserved
507,765,2009-04-05,delivered
508,1032,2019-09-17,rejected
509,1022,2019-02-06,returned
510,1212,2010-11-13,rejected
511,517,2003-04-29,delivered
512,966,2007-03-18,returned
513,1474,2022-01-23,delivered
514,716,2008-02-21,returned
515,829,2002-04-23,rejected
516,900,2000-10-25,reserved
517,655,2008-06-20,purchased
518,528,2002-09-06,delivered
519,871,2003-12-02,returned
520,614,2006-09-07,delivered
521,963,2010-09-22,reserved
522,36,2003-04-14,reserved
523,1182,2003-03-11,delivered
524,725,2019-07-09,delivered
525,868,2020-02-06,delivered
526,1147,2022-10-30,purchased
527,831,2016-11-12,delivered
528,1302,2003-07-25,reserved
529,1157,2019-12-31,returned
530,1193,2007-10-11,rejected
531,985,2013-09-18,purchased
532,295,2010-05-29,reserved
533,915,2006-08-15,rejected
534,617,2010-03-07,returned
535,461,2011-06-28,reserved
536,491,2019-11-10,reserved
537,516,2009-10-12,rejected
538,717,2007-10-10,purchased
539,544,2016-07-13,returned
540,392,2002-12-27,reserved
541,616,2013-10-19,returned
542,1412,2017-03-24,rejected
543,719,2007-03-02,rejected
544,522,2012-07-24,rejected
545,872,2013-02-19,returned
546,186,2012-10-01,returned
547,47,2013-10-11,purchased
548,605,2022-08-30,reserved
549,306,2010-12-21,returned
550,347,2001-04-09,delivered
551,1361,2015-10-04,returned
552,1233,2011-11-24,delivered
553,953,2024-05-01,delivered
554,163,2005-02-01,purchased
555,71,2003-10-01,reserved
556,202,2023-11-06,delivered
557,655,2010-01-16,delivered
558,648,2004-12-20,reserved
559,1451,2012-06-23,reserved
560,792,2015-07-14,purchased
561,1056,2004-10-25,purchased
562,910,2019-12-03,delivered
563,839,2009-05-03,purchased
564,1019,2005-06-30,returned
565,169,2014-03-28,reserved
566,58,2019-03-14,returned
567,325,2016-08-03,purchased
568,468,2020-04-16,delivered
569,175,2014-04-07,purchased
570,1136,2014-11-02,rejected
571,1078,2014-04-15,purchased
572,535,2023-05-31,purchased
573,5,2011-02-21,reserved
574,455,2013-08-17,rejected
575,1215,2011-03-19,delivered
576,275,2019-04-24,purchased
