id_order,id_client,order_date,state
1,1287,2009-05-12,returned
2,915,2010-12-02,rejected
3,286,2005-07-13,returned
4,713,2017-08-08,reserved
5,986,2001-01-28,rejected
6,732,2016-02-07,returned
7,5,2008-06-05,rejected
8,1069,2004-05-22,reserved
9,996,2013-06-02,reserved
10,1400,2004-01-20,delivered
11,510,2021-05-05,reserved
12,285,2016-06-21,delivered
13,1070,2015-03-01,purchased
14,1265,2024-05-24,rejected
15,235,2024-06-20,returned
16,174,2007-09-22,returned
17,769,2021-08-01,rejected
18,704,2012-09-24,delivered
19,808,2019-09-17,returned
20,215,2017-03-07,purchased
21,19,2024-06-20,rejected
22,976,2000-01-04,returned
23,731,2022-10-25,purchased
24,958,2014-11-06,returned
25,244,2000-09-27,purchased
26,1373,2007-01-24,purchased
27,269,2006-07-10,delivered
28,1304,2003-01-23,delivered
29,804,2013-11-20,rejected
30,983,2023-08-19,reserved
31,1482,2013-08-20,delivered
32,687,2017-08-24,returned
33,1351,2002-07-05,reserved
34,508,2004-12-18,returned
35,784,2014-05-10,reserved
36,732,2023-05-11,reserved
37,1408,2018-03-13,reserved
38,1364,2009-02-07,purchased
39,19,2011-01-08,purchased
40,1237,2014-01-03,rejected
41,676,2020-01-06,delivered
42,1214,2020-03-20,returned
43,124,2002-07-07,rejected
44,626,2005-06-26,purchased
45,1215,2014-12-24,delivered
46,308,2015-01-16,reserved
47,834,2001-02-12,returned
48,307,2005-02-15,delivered
49,906,2021-08-04,purchased
50,701,2000-09-27,delivered
51,1493,2023-01-14,returned
52,87,2009-03-23,reserved
53,802,2024-05-23,delivered
54,1277,2000-03-28,rejected
55,1463,2000-03-21,rejected
56,666,2012-11-16,rejected
57,1189,2009-01-08,returned
58,745,2011-05-16,returned
59,1491,2000-11-05,reserved
60,10,2002-02-19,rejected
61,579,2023-07-12,returned
62,1059,2007-11-07,rejected
63,1360,2014-04-01,reserved
64,144,2024-03-31,returned
65,418,2017-06-20,delivered
66,817,2023-09-24,purchased
67,1060,2009-11-05,purchased
68,719,2008-06-24,delivered
69,810,2000-04-07,delivered
70,1176,2001-08-31,purchased
71,24,2009-04-04,reserved
72,296,2018-02-23,rejected
73,499,2002-08-05,reserved
74,1146,2014-10-15,purchased
75,1453,2005-07-25,returned
76,1227,2009-03-08,delivered
77,606,2003-11-01,reserved
78,613,2000-01-28,rejected
79,1182,2015-05-22,rejected
80,1447,2013-12-01,purchased
81,733,2023-05-06,rejected
82,826,2022-05-26,reserved
83,175,2019-01-31,reserved
84,931,2003-09-12,rejected
85,882,2015-08-26,rejected
86,320,2014-11-06,delivered
87,1159,2015-06-29,purchased
88,311,2003-12-19,delivered
89,182,2003-07-22,delivered
90,2,2015-02-02,returned
91,1274,2014-07-05,returned
92,1493,2023-03-13,rejected
93,1347,2020-10-31,purchased
94,1018,2022-11-01,returned
95,329,2024-02-25,reserved
96,1134,2003-06-28,rejected
97,377,2017-09-16,reserved
98,242,2016-04-06,delivered
99,1500,2011-12-30,delivered
100,1399,2013-01-19,returned
101,851,2022-03-29,reserved
102,1061,2005-04-21,purchased
103,461,2013-06-27,returned
104,129,2002-04-07,delivered
105,499,2004-04-12,purchased
106,1241,2016-04-12,rejected
107,965,2021-08-24,rejected
108,1072,2017-05-01,delivered
109,67,2011-01-30,rejected
110,243,2004-08-29,reserved
111,944,2021-07-13,reserved
112,531,2008-08-16,purchased
113,240,2014-11-09,purchased
114,1324,2002-06-16,reserved
115,1459,2020-11-25,reserved
116,456,2023-10-06,rejected
117,703,2003-01-27,purchased
118,740,2011-11-15,returned
119,315,2023-03-17,delivered
120,650,2004-06-28,reserved
121,1444,2011-12-02,rejected
122,491,2015-04-17,purchased
123,357,2023-09-28,reserved
124,1074,2013-08-31,reserved
125,829,2023-12-21,reserved
126,466,2000-03-04,delivered
127,420,2006-08-14,reserved
128,342,2010-12-02,delivered
129,307,2024-11-23,delivered
130,897,2020-05-30,rejected
131,49,2008-05-13,reserved
132,891,2022-07-07,rejected
133,1463,2002-07-07,delivered
134,959,2004-06-29,delivered
135,203,2011-04-22,rejected
136,505,2013-07-10,rejected
137,226,2004-02-27,purchased
138,431,2017-10-16,purchased
139,81,2004-08-07,reserved
140,256,2024-02-01,delivered
141,528,2024-09-28,reserved
142,963,2010-12-18,returned
143,544,2012-11-06,rejected
144,984,2006-04-28,reserved
145,1045,2013-11-19,purchased
146,741,2003-04-23,purchased
147,711,2008-11-29,purchased
148,48,2000-01-17,reserved
149,990,2013-11-07,delivered
150,303,2014-09-21,rejected
151,561,2015-05-19,returned
152,697,2010-05-03,delivered
153,1100,2019-09-28,rejected
154,994,2003-01-17,returned
155,25,2012-05-08,returned
156,835,2003-11-26,delivered
157,969,2007-12-29,rejected
158,1366,2009-10-28,delivered
159,1093,2019-07-16,returned
160,1150,2018-03-21,delivered
161,498,2004-11-14,delivered
162,1092,2005-10-17,delivered
163,1026,2024-01-29,purchased
164,545,2014-03-06,delivered
165,1448,2011-09-10,purchased
166,964,2011-08-09,delivered
167,856,2009-04-22,reserved
168,964,2005-09-11,rejected
169,1289,2014-11-07,rejected
170,585,2011-05-08,delivered
171,378,2001-03-07,delivered
172,1076,2006-05-14,reserved
173,71,2003-07-24,rejected
174,1016,2008-07-01,purchased
175,1368,2016-08-07,rejected
176,621,2012-01-25,rejected
177,379,2003-02-02,rejected
178,933,2016-12-31,purchased
179,232,2001-03-14,rejected
180,102,2020-06-28,rejected
181,469,2024-06-29,delivered
182,886,2021-03-12,reserved
183,212,2012-05-30,returned
184,962,2002-07-15,delivered
185,275,2023-09-28,returned
186,296,2010-10-17,delivered
187,553,2010-08-06,reserved
188,401,2014-12-14,delivered
189,1024,2013-08-09,delivered
190,1079,2023-11-24,returned
191,1198,2002-02-15,returned
192,1249,2008-01-24,delivered
193,908,2007-09-07,reserved
194,136,2007-11-10,returned
195,1377,2011-11-22,delivered
196,763,2017-12-09,purchased
197,1212,2009-02-21,rejected
198,658,2009-03-27,reserved
199,298,2010-11-12,returned
200,575,2020-07-14,reserved
201,589,2003-06-16,reserved
202,514,2000-12-11,reserved
203,561,2021-11-30,reserved
204,349,2014-04-29,delivered
205,519,2010-06-19,returned
206,969,2020-10-20,rejected
207,949,2003-12-24,returned
208,433,2024-02-22,purchased
209,1093,2013-04-24,rejected
210,29,2022-02-15,reserved
211,767,2010-01-19,rejected
212,173,2007-08-04,purchased
213,461,2020-03-29,rejected
214,188,2000-03-16,purchased
215,820,2010-01-01,purchased
