id_order,id_client,order_date,state
1,668,2001-07-15,returned
2,1124,2021-12-15,rejected
3,1181,2014-02-06,rejected
4,71,2010-11-02,reserved
5,468,2015-12-24,reserved
6,1446,2019-02-19,rejected
7,253,2005-07-10,reserved
8,1063,2008-02-10,delivered
9,99,2000-06-24,reserved
10,1283,2011-07-31,returned
11,480,2007-03-26,returned
12,76,2013-04-02,rejected
13,143,2011-07-17,purchased
14,745,2016-12-21,purchased
15,1053,2003-05-31,returned
16,1034,2015-06-02,purchased
17,1311,2017-04-02,rejected
18,74,2002-04-21,delivered
19,445,2016-04-19,returned
20,1172,2002-02-11,reserved
21,957,2017-01-03,returned
22,131,2014-09-22,returned
23,264,2002-12-12,delivered
24,1390,2014-07-23,delivered
25,910,2019-04-16,purchased
26,733,2011-11-21,returned
27,1164,2002-11-20,rejected
28,478,2022-10-18,reserved
29,295,2024-01-15,purchased
30,1272,2002-08-14,purchased
31,707,2009-11-08,rejected
32,39,2008-08-30,delivered
33,750,2001-07-23,returned
34,125,2024-11-12,reserved
35,695,2012-08-27,reserved
36,829,2022-02-25,returned
37,599,2005-09-03,returned
38,424,2013-06-15,reserved
39,1039,2007-08-06,delivered
40,1079,2007-02-01,delivered
41,308,2016-03-12,purchased
42,496,2010-11-26,purchased
43,65,2003-09-16,reserved
44,537,2014-03-01,purchased
45,504,2024-06-06,reserved
46,1119,2021-10-27,reserved
47,1090,2023-03-31,rejected
48,2,2005-01-30,delivered
49,1210,2006-12-08,reserved
50,1227,2010-12-01,reserved
51,501,2010-03-09,purchased
52,1450,2000-12-22,reserved
53,1168,2021-04-04,delivered
54,1413,2024-06-27,purchased
55,866,2011-10-23,rejected
56,818,2010-06-09,delivered
57,478,2010-10-23,rejected
58,715,2012-06-25,rejected
59,126,2001-07-06,returned
60,278,2006-04-05,rejected
61,892,2014-01-22,returned
62,230,2021-06-11,returned
63,1104,2006-01-20,returned
64,736,2017-06-04,delivered
65,63,2008-09-07,returned
66,1149,2019-11-24,delivered
67,1051,2015-06-24,purchased
