id_order,id_client,order_date,state
1,48,2017-06-24,purchased
2,71,2002-04-04,delivered
3,1443,2005-08-15,purchased
4,188,2003-12-02,purchased
5,324,2004-07-16,purchased
6,266,2010-03-24,delivered
7,884,2009-10-11,rejected
8,630,2013-08-28,reserved
9,671,2004-07-22,delivered
10,588,2001-10-23,returned
11,377,2024-10-18,purchased
12,1334,2018-07-06,returned
13,1299,2022-04-17,delivered
14,228,2020-10-04,rejected
15,90,2012-08-10,rejected
16,276,2011-07-03,delivered
17,601,2015-10-09,purchased
18,33,2005-06-03,returned
19,700,2017-08-25,returned
20,289,2011-12-31,purchased
21,50,2020-06-21,purchased
22,692,2011-04-23,rejected
23,1295,2010-08-20,purchased
24,322,2009-03-27,rejected
25,613,2007-02-06,reserved
26,1483,2008-02-04,reserved
27,596,2016-01-19,returned
28,1224,2019-01-26,returned
29,438,2009-11-25,delivered
30,1423,2019-08-20,purchased
31,1335,2005-07-27,delivered
32,96,2011-06-05,rejected
33,237,2024-01-15,rejected
34,1134,2024-01-21,returned
35,1140,2007-10-13,returned
36,1150,2024-01-14,delivered
37,1425,2021-05-25,returned
38,1361,2016-03-15,reserved
39,1385,2017-05-21,returned
40,324,2014-11-29,returned
41,590,2010-10-01,delivered
42,728,2011-05-11,rejected
43,681,2013-05-26,rejected
44,297,2021-02-03,rejected
45,1028,2001-09-02,delivered
46,154,2022-03-29,rejected
47,881,2022-05-12,rejected
48,225,2004-04-03,reserved
49,1120,2001-08-06,purchased
50,751,2008-01-24,reserved
51,1097,2007-10-29,rejected
52,194,2017-07-05,delivered
53,1176,2005-01-22,delivered
54,108,2014-10-28,reserved
55,382,2004-03-05,returned
56,746,2022-12-24,delivered
57,585,2011-04-26,delivered
58,1107,2006-08-18,purchased
59,1398,2004-01-17,delivered
60,641,2013-03-19,rejected
61,992,2018-12-12,rejected
62,1094,2022-01-08,delivered
63,105,2008-11-13,reserved
64,358,2022-06-12,purchased
65,1466,2012-05-09,purchased
66,1071,2019-05-19,reserved
67,328,2023-02-25,rejected
68,587,2010-07-13,delivered
69,413,2018-11-09,delivered
70,970,2011-12-27,reserved
71,1339,2014-10-18,purchased
72,1030,2008-03-16,rejected
73,196,2016-02-25,returned
74,58,2016-08-18,reserved
75,1163,2007-06-06,returned
76,618,2010-01-29,rejected
77,1427,2012-02-14,purchased
78,1134,2020-07-04,reserved
79,1323,2004-03-06,returned
80,826,2003-08-19,purchased
81,163,2022-06-15,delivered
82,679,2001-01-06,reserved
83,1250,2015-04-20,purchased
84,686,2020-11-23,returned
85,559,2002-09-20,returned
86,335,2023-01-20,purchased
87,760,2019-01-02,reserved
88,1273,2004-07-08,delivered
89,340,2015-04-28,delivered
90,349,2017-10-03,returned
91,9,2004-07-01,delivered
92,379,2000-02-04,rejected
93,666,2004-05-06,purchased
94,1058,2009-12-03,returned
95,1489,2003-10-24,returned
96,671,2002-11-15,delivered
97,1070,2020-12-28,delivered
98,939,2006-10-31,reserved
99,1183,2024-10-10,purchased
100,279,2020-11-03,returned
101,1084,2020-02-19,delivered
102,759,2013-06-09,reserved
103,981,2014-08-27,purchased
104,505,2019-08-30,returned
105,570,2013-03-13,delivered
106,391,2005-02-09,reserved
107,394,2019-07-07,delivered
108,68,2003-06-30,delivered
109,543,2022-05-11,rejected
110,1233,2020-03-05,purchased
111,460,2000-04-21,rejected
112,1109,2008-09-18,delivered
113,1200,2006-01-01,rejected
114,187,2005-11-30,reserved
115,280,2006-04-20,rejected
116,31,2023-08-11,purchased
117,587,2010-03-27,purchased
118,123,2005-07-09,rejected
119,1082,2009-11-29,delivered
120,617,2001-09-09,delivered
121,1030,2015-05-03,reserved
122,751,2016-02-20,reserved
123,1263,2018-02-21,purchased
124,236,2020-01-20,delivered
125,1072,2024-05-01,rejected
126,1334,2014-07-25,reserved
127,297,2019-09-28,rejected
128,36,2024-02-16,reserved
129,648,2003-12-28,delivered
130,1469,2000-07-31,returned
131,788,2016-04-01,returned
132,1288,2003-11-20,returned
133,546,2022-01-11,delivered
134,488,2004-08-29,returned
135,387,2006-09-27,purchased
136,1328,2014-04-03,rejected
137,983,2014-11-19,purchased
138,177,2015-09-01,purchased
139,1033,2024-12-04,reserved
140,1067,2001-03-17,delivered
141,174,2000-06-15,reserved
142,112,2000-06-30,delivered
143,537,2000-11-03,delivered
144,241,2005-06-12,delivered
145,546,2000-04-06,purchased
146,941,2023-06-18,delivered
147,591,2021-11-21,reserved
148,216,2015-11-01,rejected
149,1477,2005-12-30,returned
150,1095,2023-03-11,rejected
151,912,2004-08-28,returned
152,1412,2002-08-07,rejected
153,1252,2001-04-02,delivered
154,989,2018-03-10,purchased
155,588,2015-04-13,purchased
156,361,2014-06-11,reserved
157,828,2016-04-18,reserved
158,179,2009-12-27,delivered
159,195,2018-09-26,purchased
160,1349,2017-12-18,reserved
161,23,2012-02-24,delivered
162,601,2004-09-30,rejected
163,1397,2010-03-21,rejected
164,566,2003-12-30,rejected
165,1145,2011-01-22,reserved
166,1395,2018-03-01,returned
167,586,2012-02-15,purchased
168,721,2020-01-12,rejected
169,448,2002-06-22,purchased
170,880,2012-11-23,returned
171,986,2022-10-22,reserved
