id_order,id_client,order_date,state
1,310,2014-01-13,returned
2,896,2007-06-09,delivered
3,192,2014-04-20,delivered
4,1436,2015-02-17,delivered
5,478,2014-02-10,returned
6,381,2003-01-21,rejected
7,459,2004-02-29,delivered
8,264,2015-05-17,delivered
9,213,2014-07-05,delivered
10,247,2015-12-20,rejected
11,1176,2009-03-03,reserved
12,744,2009-10-04,rejected
13,597,2018-10-11,purchased
14,1458,2003-06-07,delivered
15,538,2010-04-06,delivered
16,938,2000-09-28,delivered
17,139,2024-04-12,rejected
18,1293,2008-07-27,rejected
19,1457,2004-02-29,rejected
20,1111,2003-10-26,delivered
21,310,2011-05-04,returned
22,881,2017-01-03,rejected
23,570,2016-11-19,rejected
24,17,2010-08-15,rejected
25,897,2021-08-28,returned
26,582,2010-11-20,reserved
27,158,2015-07-23,rejected
28,598,2005-01-17,delivered
29,541,2002-08-05,reserved
30,526,2016-07-28,returned
31,1473,2023-07-22,reserved
32,632,2003-10-09,delivered
33,876,2019-10-14,delivered
34,999,2010-04-24,returned
35,242,2024-07-08,purchased
36,801,2020-05-16,delivered
37,415,2003-08-08,returned
38,799,2023-05-21,delivered
39,62,2000-01-03,purchased
40,338,2001-05-02,purchased
41,1086,2003-05-04,returned
42,308,2007-09-06,reserved
43,432,2011-06-22,returned
44,996,2023-10-03,returned
45,453,2021-09-03,reserved
46,320,2009-08-22,rejected
47,374,2002-05-08,reserved
48,1121,2012-01-02,purchased
49,436,2005-12-25,rejected
50,1452,2020-02-03,delivered
51,580,2024-07-28,returned
52,239,2000-02-27,returned
53,1342,2011-11-20,returned
54,43,2006-07-04,returned
55,1321,2010-10-19,returned
56,1247,2019-12-01,rejected
57,770,2009-04-26,delivered
58,1213,2023-02-19,delivered
59,134,2019-05-13,rejected
60,607,2004-01-30,reserved
61,966,2008-04-09,delivered
62,939,2007-04-25,rejected
63,541,2008-01-21,purchased
64,1346,2015-05-28,rejected
65,61,2014-10-04,returned
66,525,2013-02-25,delivered
67,1138,2014-12-14,rejected
68,971,2006-10-22,delivered
69,1105,2011-07-22,delivered
70,785,2019-11-18,rejected
71,1274,2023-05-11,rejected
72,645,2013-08-16,returned
73,789,2006-10-15,reserved
74,651,2015-01-15,rejected
75,670,2005-08-04,delivered
76,750,2007-08-31,returned
77,252,2022-08-29,delivered
78,1419,2007-02-21,reserved
79,703,2004-01-22,reserved
80,1001,2022-01-16,returned
81,857,2001-11-18,returned
82,1263,2005-04-04,delivered
83,1308,2007-01-17,returned
84,1142,2024-07-22,reserved
85,376,2005-03-23,reserved
86,1179,2001-03-28,delivered
87,130,2002-12-28,reserved
88,488,2014-12-11,rejected
89,1463,2020-03-23,rejected
90,31,2004-12-02,delivered
91,290,2015-12-03,returned
92,526,2000-05-19,purchased
93,1052,2016-05-15,rejected
94,336,2009-09-30,rejected
95,1376,2022-01-18,reserved
96,869,2016-09-25,delivered
97,1431,2012-07-07,delivered
98,1268,2015-02-24,purchased
99,663,2006-02-16,purchased
100,1259,2001-10-13,rejected
101,564,2013-05-30,returned
102,628,2011-12-24,reserved
103,103,2019-08-04,reserved
104,874,2006-06-22,rejected
105,1356,2011-09-20,delivered
106,75,2017-08-27,delivered
107,85,2024-07-14,purchased
108,1365,2024-03-07,delivered
109,277,2002-03-21,reserved
110,606,2017-03-24,reserved
111,500,2019-07-07,delivered
112,1056,2012-09-10,rejected
113,1172,2007-06-10,delivered
114,196,2011-11-10,delivered
115,293,2018-03-08,delivered
116,322,2022-09-04,returned
117,318,2001-05-01,delivered
118,1429,2006-02-14,purchased
119,1017,2002-12-14,reserved
120,808,2002-08-24,reserved
121,823,2001-06-07,reserved
122,456,2002-02-25,rejected
123,567,2020-09-29,reserved
124,393,2021-11-25,rejected
125,902,2017-08-06,returned
126,466,2017-11-05,returned
127,1500,2004-05-28,rejected
