id_order,id_client,order_date,state
1,1265,2010-05-23,rejected
2,246,2013-08-01,returned
3,1362,2008-07-25,rejected
4,1262,2000-04-25,returned
5,1189,2001-05-18,rejected
6,809,2007-09-06,rejected
7,1067,2002-01-03,reserved
8,416,2020-09-08,rejected
9,659,2020-04-02,delivered
10,215,2006-08-08,returned
11,239,2017-03-23,delivered
12,143,2001-11-17,reserved
13,706,2021-02-10,purchased
14,565,2024-06-27,returned
15,446,2021-07-16,returned
16,934,2000-06-12,purchased
17,28,2005-08-03,reserved
18,122,2022-02-12,returned
19,995,2023-04-01,returned
20,1203,2016-09-22,rejected
21,492,2019-01-23,rejected
22,863,2007-10-27,returned
23,218,2022-09-26,returned
24,1489,2000-07-05,reserved
25,402,2001-02-26,rejected
26,1226,2003-09-06,reserved
27,1209,2012-02-24,reserved
28,1023,2005-08-21,reserved
29,810,2002-03-04,returned
30,878,2021-02-17,delivered
31,815,2017-07-18,delivered
32,246,2001-06-10,purchased
33,268,2013-10-26,rejected
34,72,2012-04-27,reserved
35,1496,2008-02-01,returned
36,1161,2023-12-25,rejected
37,1002,2009-12-26,purchased
38,1347,2001-10-23,delivered
39,1165,2016-07-07,reserved
40,182,2022-05-13,rejected
41,1424,2011-03-31,returned
42,912,2007-03-31,returned
43,1077,2021-06-08,purchased
44,269,2024-06-19,purchased
45,809,2008-09-30,delivered
46,533,2012-07-29,returned
47,895,2005-04-24,delivered
48,141,2008-05-09,reserved
49,1479,2004-10-18,purchased
50,96,2012-01-24,rejected
51,1209,2015-06-10,purchased
52,1132,2022-11-25,delivered
53,1076,2020-04-09,rejected
54,519,2000-03-04,purchased
55,120,2022-01-23,rejected
56,794,2009-10-16,delivered
57,372,2002-07-09,reserved
58,1128,2021-09-24,delivered
59,1376,2009-10-21,returned
60,629,2018-09-12,returned
61,943,2009-04-26,delivered
62,535,2004-02-13,returned
63,981,2009-12-04,purchased
64,382,2018-04-28,purchased
65,300,2012-03-02,returned
66,1486,2011-02-24,reserved
67,1128,2003-03-24,delivered
68,913,2020-01-22,rejected
69,833,2000-09-04,purchased
70,824,2012-07-17,rejected
71,283,2019-05-19,delivered
72,1126,2007-08-08,reserved
73,1323,2012-02-01,rejected
74,1248,2014-05-05,rejected
75,258,2021-07-11,reserved
76,1103,2009-04-02,reserved
77,1492,2003-04-12,delivered
78,194,2016-07-31,purchased
79,1046,2003-10-19,delivered
80,1476,2023-05-23,delivered
81,1105,2020-12-14,purchased
82,865,2011-03-25,returned
83,863,2011-06-13,purchased
84,1467,2009-11-23,delivered
85,1321,2007-01-07,reserved
86,1397,2006-04-21,rejected
87,1412,2023-04-13,delivered
88,1219,2012-09-10,returned
89,564,2011-01-15,delivered
90,172,2017-02-04,reserved
91,426,2021-12-11,rejected
92,265,2014-12-06,purchased
93,400,2003-03-31,purchased
94,160,2021-03-05,delivered
95,1078,2018-04-16,purchased
96,1355,2009-03-28,reserved
97,122,2010-06-10,reserved
98,379,2021-08-07,delivered
99,616,2012-12-12,purchased
100,968,2015-03-23,returned
101,803,2001-05-29,reserved
102,817,2020-04-29,rejected
103,1293,2002-04-28,reserved
104,1116,2001-10-26,purchased
105,551,2008-05-24,purchased
