id_order,id_client,order_date,state
1,1217,2012-08-15,returned
2,797,2020-04-02,reserved
3,189,2012-10-30,delivered
4,105,2023-05-05,delivered
5,1053,2005-07-25,rejected
6,469,2016-09-02,returned
7,1027,2009-12-17,purchased
8,689,2000-04-17,purchased
9,1284,2022-06-22,purchased
10,223,2004-07-03,rejected
11,1442,2009-11-28,delivered
12,1109,2014-05-18,returned
13,338,2019-04-05,returned
14,1337,2001-04-02,delivered
15,1065,2007-05-10,reserved
16,756,2019-06-20,purchased
17,397,2005-10-09,rejected
18,1424,2014-03-09,returned
19,918,2015-07-10,rejected
20,1201,2009-11-05,purchased
21,949,2019-08-03,returned
22,1056,2004-04-20,reserved
23,918,2001-03-22,returned
24,1279,2000-01-31,rejected
25,239,2010-07-21,rejected
26,567,2020-05-24,returned
27,775,2002-10-18,rejected
28,359,2015-06-29,delivered
29,1231,2003-02-10,purchased
30,70,2011-02-09,purchased
31,255,2018-04-09,reserved
32,586,2008-05-28,returned
33,1302,2003-08-12,delivered
34,955,2016-04-17,rejected
35,577,2008-02-15,returned
36,635,2018-06-04,reserved
37,538,2012-11-21,delivered
38,402,2012-07-20,purchased
39,1441,2012-09-14,reserved
40,1099,2020-04-28,returned
41,858,2017-10-03,purchased
42,57,2012-03-27,reserved
43,997,2017-09-21,rejected
44,794,2004-06-05,purchased
45,1104,2003-11-07,rejected
46,234,2020-03-18,delivered
47,682,2021-09-04,delivered
48,1377,2020-04-30,rejected
49,259,2008-05-09,reserved
50,161,2023-04-05,returned
51,241,2023-10-27,purchased
52,650,2002-01-15,purchased
53,474,2000-06-28,purchased
54,34,2013-07-04,rejected
55,1478,2016-05-26,purchased
56,164,2009-05-02,reserved
57,496,2005-09-30,reserved
58,390,2012-02-25,purchased
59,504,2002-05-24,rejected
60,1187,2020-08-28,reserved
61,501,2007-08-03,purchased
62,289,2019-12-23,delivered
63,254,2024-06-05,delivered
64,317,2006-02-08,delivered
65,1210,2018-08-21,delivered
66,692,2022-01-25,delivered
67,782,2016-11-12,delivered
68,360,2016-05-29,rejected
69,1012,2021-03-02,reserved
70,544,2007-02-09,returned
71,382,2021-09-19,purchased
72,414,2016-08-30,returned
73,648,2022-03-21,rejected
74,223,2005-05-26,returned
75,707,2020-03-26,delivered
76,1164,2007-12-21,rejected
77,139,2003-12-02,reserved
78,701,2013-09-19,delivered
79,1231,2008-02-03,reserved
80,1107,2011-04-04,rejected
81,950,2013-02-14,delivered
82,47,2023-05-29,rejected
83,75,2006-05-04,purchased
84,384,2016-05-21,delivered
85,635,2013-11-08,purchased
86,213,2000-07-19,returned
87,58,2014-02-07,rejected
88,441,2012-03-04,delivered
89,1133,2017-11-05,purchased
90,407,2011-03-14,rejected
91,960,2005-12-04,delivered
92,222,2023-01-14,reserved
93,422,2016-06-13,purchased
94,40,2021-01-09,delivered
95,1238,2010-06-05,purchased
96,548,2004-03-25,rejected
97,156,2004-03-07,purchased
98,642,2022-08-25,rejected
99,439,2004-09-30,purchased
100,473,2021-07-20,delivered
101,816,2000-12-04,purchased
102,1045,2006-10-31,returned
103,828,2013-07-27,delivered
104,840,2021-06-05,reserved
105,1494,2013-12-02,returned
106,1207,2011-01-01,reserved
107,505,2010-05-20,rejected
108,1224,2011-05-16,reserved
109,658,2018-10-03,rejected
110,619,2002-11-21,purchased
111,219,2018-06-24,returned
112,1405,2018-01-19,reserved
113,796,2000-10-18,purchased
114,1457,2012-10-02,returned
115,772,2011-02-10,delivered
116,1288,2003-02-04,purchased
117,1195,2015-07-14,purchased
118,686,2004-10-15,rejected
119,1237,2004-07-17,reserved
120,29,2004-09-17,delivered
