id_order,id_client,order_date,state
1,20,2012-12-14,rejected
2,986,2015-12-22,reserved
3,902,2023-06-01,delivered
4,923,2004-05-14,delivered
5,1238,2016-02-17,delivered
6,239,2011-11-24,purchased
7,1318,2000-05-04,reserved
8,66,2000-01-15,rejected
9,926,2024-01-03,rejected
10,541,2005-12-26,rejected
11,1286,2008-05-08,rejected
12,989,2018-08-10,returned
13,508,2006-10-09,rejected
14,458,2022-08-13,delivered
15,546,2006-06-24,delivered
16,1493,2023-01-01,delivered
17,132,2010-03-16,returned
18,1455,2008-03-29,delivered
19,315,2017-01-21,rejected
20,278,2005-06-21,reserved
21,1046,2007-05-03,purchased
22,959,2016-09-22,delivered
23,428,2000-09-03,purchased
24,449,2007-05-04,returned
25,452,2002-10-03,reserved
26,1383,2013-05-28,delivered
27,565,2009-07-10,rejected
28,1255,2020-07-17,rejected
29,1287,2001-11-24,purchased
30,864,2008-11-23,reserved
31,1424,2019-08-07,returned
32,758,2000-01-04,rejected
33,1070,2013-07-01,delivered
34,644,2023-03-04,returned
35,1305,2023-07-14,returned
36,474,2021-10-03,delivered
37,437,2021-08-08,delivered
38,857,2005-10-10,reserved
39,1386,2009-01-30,delivered
40,539,2005-11-23,delivered
41,142,2007-06-13,purchased
42,1028,2024-03-16,reserved
43,37,2022-06-18,rejected
44,145,2000-05-30,returned
45,807,2023-11-16,purchased
46,903,2024-08-30,rejected
47,834,2012-01-29,purchased
48,382,2004-10-09,delivered
49,365,2006-08-26,rejected
50,336,2003-07-28,rejected
51,619,2015-06-25,reserved
52,535,2014-06-17,delivered
53,605,2016-04-06,returned
54,935,2007-06-18,reserved
55,110,2023-04-20,purchased
56,1395,2011-05-21,reserved
57,1340,2008-01-09,delivered
58,735,2020-03-27,reserved
59,824,2016-11-15,returned
60,154,2015-02-11,delivered
61,330,2003-09-09,returned
62,1274,2001-03-28,purchased
63,1396,2011-11-22,returned
64,1204,2021-03-24,returned
65,812,2017-03-25,purchased
66,766,2015-08-29,purchased
